50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.888,,,,,,,,,,,dffbf673-ee7c-421e-bf9f-d46349718d41,1901,,"[111.0, 55.0]",7484,51,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristen Hamilton,5080.0,Left Center Forward,122,North Carolina Courage,766,['ab0bce15-494a-4c46-a339-3b5be2dcfe99'],20,,Left Foot,,"[117.0, 42.4, 0.9]","[{'location': [107.0, 61.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 75.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 57.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 38.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 52.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 59.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.0, 55.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 50.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.0, 45.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 47.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",b2776b46-3934-4859-ada9-ad1bc2a40e76,,,Saved,0.05666318,Normal,Open Play,,,,North Carolina Courage,766,00:06:20.227,Shot,
,,,,,,,,,,,,,0.858,,,,,,,,,,,c6cb5bdd-b7f3-4e8a-99cd-74429e5062d3,2054,,"[113.0, 34.0]",7484,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Savannah McCaskill,5096.0,Center Forward,133,NJ/NY Gotham FC,763,['d7b175ec-3ca2-4321-8a75-3dd1191725fb'],21,,Head,,"[119.0, 40.3, 4.4]","[{'location': [105.0, 17.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.0, 11.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 39.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 24.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.0, 24.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.0, 15.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 38.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 32.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",c9598269-aec4-4b77-b1dc-5fb81b370ce8,,,Off T,0.19866422,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:09:21.931,Shot,
,,,,,,,,,,,,,1.485,,,,,,,,,,,ad1de0c3-a214-4949-9458-e61dcda07603,2096,,"[116.0, 41.0]",7484,55,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Raenie Williams,5055.0,Right Center Forward,134,North Carolina Courage,766,['3f854e94-f333-484b-ad72-7df06cb58767'],8,,Right Foot,,"[120.0, 41.9, 2.3]","[{'location': [114.0, 56.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.0, 50.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 52.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 45.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",8afdad04-5976-4b1f-845f-3ac942da02fc,,,Goal,0.67247033,Normal,Open Play,,,,North Carolina Courage,766,00:10:08.313,Shot,
,,,,,,,,,,,,,2.626,,,,,,,,,,,69302030-2616-4574-b4d4-95742a73c502,2132,,"[76.0, 20.0]",7484,56,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristen Hamilton,5080.0,Left Center Forward,137,North Carolina Courage,766,['3d63c5d1-6c4e-4315-9663-5a8794e3bda4'],33,,Right Foot,,"[109.0, 33.9, 0.9]","[{'location': [85.0, 40.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [76.0, 8.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [71.0, 45.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [67.0, 30.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.0, 21.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [79.0, 20.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [77.0, 23.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [69.0, 10.0], 'player': {'id': 4986, 'name': 'Shea Groom'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.0, 34.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.0, 43.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.0, 24.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 18.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",8b43db20-9418-47c3-8483-a6bf60b6a0f0,,,Off T,0.005308606,Normal,Open Play,,,,North Carolina Courage,766,00:11:33.037,Shot,
,,,,,,,,,,,,,0.386,,,,,,,,,,,43bd347b-cee4-4433-ada8-c19eeee2ae80,2218,,"[111.0, 37.0]",7484,58,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lynn Raenie Williams,5055.0,Right Center Forward,143,North Carolina Courage,766,['8e1bfdad-a180-4e3e-8939-432a4af2d090'],33,,Right Foot,,"[115.0, 38.3, 0.9]","[{'location': [94.0, 40.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 48.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 29.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.0, 47.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.0, 38.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 46.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.0, 25.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",c245e2bf-b81c-4852-bad8-024be06fc49a,,,Saved,0.28959966,Normal,Open Play,,,,North Carolina Courage,766,00:13:33.835,Shot,
,,,,,,,,,,,,,1.701,,,,,,,,,,,479995df-6b95-4f34-82ef-0ec3f59e8c42,2223,,"[101.0, 33.0]",7484,58,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lynn Raenie Williams,5055.0,Right Center Forward,143,North Carolina Courage,766,['c4a7826d-d94f-4b49-a1d9-0dc3e0156d4d'],41,,Right Foot,,"[120.0, 44.8, 3.7]","[{'location': [94.0, 41.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 37.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 26.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 5080, 'name': 'Kristen Hamilton'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 40.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.0, 21.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,Off T,0.08913088,Normal,Open Play,,,,North Carolina Courage,766,00:13:41.211,Shot,
,,,,,,,,,,,,,1.605,,,,,,,,,,,f1c38965-ad61-4d45-aaa0-ee684f61bd3f,2459,,"[90.0, 50.0]",7484,66,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Raenie Williams,5055.0,Right Center Forward,157,North Carolina Courage,766,['5703fb35-b5d3-495c-9207-4d698a816624'],14,,Right Foot,,"[120.0, 45.8, 4.6]","[{'location': [92.0, 58.0], 'player': {'id': 7180, 'name': 'Imani Dorsey'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 52.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.0, 57.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [86.0, 46.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [84.0, 26.0], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.0, 48.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 50.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.0, 39.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 31.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.018280197,Normal,Open Play,,,,North Carolina Courage,766,00:21:14.354,Shot,
,,,,,,,,,,,,,5.393,,,,,,,,,,,c973a4fa-e461-4de2-a89c-e7f9b23c6109,2631,,"[95.0, 26.0]",7484,70,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Imani Dorsey,7180.0,Left Midfield,165,NJ/NY Gotham FC,763,['c8a52afc-0ff7-4395-9a8b-cbf3da39d202'],42,,Right Foot,,"[113.0, 48.1, 0.3]","[{'location': [89.0, 26.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 18.0], 'player': {'id': 4982, 'name': 'Katlyn Alicia Johnson Carreón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.0, 31.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.0, 38.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.0, 24.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 28.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 27.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 30.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 30.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.0, 38.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 36.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,Off T,0.017484162,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:25:42.708,Shot,
,,,,,,,,,,,,,0.874,,,,,,,,,,,6b4bd834-d585-4947-95f0-31abc9398e13,2642,,"[110.0, 32.0]",7484,71,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lynn Raenie Williams,5055.0,Right Center Forward,166,North Carolina Courage,766,['d8b4dda1-4103-48f4-9ede-578e3964b176'],19,,Right Foot,,"[120.0, 36.4, 0.5]","[{'location': [105.0, 45.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 38.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 28.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",21338189-7f7e-4d1d-ae67-d6379907ef0d,True,,Goal,0.4251206,Normal,Open Play,,,,North Carolina Courage,766,00:26:19.389,Shot,
,,,,,,,,,,,,,1.56,,,,,,,,,,,653eef3e-c71a-4c7c-a590-5d464380a4fa,2691,,"[91.0, 28.0]",7484,72,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Imani Dorsey,7180.0,Left Midfield,168,NJ/NY Gotham FC,763,['3663c578-8f2f-4c4b-83f2-421fdda136ec'],48,,Right Foot,True,"[116.0, 38.9, 0.8]","[{'location': [88.0, 17.0], 'player': {'id': 5097, 'name': 'Carli Anne Hollins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 46.0], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.0, 37.0], 'player': {'id': 4982, 'name': 'Katlyn Alicia Johnson Carreón'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.0, 23.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.0, 19.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 27.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.0, 22.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.0, 24.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [86.0, 13.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.0, 46.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 5048, 'name': 'Katelyn Rowland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 36.0], 'player': {'id': 5084, 'name': ""Denise O'Sullivan""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 34.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 39.0], 'player': {'id': 5044, 'name': 'Débora Cristiane de Oliveira'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [82.0, 44.0], 'player': {'id': 4980, 'name': 'Thaysa de Moraes Rosa Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [78.0, 49.0], 'player': {'id': 5055, 'name': 'Lynn Raenie Williams'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",77ac84ff-d0ed-4bfc-bc24-4aab1ba628da,,,Saved,0.020288689,Normal,Open Play,,,,NJ/NY Gotham FC,763,00:27:48.504,Shot,
,,,,,,,,,,,,,1.071,,,,,,,,,,,91cc7380-1bc8-4bb0-a62d-067e24215479,2771,,"[114.0, 45.0]",7484,75,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Raenie Williams,5055.0,Center Forward,174,North Carolina Courage,766,['bc9b7563-b7fe-48bf-bf25-a9a1c1cf9890'],33,,Right Foot,,"[120.0, 41.1, 0.7]","[{'location': [107.0, 47.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': True}, {'location': [111.0, 48.0], 'player': {'id': 5088, 'name': 'Crystal Alyssia Dunn Soubrier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 50.0], 'player': {'id': 6814, 'name': ""Heather O''Reilly""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 44.0], 'player': {'id': 4988, 'name': 'Sarah Killion'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.0, 36.0], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 5098, 'name': 'Erica Skroski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 46.0], 'player': {'id': 4974, 'name': 'Mandy Freeman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 50.0], 'player': {'id': 4978, 'name': 'Dominique Richardson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 60.0], 'player': {'id': 4970, 'name': 'Amanda Frisbie'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 4981, 'name': 'Kailen Mary Iacovoni Sheridan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f14c3e60-8e3f-4d35-b174-78c8a6c132f8,,,Saved,0.1885167,Normal,Open Play,,,,North Carolina Courage,766,00:30:33.325,Shot,
