50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.064342,,,,,,,,,,,,,64c42571-7efa-423a-8938-0618bb01cabf,2163,,,"[92.6, 56.0]",3901151,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Lacazette,3451.0,,Center Forward,123,Lyon,137,['362fbfc7-e764-481c-9a1d-0302abe79d1e'],52,Right Foot,,"[120.0, 42.0, 4.4]",,"[{'location': [99.1, 50.8], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 42.1], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 29.9], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [79.6, 71.4], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.2, 43.7], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [79.7, 59.4], 'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.9, 55.2], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 42.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [79.1, 57.7], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.0, 29.8], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.1, 48.1], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 64.5], 'player': {'id': 3372, 'name': 'Rachid Ghezzal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.010602339,Normal,Open Play,,,,Lyon,137,00:11:52.647,Shot,
,,,,,,,,,,,,,,,,,,0.369338,,,,,,,,,,,,,472497ef-5c49-4091-8ca9-7603434645fd,2342,,,"[93.8, 33.2]",3901151,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,,Right Defensive Midfield,138,Lyon,137,"['649cd27d-a9a2-428b-95c5-e5553cb01ee3', 'd642a75c-d24a-49f2-9797-d77566fe4f0f']",4,Left Foot,True,"[117.3, 36.4, 0.2]",True,"[{'location': [92.5, 23.1], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 23.7], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.3, 29.4], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.2, 27.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 30.5], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 35.1], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 37.1], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.4, 39.3], 'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.8, 38.7], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4b12cb50-13d5-416d-bca4-c6f6ed71babd,,Saved,0.032927804,Normal,Open Play,,,,Lyon,137,00:17:04.083,Shot,
,,,,,,,,,,,,,,,,,,0.38614,,,,,,,,,,,,,41ac6f0e-9ce7-4d29-acee-e185c770a4b8,2438,,,"[90.9, 24.2]",3901151,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,,Left Center Back,147,Lyon,137,"['90e85099-0439-4bf0-85d2-b16885a41a55', 'dd1c6d01-1d97-4e5b-bef5-70be17a0171b']",57,Left Foot,,"[98.6, 29.5]",,"[{'location': [115.0, 38.3], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.5, 25.4], 'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.6, 27.4], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 15.5], 'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.2, 24.7], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 30.2], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 44.5], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.0, 51.7], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.1, 56.5], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [81.0, 44.2], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 8.2], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.8, 27.8], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.1, 41.0], 'player': {'id': 3372, 'name': 'Rachid Ghezzal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.1, 50.0], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a336e20c-e9c7-4097-9d35-b4d9db3d31bf,,Blocked,0.00819708,Normal,Open Play,,,,Lyon,137,00:20:57.642,Shot,
,,,,,,,,,,,,,,,,,,1.19066,,,,,,,,,,,,,26718298-5f5b-4ad3-9850-f6453e19c921,2766,,,"[90.5, 56.2]",3901151,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Florent Balmont,3211.0,,Left Center Midfield,169,Lille,143,['4c55c2c8-aee3-4922-b887-f369f0a56a4b'],41,Right Foot,,"[115.9, 42.1, 1.0]",,"[{'location': [99.6, 33.3], 'player': {'id': 3118, 'name': 'Jordan Ferri'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 51.4], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.4, 44.4], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [78.4, 32.1], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.5, 54.0], 'player': {'id': 7525, 'name': 'Gaëtan Perrin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 35.5], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 37.5], 'player': {'id': 4463, 'name': 'Mapou Yanga-Mbiwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 42.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.1, 43.1], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 22.3], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 14.5], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.8, 46.1], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 35.9], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [85.2, 44.7], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [86.9, 26.6], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.6, 36.6], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.3, 32.3], 'player': {'id': 3218, 'name': 'Marcos Paulo Mesquita Lopes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",82424ed9-adef-4c59-a201-fd7e580f5b7e,,Saved,0.007468889,Normal,Open Play,,,,Lille,143,00:32:41.526,Shot,
,,,,,,,,,,,,,,,,,,0.120895,,,,,,,,,,,,,411a59c7-bbbf-4b55-9f2e-86ae411660cc,2797,,,"[108.7, 31.2]",3901151,78,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gaëtan Perrin,7525.0,,Right Wing,174,Lyon,137,"['6132eda6-180b-4ac8-8e99-c957c6a89323', '815cc51e-8edb-43ee-a63a-712ace0269af']",33,Left Foot,,"[109.6, 32.1]",,"[{'location': [97.2, 35.1], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.2, 25.2], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.1, 23.9], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 32.1], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.3, 43.1], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 32.5], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 33.5], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",dc48cbbe-0b50-497e-b0b4-836a0bd4ab61,,Blocked,0.17113394,Normal,Open Play,,,,Lyon,137,00:33:33.487,Shot,
,,,,,,,,,,,,,,,,,,0.363594,,,,,,,,,,,,,c2efbc88-d6a8-4a25-8af1-9352ae743453,2864,,,"[108.6, 26.0]",3901151,80,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Morel,2983.0,,Left Back,180,Lyon,137,['7f5103aa-eeb2-48df-8dfd-a1943c8d3f2b'],26,Left Foot,,"[117.4, 34.3, 0.4]",,"[{'location': [89.9, 61.9], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 43.4], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 28.3], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 41.0], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 44.0], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 51.1], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.8, 35.2], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 46.1], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.3, 63.6], 'player': {'id': 7525, 'name': 'Gaëtan Perrin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.2, 50.5], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",1ec3314f-032d-4366-b42c-321339b6d559,,Saved,0.044400305,Normal,Open Play,,,,Lyon,137,00:35:26.251,Shot,
,,,,,,,,,,,,,,,,,,0.019671,,,,,,,,,,,,,bef43cb0-95bf-4028-b3c2-4bc0e4c623ba,2874,,,"[105.5, 39.0]",3901151,80,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samuel Yves Umtiti,5492.0,,Left Center Back,181,Lyon,137,"['2f05a397-b7c2-447a-a7df-221f517269a6', '74b2d65d-4e72-400c-a089-3f0120149d2f']",55,Left Foot,,"[106.5, 38.9]",,"[{'location': [109.5, 37.4], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.1, 49.9], 'player': {'id': 4463, 'name': 'Mapou Yanga-Mbiwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.8, 33.4], 'player': {'id': 7525, 'name': 'Gaëtan Perrin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.9, 44.8], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.4, 41.6], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 7.7], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.6, 51.0], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 38.7], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 32.3], 'player': {'id': 3218, 'name': 'Marcos Paulo Mesquita Lopes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.2, 37.0], 'player': {'id': 3673, 'name': 'Yassine Benzia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.9, 41.0], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 39.4], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 40.8], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 49.8], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 43.3], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.6, 48.2], 'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 40.1], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 51.6], 'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",c0883027-f956-4391-bd80-148136b65e09,,Blocked,0.060833085,Normal,Open Play,,,,Lyon,137,00:35:55.412,Shot,
,,,,,,,,,,,,,,,,,,0.404019,,,,,,,,,,,,,e684d572-21db-4307-9432-31b8795f8a5f,2948,,,"[108.4, 26.4]",3901151,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Lacazette,3451.0,,Center Forward,185,Lyon,137,"['70143a7c-76e2-4256-907a-33cd52d661b7', 'd826e7fd-9d87-4db7-80ed-323957209065']",34,Left Foot,,"[116.8, 36.5, 0.2]",,"[{'location': [93.3, 35.6], 'player': {'id': 40522, 'name': 'Rio Antonio Zoba Mavuba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.4, 43.6], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.8, 30.9], 'player': {'id': 29057, 'name': 'Renato Civelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 26.9], 'player': {'id': 6716, 'name': 'Sébastien Corchia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 39.4], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 34.5], 'player': {'id': 3677, 'name': 'Bakary Adama Soumaoro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 36.5], 'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 25.6], 'player': {'id': 7525, 'name': 'Gaëtan Perrin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.2, 37.3], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 31.5], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.2, 38.8], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",bf7dd4e3-6941-466d-b21a-328edba4901a,True,Saved,0.091807164,Normal,Open Play,,,,Lyon,137,00:38:34.688,Shot,True
,,,,,,,,,,,,,,,,,,0.060027,,,,,,,,,,,,,5d4a450c-fe29-4e83-aae4-f188f4cf30f7,2988,,,"[106.5, 27.0]",3901151,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Amadou,11332.0,,Center Defensive Midfield,188,Lille,143,"['197048c5-3b2e-41b0-8e82-9193ee85e49d', 'e48d8804-b76c-481c-9c60-de8c0a60efa1']",11,Left Foot,,"[107.2, 27.6]",,"[{'location': [86.9, 41.1], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 34.3], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.1, 51.3], 'player': {'id': 7510, 'name': 'Zakarie Labidi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [84.0, 30.2], 'player': {'id': 7525, 'name': 'Gaëtan Perrin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.0, 16.4], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.7, 45.6], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 28.5], 'player': {'id': 4463, 'name': 'Mapou Yanga-Mbiwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 21.9], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.6, 27.9], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [88.0, 11.7], 'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.7, 50.3], 'player': {'id': 3218, 'name': 'Marcos Paulo Mesquita Lopes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.6, 34.2], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 15.9], 'player': {'id': 40486, 'name': 'Éric Bauthéac'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",5ee979aa-516a-4b63-9026-5043f3a1f5f2,,Blocked,0.04607752,Normal,Open Play,,,,Lille,143,00:40:11.757,Shot,
,,,,,,,,,,,,,,,,,,0.476851,,,,,,,,,,,,,54d637d2-3235-4466-9444-7620b3e13086,3073,,,"[91.6, 34.0]",3901151,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éric Bauthéac,40486.0,,Left Midfield,196,Lille,143,['b863a628-b245-405e-8a41-5c8a8eeb1d68'],38,Right Foot,,"[113.2, 31.7]",True,"[{'location': [116.6, 39.7], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.7, 40.7], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.1, 56.1], 'player': {'id': 7510, 'name': 'Zakarie Labidi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.2, 35.8], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.7, 47.7], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 36.1], 'player': {'id': 4463, 'name': 'Mapou Yanga-Mbiwa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.1, 49.7], 'player': {'id': 10330, 'name': 'Gadji Celi Carmen Junior Tallo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.2, 47.0], 'player': {'id': 3218, 'name': 'Marcos Paulo Mesquita Lopes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",efda882f-e1fa-442c-a6f6-31acf9ecfffd,,Wayward,0.01978494,Volley,Open Play,,,,Lille,143,00:44:38.388,Shot,
