ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.098556,,,,,,,,,,,,,,,01d7da67-adc3-4118-b694-f57042b1fa6c,1810,,"[105.5, 59.1]",3893787,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hannah Wilkinson,25658.0,Left Center Forward,109,New Zealand Women's,1215,"['00f03bf6-c0d9-4f56-b460-d5f86a090c44', '45e0e717-36af-47e1-aeb2-8641e1ccee8b', '9f4ba922-4b87-4bb8-82fd-9242ed1a3cee']",8,,Right Foot,"[106.3, 58.1]",True,"[{'location': [98.9, 58.1], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 57.9], 'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 48.6], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 39.6], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 44.9], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.2, 38.6], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.7, 52.3], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",4d71989c-ec65-4c26-86d4-512666b3fb83,,Blocked,,0.0074690273,Half Volley,Open Play,,,,New Zealand Women's,1215,00:06:08.666,Shot,True
,,,,,,,,,,,,,,,,0.968521,,,,,,,,,,,,,,,8b0bbb48-a06c-494d-8520-3b3ffb9fa9b2,1917,,"[94.4, 38.3]",3893787,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emilie Haavi,10392.0,Left Midfield,115,Norway Women's,852,['e8212f07-bcef-4e48-b7eb-0b8a2d0484c0'],1,,Right Foot,"[120.0, 32.6, 1.0]",True,"[{'location': [118.1, 39.6], 'player': {'id': 214481, 'name': 'Victoria Esson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 47.1], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 36.5], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 42.0], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 41.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 24.9], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.9, 38.0], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.1, 36.5], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 35.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 41.4], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.3, 23.1], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.2, 38.7], 'player': {'id': 10385, 'name': 'Ada Stolsmo Hegerberg'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 37.4], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.7, 46.0], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.9, 38.2], 'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 55.9], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,,0.01901121,Half Volley,Open Play,,,,Norway Women's,852,00:11:01.837,Shot,
,,,,,,,,,,,,,,,,0.405394,,,,,,,,,,,,,,,593386ee-334a-45c6-8eb9-9c2b7e9b8a9e,2010,,"[112.2, 36.1]",3893787,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frida Maanum,10516.0,Right Center Midfield,123,Norway Women's,852,"['0f47cf77-60e4-45e1-854e-be445439edf4', 'e13b414a-baec-4499-9e02-1cd72e309363']",33,,Right Foot,"[120.0, 35.1, 0.2]",,"[{'location': [106.4, 17.7], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.7, 36.6], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 19.3], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 24.0], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 34.4], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 35.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 37.3], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 37.4], 'player': {'id': 214481, 'name': 'Victoria Esson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 19.6], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 37.6], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Off T,,0.12859537,Normal,Open Play,,,,Norway Women's,852,00:13:33.470,Shot,True
,,,,,,,,,,,,,,,,0.354788,,,,,,,,,,,,,,,85a787af-6ddd-4be9-a61f-6034b0e41fb3,2047,,"[102.3, 50.6]",3893787,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Wilkinson,25658.0,Left Center Forward,126,New Zealand Women's,1215,['fcd955cf-51bc-4f04-b6c5-3a0566954e49'],38,,Right Foot,"[120.0, 50.9, 0.3]",True,"[{'location': [118.9, 43.0], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 37.2], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.8, 58.1], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 52.5], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 57.0], 'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 49.6], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 37.9], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.9, 58.2], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.2, 64.8], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.1, 46.9], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.3, 31.9], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",0dc03fe3-3622-47ea-88a5-ae0db9c71fdf,,Off T,,0.03684261,Normal,Open Play,,,,New Zealand Women's,1215,00:15:38.929,Shot,
,,,,,,,,,,,,,,,,1.132952,,,,,,,,,,,,,,,e0b21f86-294b-43e6-b878-5d1da961141d,2110,,"[101.7, 56.8]",3893787,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Indiah-Paige Janita Riley,66217.0,Right Midfield,128,New Zealand Women's,1215,['db1396ac-e06f-4c08-9598-04a01ade49d1'],0,,Left Foot,"[118.8, 40.3, 2.0]",,"[{'location': [119.2, 42.7], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.5, 43.4], 'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.9, 33.8], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.9, 52.8], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 57.4], 'player': {'id': 10392, 'name': 'Emilie Haavi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.5, 51.6], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 46.6], 'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 41.4], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 33.6], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 29.9], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.3, 31.9], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.6, 43.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.8, 53.0], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",50263949-2f09-48a3-ab08-dacddcf3ef0f,,Saved,,0.025869967,Normal,Open Play,,,,New Zealand Women's,1215,00:17:00.364,Shot,
,,,,,,,,,,,,,,,,0.178038,,,,,,,,,,,,,,,ccfa3a23-ac8b-4b17-aa29-02737e29eca3,2117,,"[104.4, 46.1]",3893787,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Malia Grace Steinmetz,401642.0,Left Defensive Midfield,129,New Zealand Women's,1215,"['54e0cd92-268b-4d76-9c58-633e2e0dd084', '7abd372f-d7db-4d7d-a561-36a8d3558cc6', '8fcb3870-e226-4225-ac3a-e13d4441cf55']",52,,Right Foot,"[106.6, 45.6]",,"[{'location': [113.8, 43.8], 'player': {'id': 10385, 'name': 'Ada Stolsmo Hegerberg'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.4, 38.0], 'player': {'id': 10392, 'name': 'Emilie Haavi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.5, 38.5], 'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 35.9], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.8, 35.5], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 27.3], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.4, 41.5], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 46.5], 'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 45.3], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 42.4], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 41.9], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 34.4], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.7, 40.1], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.7, 36.3], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.3, 34.7], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.6, 41.3], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.8, 35.7], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Blocked,,0.057069387,Half Volley,Open Play,,,,New Zealand Women's,1215,00:17:52.132,Shot,True
,,,,,,,,,,,,,,,,0.374674,,,,,,,,,,,,,,,2d690e9d-3407-4e1a-b4da-73d079773ec4,2176,,"[97.3, 24.6]",3893787,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilie Haavi,10392.0,Left Midfield,132,Norway Women's,852,"['eea08e0a-29d2-4729-8072-0b6273767d05', 'f11a12c0-e966-43b4-8ba0-53360ce34915']",13,,Right Foot,"[103.6, 28.7]",,"[{'location': [118.8, 37.2], 'player': {'id': 214481, 'name': 'Victoria Esson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 21.5], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.4, 32.5], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 38.8], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 40.3], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 38.2], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 28.9], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 30.9], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 22.4], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.3, 43.9], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.6, 33.5], 'player': {'id': 10516, 'name': 'Frida Maanum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.8, 18.2], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.9, 44.7], 'player': {'id': 10385, 'name': 'Ada Stolsmo Hegerberg'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 37.5], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.1, 32.4], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.1, 46.3], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.1, 32.0], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.017907446,Normal,Open Play,,,,Norway Women's,852,00:19:13.216,Shot,
,,,,,,,,,,,,,,,,0.788395,,,,,,,,,,,,,,,bea177da-9141-4a0b-a33a-fef325d81e7f,2520,,"[100.3, 44.7]",3893787,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Defensive Midfield,158,New Zealand Women's,1215,"['29d1d393-fa7a-4e1d-ae39-a80d3c186b0c', '6badd757-8b4d-4e60-8957-cb5b8af98d38']",49,,Right Foot,"[120.0, 45.7, 1.4]",True,"[{'location': [96.4, 53.0], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.2, 18.8], 'player': {'id': 10386, 'name': 'Caroline Graham Hansen'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.9, 41.2], 'player': {'id': 10395, 'name': 'Maren Nævdal Mjelde'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 42.9], 'player': {'id': 276288, 'name': 'Tuva Hansen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 44.0], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 39.4], 'player': {'id': 25466, 'name': 'Vilde Bøe Risa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.3, 27.8], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 31.5], 'player': {'id': 401645, 'name': 'Mathilde Hauge Harviken'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 42.4], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 40.1], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.9, 27.2], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.2, 52.5], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.1, 39.1], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",4867f280-ad3c-4695-b308-dbb5caffb96f,,Off T,,0.04206922,Normal,Open Play,,,,New Zealand Women's,1215,00:30:49.679,Shot,True
,,,,,,,,,,,,,,,,1.033707,,,,,,,,,,,,,,,0930a60c-9739-4b79-9aa6-7284e7555d02,2722,,"[98.1, 29.0]",3893787,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tuva Hansen,276288.0,Left Back,166,Norway Women's,852,['67779409-ea33-48e8-8387-77e3fec2c677'],37,,Right Foot,"[118.4, 37.9, 2.3]",True,"[{'location': [118.5, 38.1], 'player': {'id': 214481, 'name': 'Victoria Esson'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 28.4], 'player': {'id': 66217, 'name': 'Indiah-Paige Janita Riley'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.1, 32.1], 'player': {'id': 392266, 'name': 'Jacqueline Anne Hand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.6, 28.0], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 31.8], 'player': {'id': 131590, 'name': 'Claudia Bunge'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 38.1], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 49.8], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.3, 56.8], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.6, 44.9], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 33.3], 'player': {'id': 401642, 'name': 'Malia Grace Steinmetz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 40.1], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 34.4], 'player': {'id': 10385, 'name': 'Ada Stolsmo Hegerberg'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.8, 59.9], 'player': {'id': 276303, 'name': 'Thea Bjelde'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [82.7, 47.5], 'player': {'id': 25466, 'name': 'Vilde Bøe Risa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.2, 31.9], 'player': {'id': 24374, 'name': 'Ingrid Syrstad Engen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 15.6], 'player': {'id': 10392, 'name': 'Emilie Haavi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",2a1904c9-124a-43ea-bc09-f84a69a53d7b,,Saved to Post,True,0.03522425,Normal,Open Play,,,,Norway Women's,852,00:35:37.339,Shot,
,,,,,,,,,,,,,,,,0.546471,,,,,,,,,,,,,,,6d490251-4ab8-4455-a953-021485e72e5b,2897,,"[108.1, 40.1]",3893787,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ria Percival,18145.0,Right Defensive Midfield,174,New Zealand Women's,1215,['6abd9775-2d12-4925-aaf0-6495a705319e'],35,,Right Foot,"[120.0, 43.2, 2.8]",,"[{'location': [119.7, 40.8], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Post,,0.7835,Normal,Penalty,,,,New Zealand Women's,1215,00:44:35.278,Shot,
