bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.174405,,,,,,,,,,,,,,9ce01d4e-0920-45a4-ab50-4378a643782a,1134,,,"[98.7, 26.1]",3879681,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,75,Sassuolo,232,"['3ae5598f-4858-4617-86d4-7401238f6f0e', '62c083da-4da0-41f9-90a3-96fbecb22958']",45,,Right Foot,,"[102.1, 28.8]",,"[{'location': [106.4, 21.9], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.1, 38.2], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 42.1], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 37.8], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.5, 48.0], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 33.9], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 28.8], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 26.1], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.7, 9.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.2, 40.2], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 35.2], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.5, 35.2], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",80f6f6cb-660c-400e-adf6-88e21148345c,Blocked,0.029789139,Normal,Open Play,,,,Sassuolo,232,00:30:45.057,Shot,
,,,,,,,,,,,,,,,,,1.269693,,,,,,,,,,,,,,e84d7f74-271a-4cad-9c12-6ce66002250c,1240,,,"[88.1, 43.7]",3879681,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,83,Sassuolo,232,['8277ea26-37d4-45fd-9ff3-b2239844ba80'],25,,Left Foot,,"[120.0, 45.6, 1.1]",,"[{'location': [99.6, 41.2], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.2, 42.1], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 42.8], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.3, 35.6], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 38.7], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 39.7], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 40.9], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.2, 44.2], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 29.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.7, 32.6], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.2, 46.1], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.2, 51.3], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 40.3], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 44.1], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.7, 40.4], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.2, 52.5], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Off T,0.028569676,Normal,Free Kick,,,,Sassuolo,232,00:35:25.841,Shot,
,,,,,,,,,,,,,,,,,0.816136,,,,,,,,,,,,,,df8f1e84-4157-46b0-9cbd-c0dc62ee8c36,1600,,,"[99.6, 29.4]",3879681,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Left Wing,98,Inter Milan,238,['72e4550d-a09a-4ff9-8211-f7f472ad496b'],54,,Right Foot,,"[117.5, 41.3, 1.6]",True,"[{'location': [116.6, 38.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.2, 35.9], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.6, 25.7], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.7, 46.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.6, 31.2], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 37.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 29.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 28.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 23.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 49.7], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.2, 29.3], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.3, 39.2], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 25.1], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 13.6], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",b52ecddf-8dc5-4b61-b6ab-f33e53b977f9,Saved,0.07270568,Normal,Open Play,,,,Inter Milan,238,00:42:54.396,Shot,
,,,,,,,,,,,,,,,,,2.217486,,,,,,,,,,,,,,9ed3de7c-df06-41ba-9526-a8a029f10a75,1705,,,"[102.0, 19.3]",3879681,46,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,105,Inter Milan,238,['daaaaa75-36a7-48d2-bd74-5040414bc6a7'],8,,Right Foot,,"[120.0, 59.6]",,"[{'location': [117.6, 37.2], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 32.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.8, 46.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 38.7], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 40.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 34.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 16.8], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 24.0], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 49.3], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 42.7], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.5, 39.4], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 13.0], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",8102a0ff-7a7f-4cb4-97d2-3ca10a9578cc,Wayward,0.009798804,Normal,Open Play,,,,Inter Milan,238,00:46:08.116,Shot,
,,,,,,,,,,,,,,,,,0.130323,,,,,,,,,,,,,,1b704411-6ad1-472e-ba96-afc94d32b435,1871,,,"[110.5, 34.1]",3879681,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,114,Inter Milan,238,['70e553ae-82d6-4f30-b768-9510042ed31a'],40,,Head,,"[110.8, 37.5]",,"[{'location': [111.2, 19.6], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.0, 18.3], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 28.7], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 34.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 38.1], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 42.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.1, 38.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 39.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 46.8], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.2, 15.4], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.0, 30.7], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.3, 38.8], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",dc037505-7de7-4223-8508-c43bc14c1051,Wayward,0.061611336,Normal,Open Play,,,,Inter Milan,238,00:03:40.039,Shot,
,,,,,,,,,,,,,,,,,0.17136,,,,,,,,,,,,,,73816eeb-b789-40e6-b73e-94829fad8f66,1956,,,"[106.0, 37.5]",3879681,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Right Center Midfield,117,Inter Milan,238,"['4e860b10-1629-42bc-833f-0d0e0fc01cd9', '5378bad0-9b3e-47df-8cbd-362942eaef7b', 'c185e435-5e3e-4473-baf4-7f1db62476a4']",14,,Left Foot,,"[108.4, 38.0]",True,"[{'location': [107.5, 35.0], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 36.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 45.3], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.7, 39.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 41.7], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 45.8], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 56.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 38.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 29.6], 'player': {'id': 5587, 'name': 'Adem Ljajić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 61.0], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.1, 45.9], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.4, 45.3], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",48047d85-11a9-41f3-9dbc-67e22832f5d1,Blocked,0.13934122,Normal,Open Play,,,,Inter Milan,238,00:05:14.347,Shot,True
,,,,,,,,,,,,,,,,,2.669491,,,,,,,,,,,,,,e927b54c-28ff-478c-b552-34fef998729f,2190,,,"[103.6, 47.2]",3879681,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Falcinelli,8093.0,Center Forward,130,Sassuolo,232,['0ff96d20-846f-47f5-9ee5-85255a2dd60a'],2,,Head,,"[116.6, 26.8]",,"[{'location': [99.9, 19.8], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 39.0], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 76.0], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.4, 55.0], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.6, 61.2], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.6, 46.3], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 64.7], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 49.1], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 40.6], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 35.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 35.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 62.6], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.4, 34.8], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",93f1df83-4904-4666-85ff-cc1d63921ad0,Wayward,0.059432223,Normal,Open Play,,,,Sassuolo,232,00:11:02.320,Shot,
,,,,,,,,,,,,,,,,,0.87477,,,,,,,,,,,,,,6b0057ff-4d86-443e-968d-f0c5cc3bc45e,2279,,,"[105.8, 28.2]",3879681,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Brozović,5469.0,Right Center Midfield,132,Inter Milan,238,['aab98e09-83ce-4fd4-b53a-c38902b94c20'],52,,Right Foot,,"[111.6, 41.0]",True,"[{'location': [103.5, 52.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.5, 32.9], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 35.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 35.3], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 33.3], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 41.8], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.9, 38.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 41.8], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 38.4], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 44.9], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 48.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 30.8], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 46.3], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.8, 44.0], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.3, 38.3], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.5, 41.8], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.9, 52.0], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.8, 39.2], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",15c454b9-1649-48b1-818b-50a95402d46a,Wayward,0.04362037,Volley,Open Play,,,,Inter Milan,238,00:12:52.620,Shot,
,,,,,,,,,,,,,,,,,0.528672,,,,,,,,,,,,,,301b6db7-3172-440b-ab43-51c7e176925a,2417,,,"[102.5, 50.2]",3879681,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,140,Inter Milan,238,['59b2c8fa-524b-48cd-95f6-1fc56ab4460b'],49,,Right Foot,,"[115.4, 42.7, 1.3]",,"[{'location': [88.3, 64.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 52.2], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 37.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 46.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 48.9], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 61.8], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 59.9], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.5, 43.2], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 33.1], 'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.2, 45.7], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.9, 59.4], 'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d9dc99f9-6698-4ed8-87b1-dc9a409f4a0a,Saved,0.052889723,Normal,Open Play,,,,Inter Milan,238,00:16:49.351,Shot,
,,,,,,,,,,,,,,,,,0.093393,,,,,,,,,,,,,,3d46ed62-832a-4fb3-9a36-479f69c09832,2509,,,"[105.8, 26.4]",3879681,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Falcinelli,8093.0,Center Forward,146,Sassuolo,232,"['3297d23b-2e73-455f-a898-7bde127b3044', '6f043a57-5f0a-4c7c-8fdd-51136795d7d4', 'b0844083-99a3-47ed-a7ed-2843a00668a6']",12,,Left Foot,True,"[116.3, 34.4, 0.9]",,"[{'location': [115.5, 35.2], 'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 33.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.7, 39.7], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.4, 44.9], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 40.8], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 32.6], 'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 28.5], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",9ab1a0fb-d23f-450a-9b92-b1c8c55c9a0f,Saved,0.041829873,Normal,Open Play,,,,Sassuolo,232,00:19:12.866,Shot,True
