50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.52672,,,,,,,,,,,,,515f39d6-daac-47fc-a3e8-9ac946c5b419,1676,,,"[98.2, 57.1]",3879764,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Center Forward,95,Genoa,233,['0ad5f500-5652-4c11-aa43-785b479cb03e'],42,,Left Foot,"[120.0, 34.5, 0.2]",,"[{'location': [118.8, 41.6], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 62.2], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.1, 48.7], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.5, 41.4], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.3, 47.5], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.2, 56.8], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 51.8], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 56.2], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 36.6], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",7f6a4173-94f9-4421-9bdc-07bd2c428632,,,Off T,0.02283845,Normal,Open Play,,,,Genoa,233,00:41:42.606,Shot,
,,,,,,,,,,,,,,0.106539,,,,,,,,,,,,,aa482cad-becd-4957-b3c5-62264011f7a4,1724,,,"[103.8, 33.1]",3879764,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicola Rigoni,7041.0,Left Center Midfield,96,Chievo,231,"['0124ee69-5793-4b50-a912-b88e1617aa2f', 'ab2fb56c-e2e4-4c73-aa69-c1ea0210965f']",2,,Right Foot,"[105.4, 34.3]",,"[{'location': [110.2, 37.5], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.2, 40.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 43.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.6, 34.6], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 32.4], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.3, 55.0], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 35.7], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 28.2], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [90.9, 45.1], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.3, 37.9], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 37.3], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.4, 26.8], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.7, 44.2], 'player': {'id': 7042, 'name': 'Ivan Radovanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.0, 59.0], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.7, 26.2], 'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 42.1], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,Blocked,0.069436945,Normal,Open Play,,,,Chievo,231,00:43:02.080,Shot,
,,,,,,,,,,,,,,0.789001,,,,,,,,,,,,,32b84b3e-1d79-4ef6-8817-fd3da18df9db,1742,,,"[112.5, 36.3]",3879764,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Nahuel Castro,7049.0,Right Center Midfield,97,Chievo,231,['751e2a6c-6370-496e-995b-7483d1da1964'],47,,Head,"[113.0, 49.6]",,"[{'location': [111.8, 31.4], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 36.7], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 44.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.2, 35.9], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 40.1], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 37.5], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 34.0], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.6, 36.7], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 13.8], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.2, 38.9], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.9, 44.2], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.1, 39.0], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.1, 42.3], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",5e9609f7-4f0f-4695-9cdd-630cec139ca9,,,Wayward,0.09541221,Normal,Open Play,,,,Chievo,231,00:43:47.409,Shot,
,,,,,,,,,,,,,,0.860273,,,,,,,,,,,,,31727d49-f618-40f6-adbc-3278d6eecfd5,1868,,,"[112.3, 51.4]",3879764,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Rigoni,7461.0,Right Defensive Midfield,104,Genoa,233,"['20287f68-3690-4281-9732-215a21069e4f', 'ec2606f9-ce2d-409f-af31-3c0cc49a6084']",37,,Right Foot,"[117.1, 44.4, 0.6]",,"[{'location': [108.5, 40.2], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.0, 71.1], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.1, 59.4], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.7, 44.1], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 38.6], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 50.3], 'player': {'id': 7042, 'name': 'Ivan Radovanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 51.6], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 43.1], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 61.0], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.7, 58.1], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",26ee39ec-1693-4ae2-aa88-45c1e79bedf7,True,,Saved,0.11479919,Half Volley,Open Play,,,,Genoa,233,00:01:37.853,Shot,True
,,,,,,,,,,,,,,1.019502,,,,,,,,,,,,,63d3a351-eb0d-4b8e-8fea-f3cf631708ce,1894,,,"[94.3, 40.6]",3879764,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,108,Chievo,231,['9cebbe89-ad07-43b6-adfd-b2575cbc003d'],31,,Right Foot,"[118.6, 39.1, 0.0]",True,"[{'location': [105.5, 40.4], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.9, 38.9], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.8, 44.0], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.7, 40.9], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.5, 43.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.1, 43.8], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 38.3], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 40.5], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 37.0], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 28.4], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.9, 32.7], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 37.1], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.6, 43.1], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.3, 44.8], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 40.1], 'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.6, 37.6], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 30.4], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 28.1], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",1a5204f9-9eb5-4b57-9ff7-d16c76a79edb,,,Saved,0.03293408,Normal,Open Play,,,,Chievo,231,00:03:31.688,Shot,
,,,,,,,,,,,,,,1.105919,,,,,,,,,,,,,79bc96d6-8514-4034-bb5a-c4d745bb07e8,1988,,,"[116.6, 35.3]",3879764,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Nahuel Castro,7049.0,Right Center Midfield,113,Chievo,231,['2f46cb24-8d4b-424b-bfae-4b2b4834e780'],26,,Head,"[120.0, 37.9, 1.0]",,"[{'location': [113.5, 52.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 42.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 47.2], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.3, 31.5], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.3, 38.8], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 40.8], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 46.7], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.6, 32.9], 'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",36452147-9b4d-4df0-a1fa-599fa3c67ad3,,True,Goal,0.28548953,Normal,Open Play,,,,Chievo,231,00:05:26.398,Shot,
,,,,,,,,,,,,,,0.815619,,,,,,,,,,,,,52f5949f-d0a4-46c2-82a9-b875416852c2,2038,,,"[99.2, 31.8]",3879764,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Valter Birsa,7045.0,Right Wing,116,Chievo,231,['cbad8e1f-dfb3-4fed-8ab3-0354c4cc8aef'],54,,Left Foot,"[114.4, 37.8, 0.0]",True,"[{'location': [114.8, 38.0], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 32.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.5, 27.0], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.9, 32.9], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.2, 23.9], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",59203461-5f29-4a83-b0b1-a8f864577f2b,,,Saved,0.08247111,Normal,Open Play,,,,Chievo,231,00:07:54.520,Shot,
,,,,,,,,,,,,,,0.099176,,,,,,,,,,,,,9427a96d-57e4-4358-89a5-e43da8a4ff8c,2195,,,"[114.0, 40.4]",3879764,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Rigoni,7041.0,Left Center Midfield,125,Chievo,231,"['30c6e32a-d0e7-40a3-ae9b-447cf48308f8', 'a1e29c69-556e-42cf-8613-914e10072c93']",40,,Right Foot,"[115.2, 40.6]",True,"[{'location': [100.5, 19.3], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.4, 51.3], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.3, 44.8], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [120.0, 51.2], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.2, 30.8], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 40.7], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 34.8], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 22.6], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.2], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 23.2], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.4, 49.9], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [120.0, 51.9], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.3, 35.3], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.4, 38.9], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 22.1], 'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c3dbf156-52ae-4246-8e48-66983c028ff5,,,Blocked,0.2735759,Half Volley,Open Play,,,,Chievo,231,00:12:40.304,Shot,
,,,,,,,,,,,,,,1.193767,,,,,,,,,,,,,baba4fd9-7f9e-41eb-ae6c-2d910e0fe00b,2201,,,"[114.7, 34.8]",3879764,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Nahuel Castro,7049.0,Right Center Midfield,126,Chievo,231,"['18f47856-5013-4cef-9396-33970643e24c', '4eba0818-2a5a-4a43-9fe0-38c44be0716e']",15,True,Head,"[120.0, 41.4, 6.2]",,"[{'location': [103.5, 32.2], 'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.7, 51.1], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.1, 46.3], 'player': {'id': 7852, 'name': 'Tim Matavž'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.2, 47.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 43.0], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 39.3], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 43.0], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.7, 37.3], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 35.4], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [115.4, 37.4], 'player': {'id': 5554, 'name': 'Blerim Džemaili'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 78.1], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.9, 46.1], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.6, 49.1], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.1, 46.0], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.5, 35.9], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",1060edd0-d9f9-4830-8cd3-b0635c04058d,,,Off T,0.10603136,Normal,Open Play,,,,Chievo,231,00:13:15.715,Shot,True
,,,,,,,,,,,,,,0.683773,,,,,,,,,,,,,546eae56-85db-478a-8bb9-7f8a3e482fdf,2231,,,"[105.4, 21.2]",3879764,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul-José M''Poku Ebunge,18946.0,Left Wing,129,Chievo,231,['db4a26aa-44a1-4139-90ac-2bde146285bd'],31,,Right Foot,"[117.6, 36.9, 1.6]",,"[{'location': [109.5, 40.1], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 39.8], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 30.9], 'player': {'id': 7176, 'name': 'Sebastian De Maio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 25.5], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 21.9], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.1], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 43.0], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.2, 39.5], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.6, 15.7], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",d7550b81-76f9-498f-a5b7-8d9616f5d850,,,Saved,0.010920545,Normal,Open Play,,,,Chievo,231,00:14:31.315,Shot,
