50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.412339,,,,,,,,,,,,,d4ea7027-ae57-43f2-a679-87abdf9e11e7,1262,,"[107.3, 24.9]",3890405,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janek Sternberg,40479.0,Left Back,92,Werder Bremen,176,"['49a16ad9-3a3d-4223-b217-55287c8ef870', 'd4f49a16-5847-4a48-99bd-835831673866']",33,,Left Foot,"[120.0, 49.0, 0.1]",,"[{'location': [117.2, 35.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 43.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 51.7], 'player': {'id': 155655, 'name': 'Václav Kadlec'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.2, 37.8], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 26.8], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 25.7], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.7, 20.9], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 44.3], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.5, 36.2], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.0, 55.6], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",8d557a9f-f8ff-47ad-8b01-998b5c034400,,Off T,0.056986954,Normal,Open Play,,,,Werder Bremen,176,00:34:33.555,Shot,True
,,,,,,,,,,,,,,,,,,0.998466,,,,,,,,,,,,,77a8bbcd-fecc-4580-bf74-73cf6c3cb9e1,1686,,"[110.4, 45.5]",3890405,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Midfield,125,Eintracht Frankfurt,184,['4b357af0-8397-42f1-a5e1-c7c59c2eb6e7'],49,,Right Foot,"[120.0, 40.7, 2.0]",True,"[{'location': [118.0, 44.0], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 56.0], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.8, 48.3], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 64.1], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 50.4], 'player': {'id': 8390, 'name': 'Philipp Bargfrede'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 41.0], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 44.0], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 42.2], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 56.7], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.3, 66.5], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.0, 46.6], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.1, 43.7], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.6, 55.3], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",13de5183-b4b3-43cf-aec2-5bd1c3129bf1,,Goal,0.37978333,Normal,Open Play,,,,Eintracht Frankfurt,184,00:02:49.131,Shot,
,,,,,,,,,,,,,,,,,,1.055735,,,,,,,,,,,,,9a3b78aa-ed68-4bfa-a7fe-3e86d728c367,1731,,"[101.1, 48.5]",3890405,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ujah,12624.0,Right Center Forward,129,Werder Bremen,176,"['6afe04cb-f56e-4642-a733-96dbf626438c', 'dabca71c-de0c-496c-a535-42d03a277287']",37,,Left Foot,"[120.0, 30.0, 0.0]",,"[{'location': [104.6, 51.4], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 47.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.4, 44.7], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 31.9], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 36.7], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 42.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 52.5], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.1, 33.0], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.9, 44.2], 'player': {'id': 8390, 'name': 'Philipp Bargfrede'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 31.1], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",811ef5c5-15df-4a54-8569-008cdc4547e0,,Off T,0.047085576,Normal,Open Play,,,,Werder Bremen,176,00:04:37.475,Shot,True
,,,,,,,,,,,,,,,,,,0.294916,,,,,,,,,,,,,f224b59f-9683-49bf-9bea-830af1c923f6,1769,,"[103.3, 50.9]",3890405,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,136,Eintracht Frankfurt,184,['d5095099-c47e-417d-a59a-4c1781051735'],54,,Left Foot,"[107.5, 47.3, 0.9]",True,"[{'location': [108.5, 47.7], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 48.0], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.3, 54.4], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.2, 56.8], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.1, 39.3], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",3c3087c5-5557-487e-b391-a3944916e2fb,,Saved,0.20399974,Normal,Open Play,,,,Eintracht Frankfurt,184,00:06:54.657,Shot,
,,,,,,,,,,,,,,,,,,1.30129,,,,,,,,,,,,,82142e8b-c872-4cbb-98d4-5d268f4c3a72,1772,,"[107.1, 50.3]",3890405,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,136,Eintracht Frankfurt,184,['19206803-07a6-44b6-b58a-c11c931d6e5e'],56,,Left Foot,"[120.0, 40.2, 3.9]",True,"[{'location': [107.7, 45.8], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 51.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 54.0], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 39.0], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 47.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 37.2], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Off T,0.32281953,Half Volley,Open Play,,,,Eintracht Frankfurt,184,00:06:56.077,Shot,
,,,,,,,,,,,,,,,,,,1.212963,,,,,,,,,,,,,55c670f5-9001-4edf-a03b-7d95b1bdf21d,1984,,"[100.5, 16.8]",3890405,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mijat Gaćinović,8669.0,Left Midfield,151,Eintracht Frankfurt,184,['dc080280-b075-48e1-8a8d-5c6ec1ff99c1'],16,,Right Foot,"[117.5, 38.5, 0.9]",,"[{'location': [106.9, 45.8], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 35.2], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 23.4], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 16.3], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 29.8], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.9, 23.2], 'player': {'id': 8390, 'name': 'Philipp Bargfrede'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 37.4], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 49.4], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.5, 37.9], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.6, 2.1], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",4838afee-9df8-4e14-a98f-d5ef97face60,,Saved,0.008711315,Normal,Open Play,,,,Eintracht Frankfurt,184,00:13:16.382,Shot,
,,,,,,,,,,,,,,,,,,5.450706,,,,,,,,,,,,,a5a92c2c-758e-4cd6-af98-81eef128e17f,2061,,"[107.9, 53.1]",3890405,60,,,True,,,,,,,,,,,,,,,,,,,,,2,From Counter,Haris Seferović,5543.0,Right Center Forward,157,Eintracht Frankfurt,184,"['8224f705-2662-4329-ba7a-6b6ee7be12ea', '828a682b-98cc-45a8-ad2b-44d383660182']",47,,Left Foot,"[116.0, 0.1]",,"[{'location': [102.3, 22.9], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.2, 47.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 52.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 49.0], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 39.8], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 40.6], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",f3af1f1a-0b73-405f-a89a-771887b87cb4,True,Wayward,0.19761656,Normal,Open Play,,,,Eintracht Frankfurt,184,00:15:47.015,Shot,True
,,,,,,,,,,,,,,,,,,1.081019,,,,,,,,,,,,,962de1b5-3188-49c6-bddf-e8169b3a41b4,2158,,"[109.3, 38.3]",3890405,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alexander Meier,23268.0,Left Center Forward,164,Eintracht Frankfurt,184,['9df1675f-2a7f-499e-921e-474ffa8c097d'],20,,Head,"[117.7, 33.3]",,"[{'location': [119.3, 39.8], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.2, 60.7], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.2, 48.2], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.9, 45.4], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 46.0], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 57.5], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.7, 38.5], 'player': {'id': 22043, 'name': 'Ulisses Alexandre Garcia Lopes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 39.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 35.6], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 31.8], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.3, 38.1], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.0, 34.4], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.5, 46.8], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.6, 46.9], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.3, 64.0], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",e0bf3530-1b92-4d5c-b43b-9666d138afa4,,Wayward,0.043428224,Normal,Open Play,,,,Eintracht Frankfurt,184,00:20:20.313,Shot,
,,,,,,,,,,,,,,,,,,0.063762,,,,,,,,,,,,,7372e0ee-5a26-4cd3-97c5-4d274d7f7668,2324,,"[101.2, 41.8]",3890405,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Right Midfield,170,Werder Bremen,176,"['4898be1d-0b63-4895-8720-f10c5731d635', 'ee421d74-4553-48d9-8169-5a762fbc981f']",34,,Right Foot,"[104.5, 41.7]",True,"[{'location': [108.2, 43.5], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.9, 32.0], 'player': {'id': 22043, 'name': 'Ulisses Alexandre Garcia Lopes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 37.1], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.2, 40.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 48.9], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.5, 41.9], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 38.7], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 35.2], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 19.1], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 24.0], 'player': {'id': 10896, 'name': 'Marc Stendera'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 20.3], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",db82032d-f109-4d0d-9d3d-13085c14c634,,Blocked,0.058884185,Normal,Open Play,,,,Werder Bremen,176,00:23:34.335,Shot,
,,,,,,,,,,,,,,,,,,0.222318,,,,,,,,,,,,,a92ed58d-4b23-468c-bfa3-9d20f1d88820,2370,,"[111.6, 25.6]",3890405,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ulisses Alexandre Garcia Lopes,22043.0,Left Defensive Midfield,175,Werder Bremen,176,['a029945b-29a0-4ebd-8b1e-83753fcaa342'],39,,Left Foot,"[114.9, 31.1, 0.7]",,"[{'location': [99.4, 26.5], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.2, 42.6], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.4, 31.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 46.4], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 37.5], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 40.0], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 28.6], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",fac9eec2-b171-4356-b975-b31c6faad45f,,Saved,0.114610456,Normal,Open Play,,,,Werder Bremen,176,00:25:39.805,Shot,
,,,,,,,,,,,,,,,,,,0.973129,,,,,,,,,,,,,84419ba4-c582-4a63-b898-9c8b80134098,2469,,"[101.5, 30.5]",3890405,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,184,Eintracht Frankfurt,184,"['aefeb25e-36a1-4254-a69a-92085e45ddf6', 'cca14847-7589-49aa-aa28-b9ff4dd328b4']",18,,Right Foot,"[120.0, 35.4, 0.0]",,"[{'location': [104.5, 44.4], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 37.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 26.9], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.3, 30.0], 'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.9, 36.5], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 21.3], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 37.1], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 49.3], 'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.1, 42.0], 'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.5, 23.5], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",eaf7752d-a81b-4e12-a4d3-67919e4aff93,,Off T,0.11532985,Normal,Open Play,,,,Eintracht Frankfurt,184,00:28:18.921,Shot,True
,,,,,,,,,,,,,,,,,,0.727025,,,,,,,,,,,,,521a1093-dc78-46ae-964f-2256777f3914,2553,,"[108.4, 45.5]",3890405,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,192,Werder Bremen,176,"['0142c4f4-218a-4862-ab6a-fc9ad554c1e3', '90ee64cb-911d-45c8-87f9-7a04eb4e2411']",11,,Left Foot,"[120.0, 44.1, 5.2]",True,"[{'location': [97.9, 36.3], 'player': {'id': 22043, 'name': 'Ulisses Alexandre Garcia Lopes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 23.6], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.7, 45.8], 'player': {'id': 8389, 'name': 'Fin Bartels'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.8, 28.8], 'player': {'id': 11132, 'name': 'Claudio Miguel Pizarro Bossio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.7, 43.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 63.0], 'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 50.5], 'player': {'id': 8669, 'name': 'Mijat Gaćinović'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.1, 39.4], 'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 44.3], 'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.9, 25.5], 'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 32.9], 'player': {'id': 8812, 'name': 'Marco Russ'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",63d28cd3-3af2-4520-9700-407a7f014813,,Off T,0.21305026,Half Volley,Open Play,,,,Werder Bremen,176,00:31:11.003,Shot,True
