50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.090672,,,,,,,,,,,,56e44373-90c4-4211-9eec-fdf129f55279,1568,,"[97.8, 27.7]",3879868,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stevan Jovetić,3434.0,Left Wing,78,Inter Milan,238,"['2c2663d4-8250-42d4-9c4c-207b81dac3d2', '7e67aed7-e9d1-4e2b-8171-7b391c26e497', 'd554ba67-913f-41a3-8b44-5e0b5067a8c0']",7,,Right Foot,,"[99.7, 29.0]",,"[{'location': [117.5, 37.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 43.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 39.3], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 47.3], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.5, 33.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 37.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 22.0], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.3, 29.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 26.6], 'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.9, 56.9], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.9, 43.8], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 46.7], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.7, 31.3], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.4, 18.0], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",0f539f53-ab8c-4897-a946-05a1009e7587,,,Blocked,0.02225568,Normal,Open Play,,,,Inter Milan,238,00:35:07.608,Shot,True
,,,,,,,,,,,,,,,,,0.032755,,,,,,,,,,,,86800b16-065c-4205-86de-bd5f2188443d,1642,,"[102.7, 22.6]",3879868,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,83,Sassuolo,232,"['66727f71-9f7e-4d8d-a544-1f4bfd59ddac', '7ce73230-db56-4a9e-a04f-2f3400ed5341']",59,,Left Foot,,"[104.9, 24.7]",,"[{'location': [107.0, 41.6], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 27.9], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 33.5], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 31.0], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 24.8], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 37.2], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 41.8], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",906b815c-0ba7-4b06-9fc6-44fadc551e5d,,,Blocked,0.020763395,Normal,Open Play,,,,Sassuolo,232,00:36:59.975,Shot,
,,,,,,,,,,,,,,,,,0.795009,,,,,,,,,,,,e5690a7f-fef8-400c-b64a-bbb42ad2d588,1677,,"[112.8, 37.5]",3879868,38,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matteo Politano,7109.0,Right Wing,84,Sassuolo,232,"['054603f2-d41a-4025-8aab-e04279517d36', 'd4635a30-ce33-41cf-a216-a21630e3d360']",11,True,Head,,"[120.0, 42.2, 1.8]",,"[{'location': [108.1, 40.8], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [120.0, 54.9], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.8, 51.1], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 39.0], 'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 36.3], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.8, 42.3], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 39.3], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 34.4], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",4e588b5f-d83d-4bab-9f01-e4177fa3e82b,,,Goal,0.18026482,Normal,Open Play,,,,Sassuolo,232,00:38:11.725,Shot,True
,,,,,,,,,,,,,,,,,0.426072,,,,,,,,,,,,1793401d-a9c2-473b-a67f-121150c35db9,1796,,"[113.4, 47.2]",3879868,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,90,Inter Milan,238,['d3242c11-e271-4849-87c8-6860a4397160'],53,,Left Foot,,"[114.1, 44.6]",True,"[{'location': [114.0, 37.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 45.8], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 43.2], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 38.0], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 37.6], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 45.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 43.7], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 41.7], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 48.0], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.4, 57.0], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Wayward,0.09507949,Volley,Open Play,,,,Inter Milan,238,00:42:53.621,Shot,
,,,,,,,,,,,,,,,,,1.910457,,,,,,,,,,,,1737a8e2-c821-42b0-93fe-c71767aa4371,1801,,"[117.5, 48.5]",3879868,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,90,Inter Milan,238,"['0c5e4f79-3de1-483c-ac48-1ef35dc279e9', '53efdc8d-01a4-45b8-a396-ade3e9c865b8']",57,True,Head,,"[120.0, 39.2, 3.2]",,"[{'location': [116.2, 38.8], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 36.1], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 39.7], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 42.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 43.1], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.1, 49.3], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 47.2], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 43.6], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.1, 47.9], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 47.2], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.1, 58.3], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,0.064830676,Normal,Open Play,,,,Inter Milan,238,00:42:57.098,Shot,True
,,,,,,,,,,,,,,,,,0.465254,,,,,,,,,,,,7cf828b6-051f-4d68-9393-45fd61e822cd,1946,,"[114.4, 56.7]",3879868,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eder Citadin Martins,7000.0,Center Forward,98,Inter Milan,238,"['c86df190-fe7b-4195-817c-bc7fee7327f1', 'ffb12795-c6cb-4f7e-8823-7682e8aee12d']",27,,Right Foot,,"[118.7, 44.4, 0.5]",,"[{'location': [105.4, 37.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 33.8], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 44.0], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 38.4], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.5, 55.6], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 49.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",72c9acc9-612c-41a7-a9e6-eda8b84aaf47,,,Saved,0.012684965,Normal,Open Play,,,,Inter Milan,238,00:00:27.979,Shot,True
,,,,,,,,,,,,,,,,,0.11717,,,,,,,,,,,,f6a1d233-5444-4f45-af6f-7ccb3c2b18bf,2521,,"[108.8, 35.5]",3879868,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,133,Sassuolo,232,"['20ab9382-ba45-4097-8c3e-dbbb834859ba', '2895dcbf-ba33-49bc-a384-dde481b210b8', '2cff6f34-19cf-4be5-991a-93f37113c18e']",25,,Left Foot,,"[109.8, 35.8]",True,"[{'location': [110.0, 29.8], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.3, 43.5], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 32.7], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 27.9], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.6, 32.9], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 37.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 35.3], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 50.3], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.3, 37.3], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 44.1], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 35.9], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Blocked,0.08779661,Normal,Open Play,,,,Sassuolo,232,00:18:25.644,Shot,True
,,,,,,,,,,,,,,,,,0.578091,,,,,,,,,,,,de3a86fb-0ffe-4fef-bd5a-fd7c38c59240,2540,,"[112.9, 37.7]",3879868,64,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Peluso,7118.0,Left Back,134,Sassuolo,232,"['83e8eb99-844f-4221-8942-50b2d5aeddcf', 'a22cfbec-151d-4695-8de4-51c2443b1d4b']",10,True,Head,,"[120.0, 36.2, 3.5]",,"[{'location': [118.7, 39.7], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 61.7], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 54.1], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 41.4], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 59.3], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 37.7], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 40.0], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 47.0], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 41.7], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.6, 40.0], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 31.6], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",8b1b0ef0-2d18-4d12-9170-f788e890c5c6,,,Off T,0.10851036,Normal,Open Play,,,,Sassuolo,232,00:19:10.329,Shot,True
,,,,,,,,,,,,,,,,,0.074131,,,,,,,,,,,,c63ffc4e-194b-48ca-a2be-6676d507227d,2662,,"[108.9, 27.6]",3879868,67,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Falcinelli,8093.0,Center Forward,140,Sassuolo,232,"['3669c7e7-3699-4318-8788-a9cceb008d77', '400d74ec-850b-4e07-aac2-f137eedc7a26', 'feb9a031-2479-47b4-863e-aea6e5b5777d']",47,,Left Foot,,"[110.2, 29.0]",,"[{'location': [115.8, 35.2], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 44.2], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.5, 32.4], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 29.3], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 39.8], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.1, 51.6], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",413f0782-8f5e-49e9-987b-5250d73e46d1,,,Blocked,0.053110026,Normal,Open Play,,,,Sassuolo,232,00:22:47.401,Shot,True
,,,,,,,,,,,,,,,,,0.888233,,,,,,,,,,,,9e50fb0c-d19b-465a-a829-6e3a932dd5d2,2763,,"[95.8, 35.2]",3879868,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Falcinelli,8093.0,Center Forward,147,Sassuolo,232,['0dfba9f0-ce8e-4d46-a289-e9f7d5c88ce6'],10,,Left Foot,,"[120.0, 34.0, 3.9]",,"[{'location': [102.1, 49.9], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 53.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 35.2], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 30.5], 'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.9, 35.4], 'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 38.8], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.1, 59.5], 'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.0, 36.1], 'player': {'id': 7165, 'name': 'Rodrigo Sebastián Palacio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.4, 39.0], 'player': {'id': 26707, 'name': 'Juan Pablo Carrizo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 25.7], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.2, 39.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",33ece7e2-56c2-428d-8cf5-b212332d4ce5,,,Off T,0.028914155,Normal,Open Play,,,,Sassuolo,232,00:26:10.236,Shot,
,,,,,,,,,,,,,,,,,0.880914,,,,,,,,,,,,6dd3f065-c23f-4b3b-8e3b-cd328d21d1d7,3225,,"[98.9, 38.9]",3879868,85,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,168,Inter Milan,238,['6cf01221-6084-4c64-8115-e5b0eeb2b60b'],45,,Right Foot,,"[120.0, 43.6, 3.8]",,"[{'location': [107.2, 43.0], 'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 43.1], 'player': {'id': 6984, 'name': ""Danilo D''Ambrosio""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.1, 45.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 44.0], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 42.0], 'player': {'id': 10030, 'name': 'Davide Biondini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.7, 41.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 40.4], 'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.7, 39.3], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 38.3], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.7, 40.0], 'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.6, 41.7], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.6, 38.8], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 34.4], 'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 31.5], 'player': {'id': 42271, 'name': 'Fabio Della Giovanna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 37.2], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 36.2], 'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.8, 33.5], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,Off T,0.08048686,Normal,Free Kick,,,,Inter Milan,238,00:40:45.217,Shot,
