50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.144072,,,,,,,,,,,,,,,698ea66f-5670-4926-acfa-ae6571d55c49,1474,,"[87.6, 53.6]",3829449,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fallou Diagne,3022.0,Right Center Back,97,Rennes,134,['ec4bc24a-be77-41db-a309-21cfbacbd096'],32,,Right Foot,,"[120.0, 51.0, 4.1]",,"[{'location': [99.7, 14.3], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.6, 15.4], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.1, 33.8], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 60.0], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 49.9], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 46.2], 'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 41.7], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 33.9], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 25.8], 'player': {'id': 40641, 'name': 'Pavle Ninkov'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.6, 51.4], 'player': {'id': 16418, 'name': 'Adrien Regattin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [98.0, 23.0], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 41.6], 'player': {'id': 22130, 'name': 'Mauro Daniel Goicoechea Furia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.2, 68.8], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.6, 42.7], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 46.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.006798056,Normal,Open Play,,,,Rennes,134,00:37:32.832,Shot,
,,,,,,,,,,,,,,,,,0.4909,,,,,,,,,,,,,,,c40ea6d7-043a-46d1-9215-4e866614e708,1509,,"[115.3, 32.1]",3829449,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Left Center Midfield,99,Toulouse,130,['b23ace15-a62c-4d67-b30c-8b56b0dbb07d'],42,,Left Foot,,"[116.0, 32.9, 0.4]",True,"[{'location': [100.4, 42.6], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [100.0, 23.1], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.8, 32.2], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.1, 34.2], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.6, 37.1], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 44.5], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.5, 29.1], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 32.5], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 18.5], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.0, 20.9], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.2, 33.1], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.12017336,Half Volley,Open Play,,,,Toulouse,130,00:38:42.077,Shot,
,,,,,,,,,,,,,,,,,0.643866,,,,,,,,,,,,,,,43917ab8-89ef-4056-a80d-717e850feba6,2382,,"[104.6, 57.5]",3829449,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,152,Rennes,134,['c1d02f25-95da-4024-82d5-54c62a03db9e'],30,,Right Foot,,"[115.8, 44.2, 0.2]",True,"[{'location': [98.0, 48.1], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 55.8], 'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 36.4], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 45.1], 'player': {'id': 22130, 'name': 'Mauro Daniel Goicoechea Furia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8f0103b1-20de-436c-9a5f-98b952276645,,Saved,0.035878103,Half Volley,Open Play,,,,Rennes,134,00:16:30.438,Shot,
,,,,,,,,,,,,,,,,,0.09036,,,,,,,,,,,,,,,b852df1d-ddcf-47dd-a8b3-5ea2ced3f7fb,2418,,"[100.0, 38.2]",3829449,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Guido Trejo,11540.0,Right Attacking Midfield,155,Toulouse,130,"['2209c086-f3ad-4c86-8757-ded74a8f4efc', 'bdfde738-b5c3-4783-b51b-74f18c23b067', 'dbfefcca-09c2-4f55-a4bb-495d66b09a8f']",8,,Right Foot,,"[101.7, 38.3]",True,"[{'location': [109.6, 25.3], 'player': {'id': 16418, 'name': 'Adrien Regattin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [111.8, 43.7], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 41.1], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.4, 35.2], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.3, 26.9], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [85.2, 47.8], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.6, 33.8], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 38.3], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 29.3], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 36.0], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.2, 39.7], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 44.2], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.9, 39.2], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.1, 52.9], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ee2c0ca8-f204-453e-9e22-1720cd250626,,Blocked,0.033999845,Normal,Open Play,,,,Toulouse,130,00:18:08.403,Shot,True
,,,,,,,,,,,,,,,,,1.034006,,,,,,,,,,,,,,,1640ecd2-290d-4bf3-91a5-a67225c86b28,2423,,"[99.8, 27.7]",3829449,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Étienne Didot,3189.0,Center Defensive Midfield,156,Toulouse,130,['0394c195-9920-452a-9b6d-ce79cbdf9437'],42,,Right Foot,,"[120.0, 47.0, 4.4]",True,"[{'location': [106.8, 37.4], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.2, 42.4], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 41.1], 'player': {'id': 16418, 'name': 'Adrien Regattin'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [108.4, 39.4], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.9, 37.7], 'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.8, 46.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.3, 34.6], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 35.5], 'player': {'id': 3195, 'name': 'Mehdi Zeffane'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.1, 45.5], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 42.3], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 45.6], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 43.9], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.4, 34.9], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.9, 37.1], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.3, 32.0], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.4, 39.1], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 47.7], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",3b1e2881-cbeb-432c-8407-75d86eb81d40,,Off T,0.02595188,Volley,Open Play,,,,Toulouse,130,00:18:42.640,Shot,
,,,,,,,,,,,,,,,,,0.412446,,,,,,,,,,,,,,,2e5622ab-cea2-4937-9395-70e82204f826,2467,,"[108.1, 40.1]",3829449,66,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sylvain Armand,40699.0,Left Center Back,159,Rennes,134,['b243f38c-122f-499e-bf18-ac70b69e1090'],55,,Left Foot,,"[119.0, 37.9, 0.2]",,,,,Saved,0.7835,Normal,Penalty,,,,Rennes,134,00:21:55.505,Shot,
,,,,,,,,,,,,,,,,,0.229701,,,,,,,,,,,,,,,7560ef17-8566-4132-8502-5a228e01fe30,2470,,"[114.0, 44.2]",3829449,66,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sylvain Armand,40699.0,Left Center Back,159,Rennes,134,['dd12d2ed-5cdd-43be-ba84-4290d30b72a2'],57,,Right Foot,,"[120.0, 41.8, 0.2]",True,"[{'location': [111.6, 44.8], 'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 37.8], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 33.8], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 38.5], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.8, 29.5], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 33.8], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 38.1], 'player': {'id': 22130, 'name': 'Mauro Daniel Goicoechea Furia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 49.4], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 31.9], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 43.6], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 31.2], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,True,Goal,0.8537116,Normal,Open Play,,,,Rennes,134,00:21:57.379,Shot,
,,,,,,,,,,,,,,,,,0.345128,,,,,,,,,,,,,,,a4c2b08e-51aa-4974-9730-e400b66d6f74,2725,,"[114.3, 51.0]",3829449,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,178,Toulouse,130,['2395cdc9-591c-4968-b9d5-8d10fe005e0c'],28,,Right Foot,,"[120.0, 44.6, 3.3]",True,"[{'location': [106.0, 26.3], 'player': {'id': 16503, 'name': 'Pedro Henrique Konzen Medina da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 22.8], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 32.2], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.5, 35.5], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 41.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 41.8], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.1, 47.0], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.2, 43.0], 'player': {'id': 4900, 'name': 'Paul-Georges Ntep de Madiba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.6, 19.3], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 28.4], 'player': {'id': 40431, 'name': 'Aleksandar Pešić'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [113.3, 31.4], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [111.0, 34.5], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 42.0], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.8, 41.8], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.09441747,Half Volley,Open Play,,,,Toulouse,130,00:30:28.481,Shot,
,,,,,,,,,,,,,,,,,0.838638,,,,,,,,,,,,,,,c78403ec-179d-4096-a461-2e33252eaba6,3226,,"[96.8, 40.1]",3829449,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,206,Toulouse,130,"['13a552bc-d897-481b-834f-b1a992063eb4', '6e5eaa7e-7b54-46f5-a414-8733a17bd109', 'cd162a49-4034-43df-a895-79cbacd92fcb']",16,,Right Foot,,"[120.0, 33.5, 0.7]",True,"[{'location': [114.6, 18.3], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 13.8], 'player': {'id': 7197, 'name': 'Steven Moreira'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.1, 18.5], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.2, 26.9], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 38.4], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.4, 40.4], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 39.1], 'player': {'id': 3250, 'name': 'Edson André Sitoe'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.3, 36.7], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 43.7], 'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.8, 16.2], 'player': {'id': 11540, 'name': 'Óscar Guido Trejo'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [103.9, 27.2], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.1, 5.2], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.4, 20.4], 'player': {'id': 2961, 'name': 'Yann Bodiger'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 44.5], 'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.6, 47.2], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.4, 33.9], 'player': {'id': 40431, 'name': 'Aleksandar Pešić'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [118.1, 40.6], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.029704291,Volley,Open Play,,,,Toulouse,130,00:43:16.178,Shot,True
,,,,,,,,,,,,,,,,,0.288457,,,,,,,,,,,,,,,75ff6a4b-fae4-4fc1-8e4e-51200584afc6,3298,,"[112.1, 42.3]",3829449,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Right Center Forward,209,Rennes,134,['a9d4aedb-4c62-4ec4-9581-6974370c179d'],43,,Right Foot,,"[120.0, 41.9, 0.2]",True,"[{'location': [98.3, 13.1], 'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.2, 25.6], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 20.7], 'player': {'id': 2961, 'name': 'Yann Bodiger'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 34.1], 'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 40.3], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 34.6], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 38.5], 'player': {'id': 22130, 'name': 'Mauro Daniel Goicoechea Furia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6b4560c7-6049-4ad9-957f-30214c7a1744,,Goal,0.50210595,Normal,Open Play,,,,Rennes,134,00:44:43.408,Shot,
