ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.334069,,,,,,,,,,,,96603df3-8d0b-4a03-98ab-fbf9d229ddd7,1261,,"[114.9, 40.4]",3754144,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Charlie Daniels,3345.0,Left Back,68,AFC Bournemouth,28,['0e07427c-0494-435e-beee-b44a9407d075'],55,,Left Foot,"[117.9, 39.8, 0.6]",True,"[{'location': [111.7, 46.4], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 47.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.1, 36.5], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.5, 48.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.7, 33.0], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.3, 40.4], 'player': {'id': 3659, 'name': 'Wilfredo Daniel Caballero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 50.5], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 47.1], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.4, 30.4], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.5, 45.8], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 43.8], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.9, 42.2], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 36.9], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.6, 33.2], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 71.3], 'player': {'id': 9593, 'name': 'Lewis Grabban'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Saved,0.5614745,Volley,Open Play,,,,AFC Bournemouth,28,00:29:55.135,Shot,
,,,,,,,,,,,,,,,,,1.752046,,,,,,,,,,,,2a16c534-a35a-4a40-bffa-71564803f8b5,1342,,"[110.5, 25.0]",3754144,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Wing,73,Manchester City,36,['27d5e3a3-6c00-42ae-9577-fd77b84b11e0'],4,,Left Foot,"[120.0, 34.7, 7.8]",True,"[{'location': [109.8, 45.3], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 54.8], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 37.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.7, 31.7], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 39.3], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.2, 29.9], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 43.9], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 38.8], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.6, 46.0], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 36.9], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 55.8], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",dbee434f-c32b-4177-892c-a9edee807ef6,,Off T,0.03767085,Volley,Open Play,,,,Manchester City,36,00:32:04.795,Shot,
,,,,,,,,,,,,,,,,,1.180205,,,,,,,,,,,,f26e959f-7956-44d0-b3b6-6287708c2ae0,1356,,"[110.8, 44.7]",3754144,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lewis Grabban,9593.0,Right Center Forward,74,AFC Bournemouth,28,['70f803f6-8f35-4852-9e0e-6b81464ec158'],43,,Head,"[120.0, 38.7, 3.5]",,"[{'location': [118.3, 40.3], 'player': {'id': 3659, 'name': 'Wilfredo Daniel Caballero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 27.6], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [81.9, 27.7], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.8, 65.7], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 42.9], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 42.6], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 46.8], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.9, 37.2], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 46.1], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.0, 49.0], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",ad3f2bd1-5ab3-4e61-860d-5a0d5db8c87c,True,Off T,0.11492806,Normal,Open Play,,,,AFC Bournemouth,28,00:32:43.005,Shot,
,,,,,,,,,,,,,,,,,0.902733,,,,,,,,,,,,d9f9532b-c831-4799-b68f-5933761ecd89,1444,,"[110.7, 38.0]",3754144,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lewis Grabban,9593.0,Right Center Forward,77,AFC Bournemouth,28,"['4af049f9-282e-424f-818a-589a9201f883', 'f5b47b93-b630-4115-8fe6-a67a3dc54148']",49,True,Head,"[120.0, 39.8, 4.4]",,"[{'location': [110.6, 38.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 24.0], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 34.5], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 45.7], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 26.8], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.3, 46.4], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.7, 39.3], 'player': {'id': 3659, 'name': 'Wilfredo Daniel Caballero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 8.7], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.3, 12.2], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 12.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 28.4], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",a9322e07-eee9-42d3-8827-4bb3dd54306b,True,Off T,0.11058455,Normal,Open Play,,,,AFC Bournemouth,28,00:34:49.219,Shot,True
,,,,,,,,,,,,,,,,,1.365946,,,,,,,,,,,,0075bed4-956f-4cf0-a909-d8aa3f423469,1531,,"[105.5, 55.3]",3754144,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,80,Manchester City,36,"['c139ba5a-8ce5-4901-976e-3493b8dff5e5', 'e56db723-d518-47bc-9837-c6d57cadff66']",31,,Left Foot,"[120.0, 31.4, 2.6]",,"[{'location': [106.0, 60.7], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.8, 66.9], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.5, 61.5], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.9, 42.7], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 31.0], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 51.8], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 55.4], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 52.7], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 48.7], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 41.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 39.5], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Off T,0.039189722,Normal,Open Play,,,,Manchester City,36,00:36:31.273,Shot,True
,,,,,,,,,,,,,,,,,1.329616,,,,,,,,,,,,dc2d97a1-db9e-4779-8db9-5f12ee3dec65,1546,,"[92.9, 54.2]",3754144,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,82,Manchester City,36,['38ec7f63-58f3-4b5c-bd86-832184e0df64'],14,,Right Foot,"[120.0, 49.5, 7.8]",,"[{'location': [93.4, 62.7], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [82.3, 63.9], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.7, 41.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.7, 32.7], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.5, 41.7], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.9, 51.9], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.6, 31.6], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 51.6], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 45.6], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 40.2], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 50.6], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.1, 55.3], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",774e151b-233a-4649-99a4-503d8e84f470,,Off T,0.021295823,Normal,Open Play,,,,Manchester City,36,00:37:14.125,Shot,
,,,,,,,,,,,,,,,,,0.045937,,,,,,,,,,,,1c4854f2-2eb4-4f1c-a36d-bef1ddb22ac4,1705,,"[101.5, 46.2]",3754144,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,92,AFC Bournemouth,28,"['51bd83c3-09d8-496f-a60f-97906830d35c', 'bb66f568-50a4-47ee-ae2a-9ada5d9e4105']",40,,Left Foot,"[103.4, 45.5]",,"[{'location': [92.5, 46.7], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 40.0], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 39.5], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.0, 25.6], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.6, 39.4], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 47.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 62.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.2, 42.5], 'player': {'id': 3659, 'name': 'Wilfredo Daniel Caballero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 32.0], 'player': {'id': 9593, 'name': 'Lewis Grabban'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 31.4], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [89.3, 44.8], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.8, 45.4], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,0.044775333,Half Volley,Open Play,,,,AFC Bournemouth,28,00:40:40.989,Shot,
,,,,,,,,,,,,,,,,,0.530738,,,,,,,,,,,,f17b8743-58c1-43dc-8d64-a983319e5e96,1984,,"[105.9, 25.4]",3754144,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,103,Manchester City,36,['73486dec-a616-4669-aa59-e08a231778a5'],37,,Left Foot,"[115.8, 38.3, 0.5]",True,"[{'location': [106.9, 37.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.2, 46.3], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.2, 37.0], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 31.1], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 36.1], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 39.3], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 44.7], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 45.8], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 51.0], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 46.0], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",4582cfbd-caf9-47bf-abaa-3c9a2d783285,,Saved,0.048710015,Volley,Open Play,,,,Manchester City,36,00:00:37.409,Shot,
,,,,,,,,,,,,,,,,,0.843382,,,,,,,,,,,,273f31d8-8700-4750-bf77-75f5e277186d,2040,,"[102.7, 22.9]",3754144,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,107,Manchester City,36,['91e355e5-62a9-4188-a841-1b42588d9524'],40,,Right Foot,"[120.0, 34.2, 0.2]",,"[{'location': [109.4, 33.4], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 38.3], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 32.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 30.4], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.5, 22.7], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.4, 23.6], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 37.0], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 17.8], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.7, 8.7], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.8, 31.6], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",537e2ef6-0eab-4418-9d8f-4ec2e9b736e1,,Off T,0.0358128,Normal,Open Play,,,,Manchester City,36,00:01:40.638,Shot,
,,,,,,,,,,,,,,,,,0.697216,,,,,,,,,,,,09f4d560-7516-422e-b719-a0734c975928,2872,,"[112.4, 27.0]",3754144,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eunan O''Kane,13248.0,Left Center Midfield,141,AFC Bournemouth,28,['548766aa-527e-4d72-beb1-9bda4af10e64'],14,,Right Foot,"[120.0, 35.3, 0.2]",,"[{'location': [105.8, 37.5], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.5, 26.8], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 27.6], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 41.1], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.5, 37.4], 'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 32.5], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 31.9], 'player': {'id': 3659, 'name': 'Wilfredo Daniel Caballero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 30.1], 'player': {'id': 9593, 'name': 'Lewis Grabban'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.6, 22.1], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,True,Off T,0.115267955,Normal,Open Play,,,,AFC Bournemouth,28,00:23:14.461,Shot,
,,,,,,,,,,,,,,,,,0.343107,,,,,,,,,,,,0ec832ce-412a-4de8-9dcb-f1b9a7a3f7b1,3089,,"[109.9, 27.0]",3754144,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aleksandar Kolarov,5596.0,Left Wing,152,Manchester City,36,['cb4b2190-d7b8-4b88-bf6d-c85235d49116'],30,,Left Foot,"[117.6, 36.1, 0.3]",True,"[{'location': [100.4, 36.1], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 44.8], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.6, 32.2], 'player': {'id': 9626, 'name': 'Tommy Elphick'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 31.0], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 41.3], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 36.0], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8e01f882-d5e9-4911-980e-c98dcddd1067,,Saved,0.095839456,Normal,Open Play,,,,Manchester City,36,00:29:30.279,Shot,
