ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.236139,,,,,,,,,,,ea8eb175-bc95-4d3d-a186-5bcf5fa0d014,1922,,"[98.4, 39.0]",3775598,53,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Center Midfield,120,Tottenham Hotspur Women,749,['4f63edfc-0d18-4b87-92ee-dc045315dfc8'],50,,Right Foot,"[120.0, 51.1, 0.8]",,"[{'location': [103.0, 35.5], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.6, 38.0], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.8, 49.7], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 40.2], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 33.4], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.6, 18.5], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 46.7], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 39.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.4, 42.5], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.3, 67.2], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Off T,0.13217764,Normal,Open Play,,,,Reading WFC,974,00:08:50.200,Shot,
,,,,,,,,,,,,,,,,0.284777,,,,,,,,,,,4616bb8d-810e-44e0-880f-b23c8e299f95,1965,,"[114.1, 51.3]",3775598,54,,,,,,,,,,,,,,,,,,,2,From Counter,Rosella Ayane,21048.0,Center Forward,123,Tottenham Hotspur Women,749,['91955a0c-ea2c-4925-81e8-b9967a283740'],58,,Right Foot,"[117.2, 46.6, 0.5]",,"[{'location': [112.1, 43.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 51.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.1, 52.4], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 36.2], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.1, 46.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 34.2], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.5, 44.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,True,Saved,0.12692218,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:09:58.805,Shot,
,,,,,,,,,,,,,,,,0.143119,,,,,,,,,,,130720aa-2196-4632-b4f5-2ad532017c1d,1968,,"[114.9, 48.4]",3775598,55,,,,,,,,,,,,,,,,,,,2,From Counter,Rosella Ayane,21048.0,Center Forward,123,Tottenham Hotspur Women,749,['8c4c208b-fe0b-4339-bf3f-dc526fe47f67'],0,,Right Foot,"[116.2, 46.0, 0.6]",True,"[{'location': [116.3, 35.1], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.4, 50.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 46.9], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 45.7], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 34.8], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 45.7], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.0, 49.4], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.2, 46.3], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Saved,0.08637776,Half Volley,Open Play,,,,Tottenham Hotspur Women,749,00:10:00.099,Shot,
,,,,,,,,,,,,,,,,0.309443,,,,,,,,,,,257894bc-1a05-4a5d-8923-7910376f9222,2067,,"[114.4, 36.4]",3775598,59,,,,,,,,,,,,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Right Center Forward,133,Reading WFC,974,['83849602-ebe1-4502-82a3-06630c0ed1b6'],45,,Left Foot,"[119.3, 37.4, 0.2]",,"[{'location': [119.4, 37.6], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.4, 20.0], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.0, 43.4], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.5, 33.5], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 31.1], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 29.4], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.2, 26.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.2, 26.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 12.6], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.2, 26.5], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 42.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [117.2, 34.9], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 38.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.7, 23.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 26.8], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 12.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",1916fd38-e3f6-4577-a246-1e4f0bf82651,,Saved,0.20448826,Normal,Open Play,,,,Reading WFC,974,00:14:45.318,Shot,
,,,,,,,,,,,,,,,,1.277737,,,,,,,,,,,33943f9c-ee5d-4378-abb3-cfe0f4d2b72b,2172,,"[91.8, 38.8]",3775598,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Fishlock,5016.0,Right Center Midfield,136,Reading WFC,974,['01c0ac91-2b95-424b-93b8-4b2aae4d57a5'],40,,Right Foot,"[120.0, 34.8, 0.2]",,"[{'location': [75.5, 25.7], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [81.4, 19.1], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [83.4, 21.4], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 37.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 44.9], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 31.7], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.7, 31.0], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.6, 43.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [77.3, 18.1], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [84.0, 23.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [85.2, 53.5], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 27.0], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.3, 35.1], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.4, 39.7], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",3eafe554-c9f4-4667-ad22-8b60fc4402d2,,Off T,0.033923283,Normal,Open Play,,,,Reading WFC,974,00:16:40.547,Shot,
,,,,,,,,,,,,,,,,1.735775,,,,,,,,,,,b3364a26-60b6-4468-bd46-0d446c3f08ba,2306,,"[105.5, 45.7]",3775598,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Natasha Harding,15725.0,Right Wing Back,144,Reading WFC,974,"['4656b787-57a7-42ac-b66c-fcf59636eb52', '624bb832-9c04-4ae4-946c-916b04a797ae']",52,True,Head,"[120.0, 50.4, 0.8]",,"[{'location': [117.5, 39.6], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.8, 35.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [84.9, 20.0], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.0, 40.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 35.7], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 46.0], 'player': {'id': 31550, 'name': 'Angela Addison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.3, 43.1], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 41.6], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 39.8], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 33.6], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 43.4], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.3, 40.6], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.5, 14.9], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.6, 25.6], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.6, 34.1], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.5, 37.7], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",2c7b6aa8-1f64-4b7b-908b-08a5e660e946,,Off T,0.048507344,Normal,Open Play,,,,Reading WFC,974,00:19:52.581,Shot,True
,,,,,,,,,,,,,,,,0.249974,,,,,,,,,,,49c757bc-94a4-41cc-8085-5410253bdfab,2339,,"[115.4, 40.8]",3775598,66,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gemma Suzanne Davison,15721.0,Right Wing,145,Tottenham Hotspur Women,749,['a97c4eb7-5250-40f9-a258-55fcff31c861'],28,,Right Foot,"[119.3, 40.2, 0.2]",True,"[{'location': [118.5, 32.7], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 26.8], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 33.2], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.8, 38.4], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 42.4], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.1, 40.7], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 35.5], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 33.7], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.5, 27.2], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.2, 38.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Saved,0.45613068,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:21:28.020,Shot,
,,,,,,,,,,,,,,,,1.285634,,,,,,,,,,,daf0fe18-823b-4d82-a97d-0b748c962f75,2414,,"[92.1, 35.1]",3775598,68,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Defensive Midfield,149,Tottenham Hotspur Women,749,['dcaaa4a6-3704-44ed-a85e-c79850825951'],12,,Left Foot,"[120.0, 47.5, 4.5]",,"[{'location': [117.8, 40.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.6, 57.3], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.4, 60.2], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.8, 46.4], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 27.7], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.0, 36.5], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [76.1, 56.5], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [84.8, 43.2], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 32.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.1, 36.5], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 34.4], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 28.8], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.5, 44.0], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.7, 46.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 57.0], 'player': {'id': 15704, 'name': 'Lily Woodham'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",c2892a65-9271-4444-af78-92da6228e869,,Off T,0.030153528,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:23:12.730,Shot,
,,,,,,,,,,,,,,,,0.162839,,,,,,,,,,,4d209bc8-868b-4033-a8e8-214fe68e4aca,2592,,"[104.1, 60.5]",3775598,75,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Left Center Forward,160,Reading WFC,974,"['49b1ec41-2f95-4086-b894-689a3e65a874', 'b232a827-7ea2-4928-b3e0-b29440159c55']",32,,Right Foot,"[105.2, 58.2]",,"[{'location': [94.6, 52.8], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 58.4], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.0, 37.2], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.1, 43.2], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 43.0], 'player': {'id': 53440, 'name': 'Esther Morgan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 55.0], 'player': {'id': 4648, 'name': 'Abbie McManus'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 51.1], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 58.1], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 53.5], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 56.4], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Blocked,0.010375611,Normal,Open Play,,,,Reading WFC,974,00:30:32.555,Shot,
,,,,,,,,,,,,,,,,0.335165,,,,,,,,,,,75d8855f-5d19-4a8c-8677-14d1fec98d38,2768,,"[114.2, 36.8]",3775598,83,,,,,,,,,,,,,,,,,,,2,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Defensive Midfield,169,Tottenham Hotspur Women,749,"['3aa03faa-0291-44fd-a94e-54ba0016b6bf', '5baa5fdc-7251-45f2-bcb3-630d4860db63']",20,True,Head,"[118.6, 37.3, 1.3]",,"[{'location': [106.4, 45.2], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 48.4], 'player': {'id': 31563, 'name': 'Rachel Williams'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 60.6], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 61.0], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.8, 38.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 57.7], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.2, 56.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 45.8], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 47.6], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.4, 58.2], 'player': {'id': 46636, 'name': 'Bethan Roberts'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.1, 55.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 38.8], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.4, 37.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",ad056351-9d60-423c-975a-35b30b8a76f9,,Saved,0.15524176,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:38:20.068,Shot,True
