50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.526078,,,,,,,,,,,,,,,,76c0fc11-6223-4275-bb86-4656c74154ce,1102,,"[104.2, 43.5]",3890534,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leroy Sané,3053.0,Right Wing,61,Schalke 04,181,['ed0dbee3-1edb-404f-b99f-2fdc925e0e4c'],16,,Left Foot,,"[120.0, 39.6, 0.5]",,"[{'location': [98.7, 40.2], 'player': {'id': 8969, 'name': 'Lars Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 47.3], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 46.6], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 48.6], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 40.1], 'player': {'id': 6309, 'name': 'Tin Jedvaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 41.8], 'player': {'id': 15581, 'name': 'Bernd Leno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.3, 38.2], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 55.3], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",be91e7bb-0d2b-4d6b-a323-afa671cd737b,,Goal,,0.44719824,Normal,Open Play,,,,Schalke 04,181,00:28:16.619,Shot,
,,,,,,,,,,,,,,,,,0.407957,,,,,,,,,,,,,,,,0a773d19-8b95-40dd-bd05-c486eff12a55,1438,,"[95.7, 24.8]",3890534,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,82,Bayer Leverkusen,904,"['67438333-3a9e-4618-b792-519169e0ea9e', 'bc3b9fbc-16ce-49ae-bccf-302bec7d5a90']",43,,Right Foot,,"[104.6, 31.5]",,"[{'location': [105.6, 27.7], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.2, 28.7], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.5, 31.4], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.7, 30.4], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 29.4], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 40.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 44.5], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 42.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 39.8], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 37.5], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 38.4], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.3, 26.2], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.7, 45.7], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 39.2], 'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.4, 36.1], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 31.5], 'player': {'id': 8969, 'name': 'Lars Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.9, 36.5], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.6, 45.5], 'player': {'id': 8211, 'name': 'Benjamin Henrichs'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,,0.04248924,Normal,Free Kick,,,,Bayer Leverkusen,904,00:38:43.059,Shot,
,,,,,,,,,,,,,,,,,5.147441,,,,,,,,,,,,,,,,efdd6bee-62e9-4680-b881-e8b8d35cd3cd,1454,,"[96.1, 29.6]",3890534,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Bellarabi,8213.0,Right Wing,84,Bayer Leverkusen,904,['08ca927b-0d56-4afd-a96c-66ed1c5f22ec'],47,,Left Foot,,"[117.7, 56.6]",True,"[{'location': [115.8, 30.2], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 38.1], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.3, 31.7], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 29.4], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 35.9], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 40.5], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.1, 45.4], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 42.7], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 30.8], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.9, 37.7], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.1, 26.6], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.1, 17.2], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.2, 48.6], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.1, 32.1], 'player': {'id': 8969, 'name': 'Lars Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.4, 36.8], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 29.1], 'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.5, 33.1], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.9, 7.6], 'player': {'id': 8210, 'name': 'Charles Mariano Aránguiz Sandoval'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Wayward,,0.02401088,Volley,Open Play,,,,Bayer Leverkusen,904,00:39:47.970,Shot,
,,,,,,,,,,,,,,,,,1.036013,,,,,,,,,,,,,,,,fe5ed9fe-4d1b-4495-abee-1c6bd72f83c0,1634,,"[112.5, 32.8]",3890534,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,96,Schalke 04,181,"['1d6142e0-6c33-4863-8464-1ab1993b9e6b', 'bd24cf59-0e1d-4a2a-8fdf-aacf8bc709f2']",54,True,Head,,"[117.6, 37.2, 2.3]",,"[{'location': [118.9, 38.0], 'player': {'id': 15581, 'name': 'Bernd Leno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 33.5], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 34.6], 'player': {'id': 8210, 'name': 'Charles Mariano Aránguiz Sandoval'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 33.5], 'player': {'id': 8969, 'name': 'Lars Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 40.6], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 45.9], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 17.8], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 28.6], 'player': {'id': 8211, 'name': 'Benjamin Henrichs'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 45.0], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.7, 36.6], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.5, 43.1], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.3, 31.0], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 14.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",9c8f3caf-6c9f-407c-a4be-0a416d783eae,,Saved,,0.044115417,Normal,Open Play,,,,Schalke 04,181,00:42:54.362,Shot,True
,,,,,,,,,,,,,,,,,0.749626,,,,,,,,,,,,,,,,fe7803bc-4708-40d7-a6d3-aeee04c39f8a,2161,,"[101.3, 24.6]",3890534,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Karim Bellarabi,8213.0,Left Midfield,120,Bayer Leverkusen,904,['859b65ef-f3d2-4a8e-a721-d7784d1f274a'],43,,Right Foot,,"[116.7, 37.3, 0.7]",,"[{'location': [117.3, 36.4], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.4, 38.9], 'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.1, 23.4], 'player': {'id': 11394, 'name': 'Stefan Kießling'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.8, 32.5], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.6, 42.3], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 32.8], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 26.5], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 37.5], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 26.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f2236d78-394e-4c86-8edc-6c86b8b5fba1,,Saved to Post,True,0.023513049,Normal,Open Play,,,,Bayer Leverkusen,904,00:05:43.900,Shot,
,,,,,,,,,,,,,,,,,0.762623,,,,,,,,,,,,,,,,7d90b5fb-03ae-4e8d-8e89-974c980d1eab,2228,,"[109.7, 25.3]",3890534,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Julian Brandt,5555.0,Right Midfield,126,Bayer Leverkusen,904,['a0b48db8-fca4-4bed-b758-476bc990158f'],7,,Right Foot,,"[120.0, 37.2, 0.3]",True,"[{'location': [113.6, 29.8], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.3, 25.6], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.8, 42.7], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.5, 37.4], 'player': {'id': 11394, 'name': 'Stefan Kießling'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.8, 16.2], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.1, 40.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 23.1], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 37.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 27.9], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 20.3], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",948d3123-34c5-46fa-a075-5f0580639b42,,Goal,,0.10671029,Normal,Open Play,,,,Bayer Leverkusen,904,00:08:07.589,Shot,
,,,,,,,,,,,,,,,,,0.689299,,,,,,,,,,,,,,,,74842b43-6389-48e2-af90-91233d6ddf25,2279,,"[114.2, 32.6]",3890534,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['bedb72fe-f829-4d08-80be-1d2db9a42a61'],57,,Right Foot,,"[120.0, 37.2, 2.8]",True,"[{'location': [116.1, 35.0], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 24.6], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 39.2], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.9, 29.9], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.4, 41.6], 'player': {'id': 11394, 'name': 'Stefan Kießling'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.8, 25.8], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.8, 33.1], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 29.0], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 42.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 36.2], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 33.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 21.2], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",67540b46-a35f-4486-b8f7-e6e7f92b4b9a,,Post,,0.289687,Lob,Open Play,,,,Bayer Leverkusen,904,00:09:57.683,Shot,
,,,,,,,,,,,,,,,,,0.586221,,,,,,,,,,,,,,,,d8ba5a09-ee1f-4d24-8dfc-3eac5fe40ee0,2298,,"[113.7, 21.7]",3890534,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,130,Bayer Leverkusen,904,['6e4b501d-6f73-494c-88dc-2d7a1bc4addc'],27,,Right Foot,,"[120.0, 37.0, 0.5]",True,"[{'location': [116.8, 36.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.7, 34.7], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 41.9], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 18.4], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 37.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 22.7], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 45.6], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.2, 23.2], 'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.3, 37.1], 'player': {'id': 11394, 'name': 'Stefan Kießling'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",71609691-7771-49f1-bdc6-dab0692f728c,,Goal,,0.016041374,Volley,Open Play,,,,Bayer Leverkusen,904,00:10:27.962,Shot,
,,,,,,,,,,,,,,,,,0.808075,,,,,,,,,,,,,,,,1ea7afd9-a030-4832-b92f-6fe335b644ee,2419,,"[113.0, 52.0]",3890534,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Javier Hernández Balcázar,3058.0,Right Center Forward,137,Bayer Leverkusen,904,['05a84c0e-7736-414e-8976-7809f8d3233c'],41,,Right Foot,,"[120.0, 37.2, 0.9]",,"[{'location': [116.5, 45.7], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.1, 45.5], 'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.7, 57.6], 'player': {'id': 11394, 'name': 'Stefan Kießling'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.0, 31.8], 'player': {'id': 8211, 'name': 'Benjamin Henrichs'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.9, 42.5], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 45.8], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 45.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.8, 39.7], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 48.3], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 31.8], 'player': {'id': 8213, 'name': 'Karim Bellarabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",4d8d694b-2077-44ad-9ed9-76e3497201a0,True,Goal,,0.16481107,Normal,Open Play,,,,Bayer Leverkusen,904,00:14:41.330,Shot,
,,,,,,,,,,,,,,,,,0.154546,,,,,,,,,,,,,,,,f602f41a-3775-49ff-a369-05622ce4d360,2537,,"[101.2, 55.3]",3890534,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leroy Sané,3053.0,Right Wing,142,Schalke 04,181,"['9ce45dbc-96bb-4891-a7ce-544f6d179f16', 'aac78f3c-2d0f-4e04-8126-2ca2e81bd564']",8,,Left Foot,,"[102.8, 53.8]",,"[{'location': [99.5, 49.5], 'player': {'id': 8210, 'name': 'Charles Mariano Aránguiz Sandoval'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 53.1], 'player': {'id': 8222, 'name': 'Kevin Kampl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 41.8], 'player': {'id': 8211, 'name': 'Benjamin Henrichs'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 49.6], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 53.7], 'player': {'id': 8573, 'name': 'Ömer Toprak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 59.8], 'player': {'id': 8212, 'name': 'Wendell Nascimento Borges'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 41.9], 'player': {'id': 15581, 'name': 'Bernd Leno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 35.7], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 43.0], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 53.2], 'player': {'id': 30312, 'name': 'Uilson de Souza Paula Júnior'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.8, 51.9], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",5ecf712c-6da2-4144-9194-8e244bd470e2,,Blocked,,0.022359757,Normal,Open Play,,,,Schalke 04,181,00:18:08.910,Shot,
