bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.233882,,,,,,,,,,,,d3c499ff-4ced-4670-8f6a-d7ee43494182,1149,,"[112.2, 50.5]",3901263,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Giovanni-Guy Yann Sio,3018.0,Center Forward,58,Rennes,134,['90503c3e-d142-4d0d-9903-00c98b43780e'],9,,Head,"[120.0, 47.0, 2.6]",,"[{'location': [108.0, 37.5], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.8, 43.4], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.4, 46.6], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.1, 37.5], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 38.2], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 44.3], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 45.7], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 42.8], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 35.5], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.6, 49.2], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 47.4], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.1, 35.3], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 52.4], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.2, 44.1], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.7, 39.3], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6e053425-1e89-44ed-8718-f19765ae8516,,Off T,0.048839413,Normal,Open Play,,,,Rennes,134,00:30:09.682,Shot,
,,,,,,,,,,,,,,,,,0.777802,,,,,,,,,,,,57aef2a6-3182-4420-8a9f-44b67626f242,1226,,"[106.8, 35.4]",3901263,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Left Defensive Midfield,61,Rennes,134,['cfaba4fd-bea9-4822-a69e-a8e7087e9947'],1,,Head,"[118.3, 40.1, 2.3]",,"[{'location': [105.2, 30.9], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.5, 26.5], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.2, 44.7], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.8, 40.3], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.9, 47.4], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 42.8], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 38.9], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.9, 49.9], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 40.5], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 32.8], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 46.5], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.7, 35.5], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 42.1], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 34.3], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.6, 48.5], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",91c1172e-35e9-4b1d-b305-01624e7cdedd,,Saved,0.05929529,Normal,Open Play,,,,Rennes,134,00:33:01.226,Shot,
,,,,,,,,,,,,,,,,,0.118389,,,,,,,,,,,,bbe1c3fa-231e-48ad-8167-8bc1c8b4b1af,1444,,"[111.2, 42.3]",3901263,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,73,Rennes,134,"['0ce94078-1097-4fd2-9f49-c816f776d9f7', 'ebc239e9-c2b7-4ed0-b7e9-8613ce2128f6']",56,,Head,"[112.1, 41.7]",,"[{'location': [107.4, 20.2], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 46.1], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 30.5], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 35.2], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 40.9], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 39.0], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",45cb0bc0-e771-4c48-b81b-1e5f95257477,,Blocked,0.13121748,Normal,Open Play,,,,Rennes,134,00:37:56.444,Shot,
,,,,,,,,,,,,,,,,,0.231272,,,,,,,,,,,,b1d9e743-85a2-45b2-bbe6-7bd6ed53fe72,1459,,"[106.8, 54.0]",3901263,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Kamano,3405.0,Right Wing,75,Bastia,2736,"['671d15b8-b329-48ca-b159-fb82c83e7f51', '9fb3d60a-7d57-4659-a3cb-b6594a37a61d']",15,,Right Foot,"[110.8, 48.6]",True,"[{'location': [105.9, 44.2], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.2, 38.3], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.5, 27.6], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 48.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.6, 47.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 32.0], 'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 36.5], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 15.4], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.8, 42.9], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2c1267d8-0699-4efe-860a-dba4cb1af6e9,,Blocked,0.04706237,Volley,Open Play,,,,Bastia,2736,00:39:15.757,Shot,
,,,,,,,,,,,,,,,,,1.164804,,,,,,,,,,,,f6c7541c-9d17-4389-8593-4ded78d4b994,1683,,"[99.5, 44.1]",3901263,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Left Defensive Midfield,84,Rennes,134,['0f57e018-d57e-400c-919e-cfc67d0cf6ce'],46,,Right Foot,"[120.0, 38.2, 5.6]",True,"[{'location': [106.4, 51.1], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 52.1], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 46.6], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 42.3], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.7, 37.7], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 46.2], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.5, 40.1], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 28.2], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.8, 36.6], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 52.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 57.0], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c898d7d6-e69a-45f1-b14e-fee419a7246d,,Off T,0.06360274,Half Volley,Open Play,,,,Rennes,134,00:44:46.714,Shot,
,,,,,,,,,,,,,,,,,0.223854,,,,,,,,,,,,827de026-78b0-443a-b51e-6fa75a779bc4,1888,,"[96.0, 43.3]",3901263,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,94,Rennes,134,"['4ee4fa57-a43e-4b1a-985f-c4e8d3500761', '6e9409d5-4fd6-43cc-8a6b-b2dc0bae5065']",15,,Right Foot,"[100.3, 42.4]",True,"[{'location': [101.8, 49.6], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.2, 41.0], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 42.3], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 45.0], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 32.1], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 38.6], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 39.7], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.3, 15.4], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.6, 30.0], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 40.5], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.5, 16.0], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.6, 55.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.9, 34.4], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.5, 27.9], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.6, 29.8], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",df507f84-e462-4307-a612-83f0c840b244,,Blocked,0.038156595,Normal,Open Play,,,,Rennes,134,00:04:15.646,Shot,
,,,,,,,,,,,,,,,,,0.350574,,,,,,,,,,,,777946d4-de38-49cf-9048-0d8f4c14c915,2022,,"[114.3, 30.8]",3901263,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Kamano,3405.0,Right Wing,98,Bastia,2736,['167b08e8-b2e7-4194-8834-98b3f2cbcab0'],36,,Right Foot,"[120.0, 39.4, 2.4]",,"[{'location': [117.8, 36.4], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.3, 46.0], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.1, 42.9], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 29.8], 'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 24.0], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 41.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Goal,0.2957464,Normal,Open Play,,,,Bastia,2736,00:06:36.395,Shot,
,,,,,,,,,,,,,,,,,0.450753,,,,,,,,,,,,a90a8434-3f50-474d-bf70-df3bfc587903,2290,,"[112.0, 29.3]",3901263,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Center Attacking Midfield,113,Rennes,134,"['6ed1023f-623d-42c7-9eeb-b07e42fccedb', 'd7e9a4fc-9a23-4d42-bcc0-e0c1de75ada8']",43,,Right Foot,"[118.1, 34.9, 2.0]",,"[{'location': [107.8, 39.0], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 31.8], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.4, 29.8], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 35.4], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 42.9], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",cad067a3-ade3-4aa2-a421-f43851488cde,True,Saved,0.15757333,Half Volley,Open Play,,,,Rennes,134,00:13:43.921,Shot,True
,,,,,,,,,,,,,,,,,0.450962,,,,,,,,,,,,9eacf989-e43e-4e15-aae0-9bdcadc53578,2295,,"[115.5, 34.3]",3901263,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Benjamin André,2990.0,Right Back,114,Rennes,134,"['95d964b8-b981-42b7-b7ac-9a881e79fb04', 'f68edbb7-9a24-4b7d-a02c-3e8ba8044835']",11,True,Head,"[120.0, 28.0, 1.8]",,"[{'location': [110.9, 53.3], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.7, 43.4], 'player': {'id': 3753, 'name': 'Pedro Filipe Teodósio Mendes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.8, 40.7], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.0, 29.8], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.4, 44.5], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.5, 41.9], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 44.1], 'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.4, 46.9], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 40.4], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.1, 38.7], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 35.2], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.8, 35.0], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.7, 29.5], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 29.6], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 28.7], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 25.3], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 41.7], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",dea5d833-3a3a-4079-9358-eb8e424a7d9e,,Off T,0.20235007,Normal,Open Play,,,,Rennes,134,00:14:11.195,Shot,True
,,,,,,,,,,,,,,,,,1.068505,,,,,,,,,,,,6046bd2c-f63a-4487-b36e-6c4f895c2c13,2626,,"[91.2, 49.2]",3901263,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Antoine Luc Salles Lamonge,45685.0,Left Wing,128,Rennes,134,['740c388b-2e8b-4834-9f96-f6888d2e9f29'],18,,Right Foot,"[116.5, 39.5, 0.2]",,"[{'location': [116.9, 40.1], 'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.9, 53.2], 'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.5, 65.8], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.7, 47.9], 'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.1, 51.0], 'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 54.1], 'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 46.1], 'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 28.4], 'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.4, 39.5], 'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 33.6], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 72.5], 'player': {'id': 40509, 'name': 'Kermit Romeo Erasmus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.5, 53.7], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.3, 54.6], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.1, 32.6], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.3, 36.1], 'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.1, 19.6], 'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",93c5069c-0c97-4138-b7b6-c195ec0bae4a,,Saved,0.029101573,Normal,Open Play,,,,Rennes,134,00:22:18.877,Shot,
,,,,,,,,,,,,,,,,,0.827535,,,,,,,,,,,,955cc4e0-5535-4d60-b589-d3e98c1e3721,2835,,"[100.2, 50.3]",3901263,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Floyd Ayité,15689.0,Center Forward,141,Bastia,2736,['c918966c-47d6-4e27-ba03-a12b3b649408'],5,,Right Foot,"[120.0, 47.4, 5.2]",,"[{'location': [113.8, 43.1], 'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 46.5], 'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.9, 46.8], 'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 39.2], 'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [79.5, 58.5], 'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.3, 25.0], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",13df7ae5-4eac-4a27-81b2-bc8f4dc7deea,,Off T,0.10910237,Normal,Open Play,,,,Bastia,2736,00:29:05.400,Shot,
