ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.1806,,,,,,,,,,,5053cd9d-4a89-4abe-b12e-c6c17d33b52a,2272,,"[113.4, 39.7]",22942,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sarah Gregorius,25664.0,Center Forward,107,New Zealand Women's,1215,['adfaa0f2-4d19-4e87-8297-9be5821782e4'],5,,Right Foot,"[119.4, 36.8, 1.6]",True,"[{'location': [109.6, 48.8], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.7, 50.9], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 43.5], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.4, 41.8], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 46.9], 'player': {'id': 4948, 'name': 'Rosie White'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 46.5], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 30.6], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 29.2], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.2, 56.2], 'player': {'id': 10651, 'name': 'Kika van Es'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 59.1], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",7e822f44-2b20-4a93-97ea-db39c3884da7,,Saved,0.500194,Volley,Open Play,,,,New Zealand Women's,1215,00:06:05.313,Shot,
,,,,,,,,,,,,,,0.968,,,,,,,,,,,e84b6370-8f12-4b12-accd-d8beaeab61cc,2422,,"[106.7, 26.5]",22942,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lieke Martens,10649.0,Left Wing,113,Netherlands Women's,851,['45e41a1b-fcc2-45ce-8cfb-2199914e95e8'],53,,Left Foot,"[120.0, 37.4, 4.2]",,"[{'location': [107.3, 47.0], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 48.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 31.0], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 38.4], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.6, 37.7], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 38.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 31.6], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 27.9], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",cb02b7f2-c11a-4188-ba95-eb7ab329a1c1,,Off T,0.07773037,Normal,Open Play,,,,Netherlands Women's,851,00:08:53.026,Shot,
,,,,,,,,,,,,,,0.2737,,,,,,,,,,,a58e8fb5-28a8-41f1-bba2-46ba3ed6f2b2,2867,,"[114.9, 44.2]",22942,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,129,Netherlands Women's,851,['2add7056-2217-4c1e-8ba7-fa1c2467376f'],55,,Right Foot,"[119.2, 43.6, 0.3]",True,"[{'location': [113.4, 37.3], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.8, 39.2], 'player': {'id': 25663, 'name': 'Elizabeth Doon Hassett'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.8, 38.0], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.2, 43.5], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 43.4], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 51.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 54.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.3, 61.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 42.3], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.8, 52.9], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 44.0], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",82568639-e9fa-425c-9f1e-dcb3878aa05b,,Saved,0.15695015,Normal,Open Play,,,,Netherlands Women's,851,00:20:55.333,Shot,
,,,,,,,,,,,,,,1.3612,,,,,,,,,,,bf978720-4ef1-4817-8e4d-9b8705209ca5,2928,,"[94.5, 58.1]",22942,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Desiree van Lunteren,10657.0,Right Back,132,Netherlands Women's,851,['599269f8-fd01-4d48-9741-fcced47c915f'],56,,Right Foot,"[120.0, 38.6, 4.2]",,"[{'location': [92.0, 32.7], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 42.9], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 31.8], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 30.0], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.6, 35.6], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.3, 35.1], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.5, 59.4], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.7, 62.2], 'player': {'id': 25664, 'name': 'Sarah Gregorius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.3, 52.8], 'player': {'id': 4948, 'name': 'Rosie White'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.2, 43.5], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 41.9], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 60.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 38.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 31.7], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.4, 46.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.6, 37.9], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 37.8], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.4, 39.0], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.6, 65.9], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",74ffaae0-5683-4e24-b564-56327a79a5ac,,Off T,0.0087373275,Normal,Open Play,,,,Netherlands Women's,851,00:22:56.259,Shot,
,,,,,,,,,,,,,,0.7122,,,,,,,,,,,09a20f27-14d6-4aee-8c96-98a02324ecb7,3169,,"[114.0, 55.1]",22942,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Paige Therese Satchell,25657.0,Center Forward,149,New Zealand Women's,1215,"['3da230c9-7f73-45a4-abc3-7a233d90041e', 'a0234328-a3c4-4896-8c3f-500cfc3fc709']",4,,Right Foot,"[120.0, 45.5, 0.2]",,"[{'location': [114.0, 54.1], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 61.2], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 41.8], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 44.5], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.9, 48.2], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.0, 50.7], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",93b84488-0ba0-4810-93e4-cb0bf224954b,,Off T,0.017562142,Normal,Open Play,,,,New Zealand Women's,1215,00:31:04.211,Shot,True
,,,,,,,,,,,,,,0.163,,,,,,,,,,,633a830b-c36b-4920-886d-ff7e97614b37,3279,,"[108.4, 38.9]",22942,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Center Defensive Midfield,151,Netherlands Women's,851,"['4e599721-43e5-431f-8915-9bab084f669c', '6f3e52d7-bad4-41b7-85b9-ca5c54ed41a8', 'c8ebfe3b-b78b-46ab-bd9b-b97138b3539e']",10,True,Head,"[109.3, 39.0]",,"[{'location': [119.3, 42.5], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 27.8], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 23.7], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 32.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 27.0], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.2, 33.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 31.5], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.4, 62.6], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.5, 39.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 43.2], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 40.7], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.5, 16.4], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.6, 41.4], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",204530bc-c8ee-407e-be70-270d5c43d657,,Blocked,0.065542646,Normal,Open Play,,,,Netherlands Women's,851,00:33:10.824,Shot,True
,,,,,,,,,,,,,,1.308973,,,,,,,,,,,d61e339d-ceda-4fdf-8b80-a0752503bc12,3285,,"[112.5, 46.6]",22942,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Center Forward,152,Netherlands Women's,851,"['a82adc44-a9b1-4233-a5a1-70e771db6db2', 'ee74c91e-6956-402a-a360-14560ac4f131']",43,True,Head,"[120.0, 41.1, 4.7]",,"[{'location': [108.9, 40.1], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.5, 19.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.1, 38.8], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.8, 36.3], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.5, 42.4], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.2, 42.9], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 29.2], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 46.0], 'player': {'id': 25657, 'name': 'Paige Therese Satchell'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.9, 42.1], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.2, 38.7], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.8, 39.2], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 37.2], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 43.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.9, 43.7], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 46.9], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.8, 31.6], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",ea08e985-d3f4-4df3-9eab-3be1de02b9c8,,Off T,0.067529246,Normal,Open Play,,,,Netherlands Women's,851,00:33:43.443,Shot,True
,,,,,,,,,,,,,,0.6125,,,,,,,,,,,1c14abee-7e8a-4839-8b5f-3770e6e7ffc8,3442,,"[94.5, 45.8]",22942,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sherida Spitse,10645.0,Left Center Midfield,156,Netherlands Women's,851,"['33278eaa-427c-47d8-bbb5-f70ed2ef3fbf', 'a779d149-1af9-4622-a643-c0149440b774']",6,,Right Foot,"[107.8, 41.3]",True,"[{'location': [107.8, 60.6], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 37.9], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.5, 42.1], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 30.8], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.4, 47.6], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.3, 41.0], 'player': {'id': 25657, 'name': 'Paige Therese Satchell'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.3, 38.3], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.2, 42.1], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.5, 42.7], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.8], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 46.6], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 32.0], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 40.3], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.9, 47.3], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.8, 26.6], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.7, 19.5], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.027761148,Half Volley,Open Play,,,,Netherlands Women's,851,00:37:06.012,Shot,
,,,,,,,,,,,,,,0.3505,,,,,,,,,,,c3d9d23a-3987-43dd-bcab-236d16832e42,3468,,"[103.2, 43.5]",22942,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,156,Netherlands Women's,851,"['10100975-e9ea-484f-be3a-f7984cb901ba', '7e678c30-d850-45d6-ab5d-194a15ab9e42']",21,,Right Foot,"[104.0, 43.4]",,"[{'location': [104.1, 43.5], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 40.4], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 33.3], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 28.1], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.3, 26.1], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.2, 40.2], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.2, 40.9], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 40.7], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.4, 39.2], 'player': {'id': 5028, 'name': 'Katie Bowen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.9, 36.5], 'player': {'id': 25657, 'name': 'Paige Therese Satchell'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [93.1, 44.5], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.6, 50.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 52.6], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 60.8], 'player': {'id': 10648, 'name': 'Shanice van de Sanden'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [84.0, 22.0], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.8, 48.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",312bbcd9-18c4-4039-b2dd-cb458bc9b97f,,Blocked,0.050641745,Normal,Open Play,,,,Netherlands Women's,851,00:37:21.148,Shot,
,,,,,,,,,,,,,,1.385189,,,,,,,,,,,a8e355b0-93e8-479a-9f4b-f87824f6b78e,3699,,"[93.6, 21.6]",22942,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merel van Dongen,25659.0,Left Back,174,Netherlands Women's,851,"['12c4c94a-d7f7-49f8-a5cb-53bf338640a2', '37d6caf5-1e5d-42e8-a3f2-dbcd3f21f4be']",37,,Left Foot,"[120.0, 36.6, 3.9]",,"[{'location': [118.6, 38.0], 'player': {'id': 25661, 'name': 'Erin Nayler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 22.1], 'player': {'id': 25658, 'name': 'Hannah Wilkinson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.2, 34.8], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 41.5], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 41.6], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.4, 48.7], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 54.0], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.2, 61.4], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.0, 42.7], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 50.9], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 56.9], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.4, 40.7], 'player': {'id': 25660, 'name': 'Annalie Longo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.5, 35.6], 'player': {'id': 4989, 'name': 'Rebekah Ashley Stott'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 31.4], 'player': {'id': 25662, 'name': 'Catherine Joan Bott'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 38.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.1, 25.9], 'player': {'id': 25657, 'name': 'Paige Therese Satchell'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",18ca20e9-2720-438c-ac75-fcdccbf18371,,Off T,0.008817337,Normal,Open Play,,,,Netherlands Women's,851,00:44:37.636,Shot,True
