ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.953492,,,,,,,,,,,7c1157db-59fa-4eeb-b9af-2a2fc9763e7a,1330,,,"[101.5, 51.3]",3775581,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,74,Chelsea FCW,971,['d52a1478-7e33-4e17-86a4-69fcfc2c58fe'],27,,Left Foot,"[120.0, 45.3, 1.0]",,"[{'location': [110.4, 36.9], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.9, 40.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 60.1], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.1, 54.0], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 53.8], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 52.1], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 44.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 47.0], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 47.1], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 37.8], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [87.5, 53.0], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.7, 59.1], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.5, 58.5], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",1642aaed-f5fc-42df-b6f2-cd682556397d,Off T,,0.057400204,Normal,Open Play,,,,Chelsea FCW,971,00:35:27.669,Shot,
,,,,,,,,,,,,,,,,0.923379,,,,,,,,,,,8bc912bf-85a4-4fbb-a448-0764642f0f2b,1611,,,"[113.5, 41.9]",3775581,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Magdalena Lilly Eriksson,4633.0,Left Center Back,91,Chelsea FCW,971,"['0c16fff7-52ec-448b-8691-8125cb2a006c', 'da2e3e5a-5644-453c-a0a7-aec31821b99d']",41,,Right Foot,"[120.0, 49.2, 1.0]",True,"[{'location': [114.1, 50.1], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.2, 28.3], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 30.4], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.9, 33.5], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 45.0], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.4, 37.3], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.3, 36.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.4, 41.4], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 44.3], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 49.5], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.8, 41.8], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 34.2], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.5, 32.4], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",3d16ec00-f91c-4ebf-b804-ec0eafafe6ca,Off T,,0.25929627,Half Volley,Open Play,,,,Chelsea FCW,971,00:43:41.651,Shot,True
,,,,,,,,,,,,,,,,0.989201,,,,,,,,,,,f22fca98-bffd-4894-9fa4-15d6e2042922,1684,,,"[108.4, 54.2]",3775581,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Back,94,Chelsea FCW,971,['3a2f824d-c9ed-45e1-bb26-3e82cf6387df'],32,,Left Foot,"[120.0, 36.7, 4.3]",,"[{'location': [107.7, 47.7], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 43.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 55.9], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.3, 47.8], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 46.7], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.9, 44.7], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.6, 42.5], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.9, 37.0], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 38.8], 'player': {'id': 4961, 'name': 'Samantha May Kerr'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 43.8], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.1, 52.6], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",72983904-0bad-4460-8f7a-d1799f454237,Off T,,0.0639543,Normal,Open Play,,,,Chelsea FCW,971,00:45:32.431,Shot,
,,,,,,,,,,,,,,,,0.093392,,,,,,,,,,,7e577c12-91f0-43e5-bae8-7eb3c6f0b6e1,1864,,,"[103.5, 35.1]",3775581,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,102,Chelsea FCW,971,"['6c8efa27-1dd9-4b3a-abcb-0bdbb024dddc', 'd6bdeaf2-feaa-4d07-8b7e-7f6256cc346e']",34,,Right Foot,"[105.7, 35.5]",,"[{'location': [102.6, 44.9], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 39.8], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.1, 36.0], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.5, 36.9], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 33.5], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.7, 28.1], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.2, 29.2], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 35.4], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 13.7], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.9, 17.9], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.9, 33.4], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 31.3], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",068908ab-6b9d-432d-a274-72dacae8267f,Blocked,,0.056121558,Normal,Open Play,,,,Chelsea FCW,971,00:01:34.034,Shot,
,,,,,,,,,,,,,,,,1.644856,,,,,,,,,,,acdeca26-1470-411c-a7ca-74da4459efe5,2174,,,"[91.9, 20.4]",3775581,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Left Defensive Midfield,119,Aston Villa,2647,['6e418623-7e22-47ae-ab53-1cc251aca088'],29,,Right Foot,"[117.9, 41.9, 1.9]",,"[{'location': [118.0, 38.7], 'player': {'id': 62713, 'name': 'Zecira Musovic'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 44.8], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 49.1], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.3, 42.7], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 46.5], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 38.2], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 32.4], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 25.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 6.5], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 14.9], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.8, 2.4], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [95.8, 16.5], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.5, 33.9], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.9, 29.8], 'player': {'id': 15557, 'name': 'Emma Follis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.5, 19.9], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.3, 9.3], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f49133c3-4fcd-480c-bf54-16fb534cac21,Saved,,0.007004283,Normal,Open Play,,,,Aston Villa,2647,00:09:29.946,Shot,
,,,,,,,,,,,,,,,,1.101416,,,,,,,,,,,3cbcccb2-2ddb-47a4-9dfa-ef07edefc078,2265,,,"[105.9, 40.9]",3775581,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Center Forward,130,Chelsea FCW,971,['4f008dbd-369c-4080-a365-78f149fb958c'],17,,Left Foot,"[120.0, 37.1, 2.4]",True,"[{'location': [95.2, 34.4], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 44.4], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.8, 31.6], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 40.9], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 28.8], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.1, 20.7], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 36.2], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.9, 27.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 32.5], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 23.6], 'player': {'id': 4641, 'name': 'Francesca Kirby'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.2, 39.0], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.6, 19.3], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",30370dee-9500-448a-b8bb-7b5873c1833c,Goal,,0.15836866,Normal,Open Play,,,,Chelsea FCW,971,00:11:17.857,Shot,
,,,,,,,,,,,,,,,,1.755601,,,,,,,,,,,ef02a3de-1065-4232-beed-fc49c1805554,2403,,,"[106.2, 27.8]",3775581,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Center Forward,140,Chelsea FCW,971,['fa422bbc-c1e1-4687-95c4-4201bc95a159'],35,,Right Foot,"[120.0, 45.7, 0.2]",True,"[{'location': [101.6, 23.4], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.1, 29.7], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 24.5], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 25.1], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.0, 36.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7204adf4-39be-4d82-823e-7759f8fdd627,Off T,,0.11277312,Normal,Open Play,,,,Chelsea FCW,971,00:16:35.211,Shot,
,,,,,,,,,,,,,,,,0.777695,,,,,,,,,,,24368b93-1577-43ce-bd2a-c1046629e8c7,2447,,,"[110.2, 57.4]",3775581,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Center Forward,144,Chelsea FCW,971,['4b7ccc88-e77d-4fb3-ad4d-4400c8592f31'],49,,Right Foot,"[120.0, 41.7, 6.8]",,"[{'location': [104.0, 23.9], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.2, 28.4], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.1, 43.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 57.5], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.5, 54.6], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.0, 48.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 56.1], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 49.3], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.7, 43.2], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 41.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 38.1], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.3, 54.8], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.0, 37.6], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.9, 53.4], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.9, 50.1], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",72d44f6a-e68f-4601-8adf-e6a9185ee9ea,Off T,,0.012880107,Normal,Open Play,,,,Chelsea FCW,971,00:17:49.021,Shot,
,,,,,,,,,,,,,,,,1.238055,,,,,,,,,,,48da8860-ae69-4224-9149-286cd50dad56,2653,,,"[96.6, 33.9]",3775581,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,153,Chelsea FCW,971,['cb8dd0d1-56f0-4186-b0d6-c836af22eba2'],31,,Right Foot,"[120.0, 43.2, 4.4]",,"[{'location': [106.4, 22.2], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.2, 50.3], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 40.9], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.6, 36.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 38.2], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 34.8], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 30.6], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 30.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.4, 40.7], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 56.1], 'player': {'id': 25612, 'name': 'Jessie Alexandra Fleming'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.8, 41.1], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 35.0], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.8, 22.7], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [82.1, 16.9], 'player': {'id': 15648, 'name': 'Melanie Leupolz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.4, 23.7], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.6, 26.1], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",ad1ea58d-f845-477b-9050-3c7202e145ac,Off T,,0.044224653,Normal,Open Play,,,,Chelsea FCW,971,00:22:31.650,Shot,
,,,,,,,,,,,,,,,,1.27994,,,,,,,,,,,35a9d8f4-e86f-4cca-930e-18aa75667fa8,3461,,,"[99.0, 32.0]",3775581,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessie Alexandra Fleming,25612.0,Right Wing,200,Chelsea FCW,971,['8137c663-4564-41b6-b612-ea92e9e060e7'],13,,Right Foot,"[120.0, 44.5, 4.2]",,"[{'location': [102.3, 41.7], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.8, 40.0], 'player': {'id': 81580, 'name': 'Agnes Beever-Jones'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.7, 36.0], 'player': {'id': 10108, 'name': 'Pernille Mosegaard Harder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 48.9], 'player': {'id': 33010, 'name': 'Freya Gregory'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.1, 39.2], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 44.7], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.9, 38.3], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.7, 38.0], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 29.0], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 35.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 38.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 27.3], 'player': {'id': 46538, 'name': 'Ella Franklin-Fraiture'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.4, 27.3], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",1e3fbf8c-5095-4d05-868f-10ce4b68f835,Off T,,0.06193202,Normal,Open Play,,,,Chelsea FCW,971,00:47:13.996,Shot,
