50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.213947,,,,,,,,,,,,,,69b938ef-533d-4734-9dec-9944549be48a,2174,,"[98.7, 40.1]",3901191,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Left Center Midfield,95,Gazélec Ajaccio,160,"['2d703bc3-29d4-49a2-ba32-13fe4d5f7686', '77b66933-32a8-494e-a860-60493f929f00']",1,Right Foot,"[120.0, 46.2, 3.2]",,"[{'location': [99.3, 39.1], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 45.0], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 39.5], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 32.5], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 35.8], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 31.2], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.7, 40.0], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.9, 40.3], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 24.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.1, 31.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 36.5], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",431579f9-a6be-4da6-a057-38a1487b5f96,,Off T,,0.05884117,Normal,Open Play,,,,Gazélec Ajaccio,160,00:02:01.970,Shot,True
,,,,,,,,,,,,,,,,1.014073,,,,,,,,,,,,,,207ad3c9-0b88-4935-8ff7-04f188dc1980,2254,,"[88.9, 51.9]",3901191,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khalid Boutaïb,5726.0,Right Center Forward,99,OGC Nice,136,['5e6578b9-e5b0-419b-8411-f32486148eab'],45,Left Foot,"[112.2, 42.1, 2.2]",True,"[{'location': [113.0, 41.8], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.8, 65.9], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 51.8], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.8, 40.4], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.9, 25.6], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [78.8, 54.7], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [72.7, 34.5], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [75.9, 8.4], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.3, 38.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [78.5, 57.3], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,,0.028165245,Normal,Open Play,,,,Gazélec Ajaccio,160,00:03:45.328,Shot,
,,,,,,,,,,,,,,,,1.336688,,,,,,,,,,,,,,1cad0551-eecb-43db-ad43-1f4f272d7228,2267,,"[85.2, 47.1]",3901191,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alassane Touré,90746.0,Right Wing Back,100,Gazélec Ajaccio,160,"['e7186700-78ec-426a-a679-a6ac6c0f5778', 'eea7ea79-03fb-45d8-badf-93ad33c2adf4']",21,Right Foot,"[120.0, 37.8, 4.5]",,"[{'location': [116.9, 40.7], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 35.5], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.0, 50.8], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 47.0], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 42.3], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 37.3], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.6, 50.6], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.4, 42.0], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 23.7], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [87.0, 44.4], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.5, 39.0], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.0, 8.9], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.1, 35.7], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.5, 37.5], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.6, 50.0], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.4, 43.0], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.1, 34.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [89.4, 57.9], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",e87af498-4e0f-415e-8de7-1beb42d24b2d,,Off T,,0.011200279,Normal,Open Play,,,,Gazélec Ajaccio,160,00:04:21.323,Shot,True
,,,,,,,,,,,,,,,,0.866472,,,,,,,,,,,,,,98a42ed5-6f3e-43fb-b6cf-bd2f248c2c88,2386,,"[106.0, 37.1]",3901191,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,109,OGC Nice,136,['27c7eec5-8cdb-48f7-b063-71029f799b58'],25,Right Foot,"[120.0, 45.8, 0.2]",True,"[{'location': [116.5, 38.2], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 39.7], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 47.2], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.4, 23.9], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.0, 27.9], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 33.6], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 42.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 34.8], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.6, 25.5], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.2, 33.4], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 46.4], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 40.4], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.0, 20.6], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",98e2a076-c3ec-4d7c-b6be-39794d4afcc1,,Off T,,0.25896373,Normal,Open Play,,,,OGC Nice,136,00:07:25.877,Shot,
,,,,,,,,,,,,,,,,0.129596,,,,,,,,,,,,,,f54df763-7f02-48d6-8cef-8c4896320fc3,2614,,"[109.5, 48.7]",3901191,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,122,Gazélec Ajaccio,160,"['68fee823-94ee-4378-8a3a-39d03b2f51cb', '8fd952ca-282b-46e2-8278-0b0842c9fa7e', 'a1feb554-4859-4aaf-ab00-072ecdce2310']",15,Right Foot,"[110.3, 48.2]",True,"[{'location': [102.7, 54.5], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 56.5], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.9, 39.5], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.0, 62.6], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.1, 42.5], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 69.8], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 60.3], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.8, 64.3], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.9, 36.4], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 41.6], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 47.9], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f80547fd-1034-4245-97e7-c9ed13bb13b1,,Blocked,,0.05278638,Normal,Open Play,,,,Gazélec Ajaccio,160,00:13:15.137,Shot,True
,,,,,,,,,,,,,,,,0.647767,,,,,,,,,,,,,,139acaed-ad41-451f-964b-5e7880265049,2622,,"[116.4, 34.9]",3901191,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérôme Le Moigne,401507.0,Center Defensive Midfield,123,Gazélec Ajaccio,160,['cac67bf7-06b8-4340-917f-adea3d61ccb8'],43,Right Foot,"[120.0, 34.8, 0.9]",True,"[{'location': [112.1, 44.7], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.9, 35.3], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.3, 48.0], 'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.6, 41.2], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 39.8], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.1, 51.6], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.7, 42.6], 'player': {'id': 5726, 'name': 'Khalid Boutaïb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.5, 35.4], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 43.9], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 36.6], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.3, 40.8], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 47.5], 'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.0, 46.0], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 50.7], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.2, 40.2], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.4, 43.8], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 49.7], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",cb1176ad-fa50-4e6b-815f-cc745aaf338a,,Off T,,0.23122127,Volley,Open Play,,,,Gazélec Ajaccio,160,00:13:43.171,Shot,
,,,,,,,,,,,,,,,,0.73413,,,,,,,,,,,,,,b4359316-48e7-4b51-9736-e14df4eda055,2849,,"[107.2, 47.3]",3901191,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Left Center Forward,134,OGC Nice,136,['dcd1f861-c865-4c7e-8555-44e7f6659a6a'],22,Right Foot,"[120.0, 40.4, 0.2]",,"[{'location': [108.6, 46.0], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 43.0], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.7, 31.1], 'player': {'id': 90746, 'name': 'Alassane Touré'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.5, 56.1], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.2, 39.6], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",6ac79373-90eb-4ba4-b7ea-fe3d2b06704f,True,Goal,,0.49880186,Normal,Open Play,,,,OGC Nice,136,00:20:22.795,Shot,
,,,,,,,,,,,,,,,,1.307894,,,,,,,,,,,,,,a9074fa6-ecde-409a-a4a4-b3448c13071a,3248,,"[95.4, 30.5]",3901191,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,152,Gazélec Ajaccio,160,['2677681c-baca-4525-89d1-ec166df19d82'],37,Right Foot,"[118.2, 41.3, 0.3]",,"[{'location': [118.6, 39.0], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 45.6], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 35.4], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 31.1], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 23.3], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 23.6], 'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.9, 44.3], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.7, 15.0], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.6, 50.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.5, 38.4], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",a53205c2-44f3-4f71-81f3-00d383922dd6,,Saved,,0.031207489,Normal,Open Play,,,,Gazélec Ajaccio,160,00:30:37.817,Shot,
,,,,,,,,,,,,,,,,0.414149,,,,,,,,,,,,,,c7cfc5eb-0bde-412f-81ce-31dcc58bdb3d,3417,,"[101.2, 54.9]",3901191,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Le Moigne,401507.0,Center Defensive Midfield,161,Gazélec Ajaccio,160,"['74c0ec5a-2e7b-4603-9d6c-7c6aee9219f8', 'd4af7c54-b3f5-41af-976d-12414ecba41b']",47,Right Foot,"[111.1, 46.5]",True,"[{'location': [118.7, 42.0], 'player': {'id': 4257, 'name': 'Yoan Cardinale'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 58.7], 'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 65.9], 'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 61.6], 'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 52.4], 'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 47.0], 'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 42.6], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 51.8], 'player': {'id': 3136, 'name': 'Rémi Walter'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.3, 55.5], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [85.0, 48.4], 'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.9, 34.3], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 70.8], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.3, 51.5], 'player': {'id': 403155, 'name': 'Mohamed Amine Chermiti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.7, 44.8], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 55.5], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,,0.02639121,Normal,Open Play,,,,Gazélec Ajaccio,160,00:33:47.329,Shot,
,,,,,,,,,,,,,,,,0.721233,,,,,,,,,,,,,,dab07e5e-6626-4bc6-a905-4a840cb104b7,3703,,"[102.9, 30.5]",3901191,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémi Walter,3136.0,Left Center Midfield,173,OGC Nice,136,['b9b8dc9d-d477-4e8b-83b3-f6366327b3db'],16,Left Foot,"[120.0, 35.2, 0.2]",True,"[{'location': [102.0, 49.0], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.1, 36.2], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 44.1], 'player': {'id': 310534, 'name': 'Louis Poggi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 46.4], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 42.4], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 33.6], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 38.3], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 38.7], 'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.5, 56.7], 'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.5, 45.0], 'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.0, 40.4], 'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",73f549fa-5280-4d3e-a609-6bdae75bffcf,,Off T,,0.082992375,Normal,Open Play,,,,OGC Nice,136,00:40:16.111,Shot,
