50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.477672,,,,,,,,,,,,,6b189182-0708-48e2-9257-3544ff95b33a,1513,,,"[107.7, 52.9]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,72,Palermo,2256,['444ce26a-0f19-4bd8-85a4-14725772e1d5'],29,,Right Foot,"[116.3, 44.9, 1.1]",,"[{'location': [111.0, 37.0], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.8, 44.4], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.5, 35.2], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.1, 42.8], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 48.4], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.6, 45.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.6, 48.8], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 43.1], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [88.7, 25.8], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.7, 42.4], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 48.6], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 39.0], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.2, 46.7], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.1, 42.7], 'player': {'id': 23846, 'name': 'Uroš Đurđević'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.7, 35.5], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.6, 16.9], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",441b8414-da7f-4560-9213-6ac1177fda04,,Saved,0.09312296,Normal,Open Play,,,,Palermo,2256,00:34:29.546,Shot,
,,,,,,,,,,,,,,,,,,,0.831203,,,,,,,,,,,,,69f2cfb0-3b66-4faf-abe3-6a6e59fe9fa4,1546,,,"[105.5, 23.8]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,73,Genoa,233,['551c9116-f8d2-45b0-b0ad-1a4d1fc6c119'],11,,Right Foot,"[117.9, 36.7, 0.4]",,"[{'location': [85.6, 45.9], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 15.7], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.4, 37.4], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 53.3], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.7, 43.7], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 38.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 30.6], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 21.8], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.4, 46.3], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 25.0], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 21.8], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.1, 40.7], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.9, 63.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.5, 47.4], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",1805bb41-b09c-4ad0-ba6d-65a152c75160,,Saved,0.04056072,Normal,Open Play,,,,Genoa,233,00:35:11.866,Shot,
,,,,,,,,,,,,,,,,,,,0.648046,,,,,,,,,,,,,8dbdfc3c-70fb-42f8-801f-0733c03e646f,1610,,,"[108.8, 33.3]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,83,Genoa,233,['265f179b-d099-493a-b2ad-d51a35033350'],12,,Head,"[120.0, 34.7, 1.9]",,"[{'location': [117.5, 12.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 37.8], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 51.9], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.0, 42.4], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 34.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.6, 29.0], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 13.8], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.6, 37.8], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 9.3], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.1, 46.9], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.8, 63.3], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",b1e313f6-e3b0-46d6-acec-7bdbe985a73b,,Off T,0.05181172,Normal,Open Play,,,,Genoa,233,00:36:12.188,Shot,
,,,,,,,,,,,,,,,,,,,0.264348,,,,,,,,,,,,,f91565f8-90ca-49cc-aad6-a3dc6c25fce1,1653,,,"[104.9, 45.8]",3879695,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,85,Genoa,233,['4c5dd623-af31-4fab-83e5-4bfddbc95b4e'],14,,Right Foot,"[120.0, 42.0, 4.3]",,"[{'location': [108.3, 45.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 37.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 43.0], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.5, 35.0], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 37.3], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.9, 29.2], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.0, 42.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 41.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.6, 21.3], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [92.4, 42.1], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 37.7], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 37.5], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 48.9], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.15684098,Normal,Open Play,,,,Genoa,233,00:37:14.803,Shot,
,,,,,,,,,,,,,,,,,,,0.122994,,,,,,,,,,,,,776121d1-9fb2-47a9-a4db-c2c74636954e,1716,,,"[114.3, 35.7]",3879695,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armando Izzo,9940.0,Left Center Back,89,Genoa,233,['fbe769f9-96dc-4a40-ba0b-94a0b0332003'],45,,Head,"[117.5, 37.6, 1.0]",,"[{'location': [113.1, 42.7], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.2, 46.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.9, 45.4], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.7, 38.0], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.8, 40.4], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 37.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 39.8], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 35.3], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 39.1], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.6, 42.7], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.0, 36.1], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [103.2, 42.0], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.9, 45.2], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4f2aa67a-0d46-4b9e-95db-d70733ad8cce,True,Saved,0.28076187,Normal,Open Play,,,,Genoa,233,00:39:45.055,Shot,
,,,,,,,,,,,,,,,,,,,1.346001,,,,,,,,,,,,,efd69541-7921-44f4-8979-2712936ed2e9,2300,,,"[93.8, 28.5]",3879695,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,120,Palermo,2256,['52f6a527-2b6b-44ee-a9a0-813c2d637eb2'],17,,Left Foot,"[119.5, 40.4, 2.4]",,"[{'location': [118.8, 39.0], 'player': {'id': 7148, 'name': 'Mattia Perin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 60.0], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.6, 50.3], 'player': {'id': 9940, 'name': 'Armando Izzo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 52.2], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.8, 55.4], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 41.4], 'player': {'id': 7467, 'name': 'Nicolás Andrés Burdisso'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.7, 37.0], 'player': {'id': 7475, 'name': 'Tomás Eduardo Rincón Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 32.4], 'player': {'id': 6894, 'name': 'Ezequiel Muñoz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 28.6], 'player': {'id': 7464, 'name': 'Cristian Daniel Ansaldi'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.9, 37.6], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [79.4, 50.4], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 62.6], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [102.7, 57.5], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.4, 55.2], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 41.6], 'player': {'id': 23846, 'name': 'Uroš Đurđević'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 30.0], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",0c1bc875-fe73-4af3-a0c5-dc0951d65fac,,Saved,0.020357786,Half Volley,Open Play,,,,Palermo,2256,00:09:17.427,Shot,
,,,,,,,,,,,,,,,,,,,2.03625,,,,,,,,,,,,,180fdf52-7dde-4984-bace-1ce2da95e169,2310,,,"[103.8, 49.4]",3879695,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,124,Genoa,233,['1c32b06d-0040-4f70-a01e-23cb7ad773bc'],45,,Right Foot,"[120.0, 33.6, 0.5]",True,"[{'location': [88.7, 33.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 51.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 48.8], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.9, 42.0], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 42.9], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 26.6], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.9, 42.5], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 58.0], 'player': {'id': 7022, 'name': 'Jesús Joaquín Fernández Sáez de la Torre'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 42.2], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.9, 40.4], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.0, 21.7], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",c387be4d-c723-441c-a54f-46bd64c7e42a,,Off T,0.098149024,Normal,Open Play,,,,Genoa,233,00:09:45.928,Shot,
,,,,,,,,,,,,,,,,,,,0.387058,,,,,,,,,,,,,7a7c101f-859d-4f2f-acc6-bb4a5e70dd12,2565,,,"[107.8, 39.2]",3879695,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,138,Genoa,233,"['7a37329e-4521-4d22-b88c-08e06a4cffbe', '7dd871d7-03db-4dbd-915c-2833e2554663']",6,True,Head,"[112.9, 41.0]",,"[{'location': [102.8, 54.3], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 56.1], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.6, 59.5], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.3, 48.4], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 40.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 43.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.5, 39.3], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 24.5], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.5, 40.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 67.4], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 48.8], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.1, 44.8], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.2, 20.9], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",5eb2996b-06f2-4488-b2ad-62a89cd08dfc,,Wayward,0.04532475,Normal,Open Play,,,,Genoa,233,00:17:06.975,Shot,True
,,,,,,,,,,,,,,,,,,,1.040599,,,,,,,,,,,,,d16c9e32-b8b4-442c-8cb9-3d6968473dd6,2627,,,"[103.8, 34.7]",3879695,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Perotti,7456.0,Left Wing,143,Genoa,233,"['104bd8ff-0a7e-4c80-9a4b-b800bd252a28', 'c835f2b6-a662-4043-bcc4-d87b0cd816d7']",39,,Right Foot,"[120.0, 45.2, 0.7]",,"[{'location': [99.2, 48.9], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [82.6, 17.8], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.1, 35.6], 'player': {'id': 6993, 'name': 'Bryan Cristante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 37.3], 'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 34.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 25.9], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 38.2], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.9, 39.2], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.8, 43.3], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.4, 35.8], 'player': {'id': 8180, 'name': 'Leonardo Pavoletti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.2, 15.6], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",46b7a21d-f69f-4fd6-a89d-cf26bba166ed,,Off T,0.13462351,Normal,Open Play,,,,Genoa,233,00:18:39.610,Shot,True
,,,,,,,,,,,,,,,,,,,1.450374,,,,,,,,,,,,,b049f077-a50a-44ed-ab4a-49dfc01a82dc,2837,,,"[111.7, 44.0]",3879695,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,156,Genoa,233,['83389b96-c0d4-4ed4-a22c-212dee422fd2'],21,,Head,"[120.0, 42.4, 2.1]",,"[{'location': [79.8, 27.5], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.0, 63.5], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 53.5], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.4, 47.2], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 34.5], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 37.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 33.0], 'player': {'id': 31268, 'name': 'Michel Morganella'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 41.5], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 61.3], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.7, 19.5], 'player': {'id': 5717, 'name': 'Diego Sebastián Laxalt Suárez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.4, 21.7], 'player': {'id': 7456, 'name': 'Diego Perotti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",de22594c-42f9-431a-9f68-a6714f09c302,True,Goal,0.14965397,Normal,Open Play,,,,Genoa,233,00:25:21.697,Shot,
