50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.142502,,,,,,,,,,,,d9fcf8c2-02aa-406f-bd9d-36e688eb603a,1659,,"[87.7, 59.7]",3879707,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Back,98,AS Roma,229,"['81106d4d-45d8-499d-a4d1-b720f6ec22b4', 'b09465bc-0333-4585-8478-dadd553e4fc6']",46,,Right Foot,,"[89.1, 58.7]",,"[{'location': [97.1, 62.3], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 45.3], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.2, 36.2], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [85.2, 55.8], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.4, 58.6], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 71.0], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.3, 34.9], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.8, 43.5], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0b6be0a6-1668-4c2a-b5ce-21f3d4fa0153,Blocked,0.0057210526,Normal,Open Play,,,,AS Roma,229,00:03:46.726,Shot,
,,,,,,,,,,,,,,,,,,0.934714,,,,,,,,,,,,7dc9d9fc-e0d7-4ca3-8717-fab43d4adead,1678,,"[104.5, 47.0]",3879707,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Edin Džeko,6973.0,Center Forward,98,AS Roma,229,"['6acf3a6c-7d21-470c-9a3b-88d96764a0a2', 'd755b9d1-2e51-42a1-a026-a83e281334ca']",59,,Right Foot,,"[120.0, 47.0, 5.4]",True,"[{'location': [100.4, 35.6], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.7, 52.1], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 42.0], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 60.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 61.9], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 60.0], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.6, 44.4], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 48.0], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 35.3], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 68.9], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.4, 62.1], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d4140f37-fe5b-4602-bb1e-48f8365925f9,Off T,0.11381584,Normal,Open Play,,,,AS Roma,229,00:03:59.008,Shot,True
,,,,,,,,,,,,,,,,,,0.168282,,,,,,,,,,,,05127a12-48c9-4872-b187-08f962fcbd30,1682,,"[94.9, 41.4]",3879707,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yussif Raman Chibsah,9903.0,Right Center Midfield,99,Frosinone,291,"['37e4da82-e6c5-43c8-9ad6-d3e606d5629d', '8d903335-3af9-49f0-9b87-e93dddfa1276']",30,,Right Foot,,"[98.2, 41.3]",,"[{'location': [117.4, 40.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.0, 42.8], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 41.3], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 51.4], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 39.3], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 29.9], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 56.3], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 39.6], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 30.0], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",f3136fcb-5abe-4a8e-87b5-38e38d8bc075,Blocked,0.03659779,Normal,Open Play,,,,Frosinone,291,00:04:30.224,Shot,
,,,,,,,,,,,,,,,,,,0.381592,,,,,,,,,,,,d727c45c-762b-45aa-a1d5-7e667ba3f08a,1804,,"[94.2, 34.4]",3879707,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paolo Sammarco,23349.0,Center Defensive Midfield,107,Frosinone,291,"['7d989f64-255f-43c6-b32d-14be8aed3139', 'ec26322e-7ae2-45c0-b34c-34781b958f97']",51,,Right Foot,,"[105.6, 38.2]",True,"[{'location': [109.5, 60.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.4, 44.7], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.9, 33.5], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 45.5], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.6, 37.0], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 35.6], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.2, 23.2], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 42.5], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 22.5], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 43.0], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.8, 33.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.1, 50.2], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 38.1], 'player': {'id': 6973, 'name': 'Edin Džeko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [108.3, 40.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 36.5], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 31.4], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.4, 40.8], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 39.4], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.02455054,Normal,Open Play,,,,Frosinone,291,00:08:51.137,Shot,
,,,,,,,,,,,,,,,,,,0.622878,,,,,,,,,,,,c7f87a21-bb79-4e48-89bc-3a4c8c9ba712,2008,,"[109.9, 24.5]",3879707,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,112,Frosinone,291,['193ffda7-4af1-4842-8002-9dc221a4d02d'],8,,Left Foot,,"[118.6, 36.2, 0.2]",,"[{'location': [107.9, 6.0], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.1, 10.8], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.4, 34.4], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 36.7], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 47.7], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 18.7], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.7, 35.8], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 25.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.4, 28.7], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 19.9], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Saved,0.0524589,Normal,Open Play,,,,Frosinone,291,00:13:08.310,Shot,
,,,,,,,,,,,,,,,,,,1.129738,,,,,,,,,,,,96b0666e-81ef-43e4-84ee-5701178327a2,2106,,"[95.7, 50.7]",3879707,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Pavlovic,8661.0,Left Back,117,Frosinone,291,['82b0c685-aab9-4c00-8dda-12617dac0886'],21,,Left Foot,,"[120.0, 43.1, 3.7]",,"[{'location': [105.6, 46.3], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 48.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 49.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 47.8], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 46.9], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 47.7], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 43.5], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [87.2, 52.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.5, 42.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 41.1], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 33.2], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.3, 34.1], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 42.1], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.4, 58.5], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 39.9], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 32.1], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.1, 34.3], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [94.0, 48.2], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Off T,0.055167753,Normal,Free Kick,,,,Frosinone,291,00:17:21.934,Shot,
,,,,,,,,,,,,,,,,,,0.11108,,,,,,,,,,,,c109de14-afd1-495d-88bc-7506bd300112,2360,,"[96.7, 32.5]",3879707,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,129,Frosinone,291,"['6fe3d201-f1bf-4674-b655-cfbc88e6d318', 'bd0aca89-7a69-408f-9466-7b274a64bf26']",55,,Left Foot,,"[99.1, 33.4]",,"[{'location': [104.0, 47.9], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.4, 26.3], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.7, 44.2], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 37.1], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.9, 17.1], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 39.4], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 51.9], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.7, 29.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.0, 35.9], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.7, 28.2], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 41.7], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 45.9], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.6, 33.5], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 35.2], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 21.7], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,Blocked,0.028987482,Normal,Open Play,,,,Frosinone,291,00:22:55.789,Shot,
,,,,,,,,,,,,,,,,,,0.193742,,,,,,,,,,,,85957d29-f8d7-4490-ad65-4a891b5eef57,2399,,"[100.1, 37.8]",3879707,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Wing,131,AS Roma,229,"['0d4d5ad4-fd75-4ed4-9234-50156a7cd2e0', 'a6d979f3-011b-4b80-9841-aece796899dd']",38,,Right Foot,,"[101.4, 37.8]",,"[{'location': [87.1, 54.4], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.6, 49.9], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [84.2, 70.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.4, 20.0], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.2, 31.9], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.1, 61.4], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 37.9], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 46.9], 'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 32.7], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.8, 42.8], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 39.7], 'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.6, 45.7], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 38.7], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2e7ea2fc-ecc3-4bb0-9f91-2db58365cad2,Blocked,0.053683855,Normal,Open Play,,,,AS Roma,229,00:24:38.498,Shot,
,,,,,,,,,,,,,,,,,,1.241646,,,,,,,,,,,,5d784fab-f4b2-4424-8ed6-c0a1cba823a8,2695,,"[102.6, 40.6]",3879707,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Left Center Forward,158,Frosinone,291,['264fb862-fe18-4b62-89dd-b1723a0925e1'],1,,Head,,"[118.3, 40.2, 0.5]",,"[{'location': [118.4, 40.2], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.3, 49.5], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.3, 42.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 55.7], 'player': {'id': 6979, 'name': 'Stephan El Shaarawy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.7, 45.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.1, 40.4], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 41.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 26.5], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.7, 39.5], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 33.7], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 29.6], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.7, 39.8], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 60.6], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.1, 42.2], 'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 35.1], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 31.7], 'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.4, 27.6], 'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.8, 14.8], 'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",18babcde-2759-4edf-9b2f-17f609778982,Saved,0.021746174,Normal,Open Play,,,,Frosinone,291,00:36:01.932,Shot,
,,,,,,,,,,,,,,,,,,1.309011,,,,,,,,,,,,57beab53-40a9-4081-817c-8f89ab41068b,2756,,"[99.6, 51.3]",3879707,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Miralem Pjanić,6947.0,Center Attacking Midfield,163,AS Roma,229,['e266daeb-84b5-404d-8d49-5b70fbe7775e'],12,,Right Foot,,"[120.0, 36.7, 0.2]",,"[{'location': [100.6, 47.8], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 48.8], 'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 43.2], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",19bdad45-8b9a-4295-a3e9-bbf0481ca026,Goal,0.09475449,Normal,Open Play,,,,AS Roma,229,00:38:12.979,Shot,
