50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.643773,,,,,,,,,,,,,,9d58e332-685a-44ab-a777-b6b234b103c4,1498,,"[100.6, 39.5]",3878607,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Totti,15780.0,Center Forward,74,AS Roma,229,['468be86f-995e-487c-a28b-5b8d1e52a78e'],20,Right Foot,"[120.0, 36.7, 0.4]",True,"[{'location': [90.6, 35.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.7, 41.5], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 51.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.4, 32.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 38.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",86ec019c-cdce-4b0b-b573-bc8882ccea93,,Goal,0.39070544,Normal,Open Play,,,,AS Roma,229,00:35:20.840,Shot,
,,,,,,,,,,,,,,,,,,0.068047,,,,,,,,,,,,,,b9833c41-b1a0-4888-ab9f-42fb7a4edf19,1541,,"[111.7, 45.4]",3878607,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Iturbe Arévalo,27949.0,Left Wing,77,AS Roma,229,['e2885572-d86c-457d-8ed6-baf7a9efcf7a'],39,Head,"[112.1, 44.1]",,"[{'location': [103.6, 75.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.7, 49.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 61.5], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 57.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.9, 36.3], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 49.9], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 44.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 54.9], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.2, 26.1], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 49.5], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 43.3], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 39.2], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.5, 38.8], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 42.7], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Wayward,0.108815454,Normal,Open Play,,,,AS Roma,229,00:36:39.351,Shot,
,,,,,,,,,,,,,,,,,,1.254863,,,,,,,,,,,,,,6ad5204b-d5e9-4e53-8658-54110475cc75,1663,,"[108.2, 44.2]",3878607,40,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Totti,15780.0,Center Forward,86,AS Roma,229,"['04cfd2d0-f5cf-4db8-b86b-c971096918d4', 'd2dda0a8-907e-4c54-8129-1d4d450214e2']",0,Right Foot,"[120.0, 19.3]",True,"[{'location': [116.1, 42.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.8, 68.2], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.9, 29.2], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.4, 52.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 45.3], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.9, 53.8], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 43.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 31.6], 'player': {'id': 27949, 'name': 'Juan Manuel Iturbe Arévalo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.3, 34.0], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 64.9], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",625a9574-905b-4076-80e0-c0aaacce6588,,Wayward,0.19050908,Half Volley,Open Play,,,,AS Roma,229,00:40:00.085,Shot,True
,,,,,,,,,,,,,,,,,,0.051925,,,,,,,,,,,,,,1391b209-0cf1-4ff8-a4b9-442522c07fad,1709,,"[95.1, 32.4]",3878607,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Floro Flores,27110.0,Left Wing,87,Sassuolo,232,"['129a0297-7838-4d19-ab81-4b63339b3186', '372716fc-cc10-4327-a69f-83b42f403fc1', 'f4cea91d-30b4-4601-8890-f1f198f3a698']",59,Right Foot,"[96.8, 33.1]",,"[{'location': [99.6, 13.9], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.1, 39.5], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.1, 43.5], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 49.1], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 63.3], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.2, 32.5], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 26.1], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 37.4], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 44.7], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 44.2], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 38.9], 'player': {'id': 40529, 'name': 'Morgan De Sanctis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 49.5], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",90f805ae-35f6-4aa3-a001-9042313d4dd7,,Blocked,0.02777583,Normal,Open Play,,,,Sassuolo,232,00:40:59.705,Shot,True
,,,,,,,,,,,,,,,,,,0.261692,,,,,,,,,,,,,,38077892-0773-4296-857e-f80f1439549f,1717,,"[111.6, 50.6]",3878607,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mohamed Salah,3531.0,Right Wing,88,AS Roma,229,"['71368f1e-5c77-4d82-b873-140edeae5ef9', 'c97bb042-9faf-4d71-ab26-3c67dd87ee4b']",9,Right Foot,"[115.1, 46.8, 0.3]",,"[{'location': [111.1, 49.9], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 38.9], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 42.9], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 46.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6f0caf3e-495e-432f-9c76-849da9f9dd49,True,Saved,0.19848485,Normal,Open Play,,,,AS Roma,229,00:41:09.954,Shot,True
,,,,,,,,,,,,,,,,,,1.525474,,,,,,,,,,,,,,bd509201-162b-432c-93af-c104ecfeb356,1740,,"[90.9, 53.6]",3878607,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele De Rossi,7051.0,Right Defensive Midfield,89,AS Roma,229,['c9ddd5f9-72fc-4e4c-a4e0-53dc3e98d1d6'],43,Right Foot,"[120.0, 31.3, 1.0]",True,"[{'location': [106.8, 62.2], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.7, 60.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 44.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 48.0], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 36.7], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 56.2], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 32.8], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.6, 41.8], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 60.2], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.7, 75.4], 'player': {'id': 15780, 'name': 'Francesco Totti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 43.1], 'player': {'id': 27949, 'name': 'Juan Manuel Iturbe Arévalo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 64.4], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.3, 57.5], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 34.5], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",28c4371c-2cea-4b83-b122-331cfb9001a0,,Off T,0.016699988,Normal,Open Play,,,,AS Roma,229,00:41:43.834,Shot,
,,,,,,,,,,,,,,,,,,0.647203,,,,,,,,,,,,,,c9f4f4a0-a5ba-4c1c-8f29-93cc26d8faff,1752,,"[105.5, 53.3]",3878607,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simone Missiroli,7113.0,Right Center Midfield,90,Sassuolo,232,['c108ba14-e714-4263-991d-e8d550003d1c'],21,Right Foot,"[120.0, 44.7, 1.1]",,"[{'location': [106.9, 33.5], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 34.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.5, 41.2], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.8, 34.8], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 36.6], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 45.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 41.3], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.2, 49.8], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 43.2], 'player': {'id': 40529, 'name': 'Morgan De Sanctis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5cf406c6-aa58-4174-9165-213447aa9fb3,,Off T,0.07219455,Normal,Open Play,,,,Sassuolo,232,00:42:21.348,Shot,
,,,,,,,,,,,,,,,,,,0.107663,,,,,,,,,,,,,,c1797d3a-bc5c-4ca7-8a94-411d9e410f3e,1768,,"[106.4, 54.6]",3878607,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesco Totti,15780.0,Center Forward,91,AS Roma,229,"['140509c4-abd5-4804-b365-bedb9ced234e', '38f417ce-fadd-4375-9ac2-de970e8e724b']",0,Right Foot,"[108.0, 53.0]",,"[{'location': [109.0, 60.5], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 46.6], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.5, 52.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 59.3], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 46.6], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 37.1], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 42.7], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 61.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.8, 64.8], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 47.4], 'player': {'id': 3531, 'name': 'Mohamed Salah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.7, 37.1], 'player': {'id': 27949, 'name': 'Juan Manuel Iturbe Arévalo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e49900c9-bbfd-44d7-9ffc-21bf1f57f5e5,,Blocked,0.030836897,Normal,Open Play,,,,AS Roma,229,00:43:00.199,Shot,
,,,,,,,,,,,,,,,,,,0.837586,,,,,,,,,,,,,,a8ae3565-8a9f-4d61-a8b0-a54982469598,1793,,"[111.1, 50.9]",3878607,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Salah,3531.0,Right Wing,91,AS Roma,229,"['9484edbf-14f1-40df-b934-9923b46bab0c', 'f138a315-44e8-4422-afb5-61fa7091c86f']",15,Right Foot,"[120.0, 33.3, 1.4]",,"[{'location': [92.4, 26.2], 'player': {'id': 7109, 'name': 'Matteo Politano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.1, 59.4], 'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 45.1], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.8, 57.8], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.8, 49.3], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 43.3], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 49.7], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 36.0], 'player': {'id': 10031, 'name': 'Marcello Gazzola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 43.3], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 65.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.4, 32.3], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.3, 40.7], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",203c5306-e67b-4239-b306-3ebe17f8c4e6,,Off T,0.122769974,Half Volley,Open Play,,,,AS Roma,229,00:43:15.391,Shot,True
,,,,,,,,,,,,,,,,,,0.882385,,,,,,,,,,,,,,478556aa-d3bc-4345-ac5b-55c0eb23bca1,1813,,"[105.7, 29.4]",3878607,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matteo Politano,7109.0,Right Wing,92,Sassuolo,232,"['60a6d5df-42c3-48d0-b8dd-674e86b2d8a6', 'eb944c9b-4f1a-49f9-a7dd-bc4a5ea1215b']",58,Left Foot,"[120.0, 42.7, 0.2]",True,"[{'location': [104.2, 22.2], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.4, 48.1], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.7, 30.4], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 32.3], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 48.7], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 43.6], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 36.7], 'player': {'id': 40529, 'name': 'Morgan De Sanctis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e91d58ad-6b3c-406c-92ae-b00253e00f01,,Goal,0.07636845,Normal,Open Play,,,,Sassuolo,232,00:43:58.989,Shot,True
,,,,,,,,,,,,,,,,,,0.122382,,,,,,,,,,,,,,04dff31d-0f3e-4af7-8783-c1adec208444,1843,,"[114.8, 49.5]",3878607,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gregoire Defrel,7457.0,Center Forward,94,Sassuolo,232,['6b26515e-85c6-4577-833c-b22647abbe19'],4,Left Foot,"[115.4, 48.3, 0.2]",,"[{'location': [103.3, 34.9], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.8, 38.1], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 44.5], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 55.5], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.8, 47.8], 'player': {'id': 40529, 'name': 'Morgan De Sanctis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Saved,0.29482594,Normal,Open Play,,,,Sassuolo,232,00:45:04.766,Shot,
,,,,,,,,,,,,,,,,,,0.358459,,,,,,,,,,,,,,9a049544-b6b2-4e2b-8071-ba3cb038ac13,2018,,"[86.8, 41.6]",3878607,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Floro Flores,27110.0,Left Wing,100,Sassuolo,232,"['4618b489-b750-4f26-b124-035cff8e61ef', 'a611cf62-e564-436d-9090-ba8bd0b2f1e7']",36,Right Foot,"[97.2, 39.2]",,"[{'location': [118.2, 40.3], 'player': {'id': 40529, 'name': 'Morgan De Sanctis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.1, 65.2], 'player': {'id': 8104, 'name': 'Vassilis Torosidis'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.5, 50.0], 'player': {'id': 6962, 'name': 'Radja Nainggolan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.4, 42.6], 'player': {'id': 7051, 'name': 'Daniele De Rossi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 33.3], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 39.0], 'player': {'id': 7048, 'name': 'Konstantinos Manolas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 52.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 34.0], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d9f9d6c4-9cad-4c61-a94a-ce9970fd2fa1,,Blocked,0.02174094,Normal,Open Play,,,,Sassuolo,232,00:02:36.215,Shot,
