ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.474414,,,,,,,,,,,,f9402759-50b3-4db7-a681-b64e41793961,1558,,,"[110.7, 22.8]",3788764,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,77,Germany,770,['89699cd6-178e-40a0-9e85-96cc5bbb99cb'],42,Left Foot,"[117.3, 36.0, 1.1]",True,"[{'location': [112.3, 40.6], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 35.0], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.8, 56.0], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.5, 57.1], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [118.0, 35.9], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.6, 61.5], 'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.3, 47.7], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 47.6], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 38.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 30.5], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 37.9], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 31.4], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",d9670089-76ed-4d08-99d5-b335c8dad981,,Saved,0.018427081,Normal,Open Play,,,,Germany,770,00:43:42.989,Shot,
,,,,,,,,,,,,,,,0.485458,,,,,,,,,,,,c0d2164a-894d-419b-8206-cc6d7969d886,1703,,,"[104.6, 31.7]",3788764,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Serge Gnabry,8400.0,Center Forward,84,Germany,770,['43418490-8bde-4a2f-a62b-d511873d5ba7'],39,Left Foot,"[116.6, 38.4, 1.0]",,"[{'location': [117.3, 37.2], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 38.9], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [97.4, 42.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 35.2], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 32.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 36.0], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,0.08944119,Normal,Open Play,,,,Germany,770,00:47:39.989,Shot,
,,,,,,,,,,,,,,,0.452217,,,,,,,,,,,,d9c389ae-d1ee-4df1-862a-97fbfbf422aa,2017,,,"[115.5, 39.6]",3788764,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Left Attacking Midfield,94,Germany,770,['b8cecbc6-f929-429a-916f-feefe2c3e165'],16,Right Foot,"[120.0, 43.4, 0.6]",True,"[{'location': [117.1, 36.6], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 31.1], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 33.0], 'player': {'id': 3593, 'name': 'Renato Júnior Luz Sanches'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.6, 39.2], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 44.6], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 37.6], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.7, 26.0], 'player': {'id': 6985, 'name': 'Robin Gosens'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.8, 43.7], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.9, 38.8], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",243598ec-4902-48b6-93ed-6c0c261e966e,True,Goal,0.72251326,Half Volley,Open Play,,,,Germany,770,00:05:16.043,Shot,
,,,,,,,,,,,,,,,0.973294,,,,,,,,,,,,a87bc3c3-667c-402d-9c25-da6e65e594e5,2063,,,"[91.3, 22.3]",3788764,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,97,Portugal,780,['784a125d-1e16-49b6-8419-e4c95b3deb63'],24,Right Foot,"[120.0, 45.0, 3.8]",,"[{'location': [88.4, 38.1], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.2, 44.2], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.8, 48.1], 'player': {'id': 3593, 'name': 'Renato Júnior Luz Sanches'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.6, 31.4], 'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.4, 24.5], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 25.7], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.3, 26.6], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [100.0, 47.2], 'player': {'id': 6985, 'name': 'Robin Gosens'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [101.0, 23.8], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [95.5, 31.3], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 44.0], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 39.7], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.1, 37.1], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.9, 32.8], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 39.6], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 23.0], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.5, 20.8], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 28.7], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Off T,0.0065835253,Normal,Free Kick,,,,Portugal,780,00:08:24.706,Shot,
,,,,,,,,,,,,,,,0.503882,,,,,,,,,,,,8c772a72-fdf6-4379-965d-dd984ede8a4e,2438,,,"[118.0, 37.0]",3788764,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Gosens,6985.0,Left Wing Back,108,Germany,770,['c4424681-2fc4-4ca0-bdc7-c00c33c3502f'],45,Head,"[120.0, 38.1, 2.1]",,"[{'location': [117.3, 41.0], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [108.4, 35.8], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [111.9, 44.6], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.4, 40.6], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 36.1], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.5, 54.6], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 42.8], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.9, 47.0], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 44.2], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 40.5], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 33.6], 'player': {'id': 10327, 'name': 'Rafael Alexandre Fernandes Ferreira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",b4542a1e-56f0-4e67-9be8-7b7b3b2f50eb,True,Goal,0.3783164,Normal,Open Play,,,,Germany,770,00:14:45.528,Shot,
,,,,,,,,,,,,,,,0.32428,,,,,,,,,,,,114f3ba7-ef91-4a8e-b114-4b16729a2fa6,2549,,,"[118.2, 37.5]",3788764,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Teixeira da Silva,9929.0,Left Wing,113,Portugal,780,['aae4fc77-3d03-4af6-858d-a330d91820d9'],10,Right Foot,"[120.0, 37.7, 1.6]",True,"[{'location': [114.5, 30.8], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.9, 32.8], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [113.5, 37.0], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 41.0], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.7, 45.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [117.6, 45.7], 'player': {'id': 8525, 'name': 'Marcel Halstenberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [120.0, 47.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [120.0, 45.9], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [120.0, 41.2], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.9, 41.1], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 37.0], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 43.4], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",7c00060b-b879-4f40-99cb-1f6dda79dcff,True,Goal,0.80792505,Volley,Open Play,,,,Portugal,780,00:21:10.307,Shot,
,,,,,,,,,,,,,,,0.852536,,,,,,,,,,,,7eec11d4-a9c3-4706-a106-9eacb7cb4255,2909,,,"[94.7, 25.5]",3788764,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,134,Portugal,780,['cbd555e7-dd26-4679-a4ed-5c7bb67c8df2'],1,Right Foot,"[119.9, 35.9, 2.0]",,"[{'location': [113.3, 47.2], 'player': {'id': 8525, 'name': 'Marcel Halstenberg'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.9, 43.5], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.9, 41.4], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 40.2], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [111.7, 40.3], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [111.7, 36.6], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 38.3], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 33.8], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.8, 7.4], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.3, 43.6], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 47.3], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.7, 40.3], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 52.4], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [84.0, 40.4], 'player': {'id': 10327, 'name': 'Rafael Alexandre Fernandes Ferreira da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.1, 30.6], 'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 39.3], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 22.1], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.6, 28.2], 'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 14.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",ec4690bd-75db-4c84-8160-d1c19121d642,,Post,0.019505924,Normal,Open Play,,,,Portugal,780,00:33:01.574,Shot,
,,,,,,,,,,,,,,,0.843342,,,,,,,,,,,,e7b1cfcf-2227-47e2-ac77-d81e2c95fa02,3167,,,"[102.5, 47.5]",3788764,82,,True,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Leon Goretzka,6324.0,Left Attacking Midfield,139,Germany,770,['ac1e6a8c-1a26-4192-9ad0-c0cd403ac4bc'],22,Right Foot,"[119.9, 40.0, 2.9]",,"[{'location': [106.6, 47.6], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 45.0], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 30.4], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 39.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 41.6], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 55.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [105.9, 35.6], 'player': {'id': 8400, 'name': 'Serge Gnabry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9ce461da-8b40-4b6d-b7f7-75333cf125c8,,Post,0.10283204,Normal,Open Play,,,,Germany,770,00:37:22.517,Shot,
,,,,,,,,,,,,,,,0.816783,,,,,,,,,,,,ae6bb260-37e2-47d0-9956-647a5fd05b2c,3473,,,"[117.7, 19.8]",3788764,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Halstenberg,8525.0,Left Wing Back,156,Germany,770,['00b02f22-51c2-4bfd-8297-efd73dec94e7'],14,Left Foot,"[120.0, 33.9, 5.3]",True,"[{'location': [117.2, 42.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.2, 37.5], 'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 35.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 19.8], 'player': {'id': 10327, 'name': 'Rafael Alexandre Fernandes Ferreira da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.9, 22.3], 'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 22.0], 'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 36.1], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.4, 27.8], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 25.4], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.9, 40.1], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}]",,,Off T,0.007639285,Normal,Open Play,,,,Germany,770,00:46:14.434,Shot,
,,,,,,,,,,,,,,,0.107031,,,,,,,,,,,,a7bf446f-242a-49d7-a458-43ab322895bb,3568,,,"[110.1, 49.8]",3788764,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,André Miguel Valente Silva,5218.0,Left Center Forward,163,Portugal,780,"['58b800b5-735c-4309-9bbf-c53000c687dc', '87db2ba6-3d0a-4c4d-bfed-b1395ebf163c', 'ced50254-62fd-49cb-8d0a-ab6c03a64b2f']",14,Right Foot,"[111.1, 48.9]",True,"[{'location': [104.3, 45.3], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 46.6], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.4, 49.8], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.0, 43.6], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 46.8], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.0, 48.7], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",d101b48f-f4fe-4bb7-a624-0198ad4650df,,Blocked,0.055940665,Normal,Open Play,,,,Portugal,780,00:48:14.082,Shot,True
