ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.328067,,,,,,,,,,,7638920b-9d5c-4698-a6b9-27487a0dd992,2120,,,"[112.5, 34.0]",3775560,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leah Williamson,18999.0,Center Back,108,Arsenal WFC,968,['9eeac9b6-fe0d-41e3-96dc-d0f3544219da'],33,,Left Foot,"[115.9, 48.2]",True,,"[{'location': [107.4, 54.4], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.0, 45.5], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.2, 31.7], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 37.8], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.1, 43.6], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 39.4], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.6, 43.2], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 38.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [118.4, 36.5], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 35.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.4, 46.0], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 52.8], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.2, 41.4], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",602a3e64-cd77-4e9e-9a5d-3b554eb4c979,Wayward,0.096341506,Half Volley,Open Play,,,,Arsenal WFC,968,00:08:33.418,Shot,
,,,,,,,,,,,,,,,0.203993,,,,,,,,,,,d34a958e-4c15-409c-991c-24213c0c63f4,2127,,,"[100.7, 51.9]",3775560,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Nobbs,10192.0,Left Center Midfield,108,Arsenal WFC,968,"['79f61f2b-c9f3-4391-b522-b12df995b970', '97a62690-8580-4b04-bab8-4106ec5b718a', 'ddaadbcd-4ac8-4c08-9ddc-101af083e0de']",38,,Right Foot,"[102.5, 50.5]",,,"[{'location': [108.6, 52.5], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.8, 49.0], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.5, 46.1], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.9, 45.6], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 42.2], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.5, 41.3], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.2, 41.8], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.5], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.2, 36.3], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.1, 41.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 50.6], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 50.1], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",,Blocked,0.034368873,Normal,Open Play,,,,Arsenal WFC,968,00:08:38.878,Shot,True
,,,,,,,,,,,,,,,1.298341,,,,,,,,,,,93c3cb60-0ed7-4d35-b1ae-1211cb3bd89e,2234,,,"[112.7, 40.4]",3775560,55,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlotte Wubben-Moy,49697.0,Right Center Back,112,Arsenal WFC,968,"['5b0afcb3-17e3-41a4-a007-0ad36cd2a1cc', 'd09c891f-66f2-454a-8f2b-6298e5a1ba8a']",57,True,Head,"[120.0, 35.6, 3.4]",,,"[{'location': [111.0, 30.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.4, 41.4], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 38.7], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 34.6], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.2, 32.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.3, 46.0], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.6, 39.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 52.1], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",2c0dafdf-a5c9-4d85-9647-dcbac6089403,Off T,0.13991621,Normal,Open Play,,,,Arsenal WFC,968,00:10:57.659,Shot,True
,,,,,,,,,,,,,,,0.263335,,,,,,,,,,,e1dd69d6-8e70-4f34-aa02-abc37b2cf18a,2450,,,"[105.3, 38.3]",3775560,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vivianne Miedema,15623.0,Left Center Forward,124,Arsenal WFC,968,"['2ec91c66-3927-41ce-8915-e2c2e8796a47', 'cce6990d-63aa-4cb4-ae21-23683a6fb3d4']",29,,Left Foot,"[110.4, 39.7]",True,,"[{'location': [117.2, 43.0], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 38.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.1, 37.5], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 36.1], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.7, 40.3], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 46.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.6, 48.5], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.1, 40.0], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 41.5], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 47.5], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.7, 49.4], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.9, 47.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",f4cb4116-9e2c-45c2-b9a0-a7056a358495,Blocked,0.081212245,Normal,Open Play,,,,Arsenal WFC,968,00:17:29.340,Shot,
,,,,,,,,,,,,,,,0.260348,,,,,,,,,,,449e8581-97cc-4ab3-948a-29e68c129778,2557,,,"[113.0, 49.3]",3775560,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Left Center Forward,125,Arsenal WFC,968,"['7b3c27db-1c32-44d9-9633-42dc6f0e9421', '9435af0b-d5a0-444b-bd34-55993e6aed3d']",10,,Right Foot,"[116.9, 44.1, 1.4]",True,,"[{'location': [102.3, 45.1], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.2, 40.5], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 36.5], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 47.7], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.6, 51.8], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 39.6], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.1, 55.3], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.5, 43.6], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",55ebfa57-1741-4eba-9824-ba333f962497,Saved,0.24353914,Normal,Open Play,,,,Arsenal WFC,968,00:19:10.099,Shot,True
,,,,,,,,,,,,,,,1.180827,,,,,,,,,,,321c65b3-6f00-4133-918e-35783666e7f0,2582,,,"[103.5, 33.4]",3775560,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leah Williamson,18999.0,Center Back,126,Arsenal WFC,968,"['b5d6be49-eda2-411a-b659-368455640e3d', 'cecf6e9e-7b80-4e7f-adce-db1dda8a4d2b']",50,,Left Foot,"[120.0, 47.7, 3.1]",True,,"[{'location': [107.7, 57.4], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.1, 54.8], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.6, 38.4], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 45.8], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 43.4], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.1, 41.0], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [115.0, 37.5], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 42.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.7, 47.8], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.9, 38.5], 'player': {'id': 15565, 'name': 'Marisa Ewers'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 36.0], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.9, 42.4], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.1, 36.7], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.8, 44.1], 'player': {'id': 77717, 'name': 'Olivia McLoughlin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.4, 44.0], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.1, 34.7], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Off T,0.0625722,Normal,Open Play,,,,Arsenal WFC,968,00:19:50.648,Shot,True
,,,,,,,,,,,,,,,0.23197,,,,,,,,,,,c0346524-8f54-415c-a5bf-d2a76dc05239,3165,,,"[104.7, 43.1]",3775560,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Center Midfield,161,Arsenal WFC,968,"['0e550321-ac39-4df2-9923-696bc603397e', '6e7dd6c0-eff1-440c-ab98-1661769d1e1f']",3,,Left Foot,"[107.0, 43.0]",,,"[{'location': [106.4, 45.5], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.8, 40.2], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 29.2], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.0, 52.1], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 43.5], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 37.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.5, 28.9], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 35.5], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.5, 40.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7412b9fc-5eba-47ac-ada5-0b4376dc93bc,Blocked,0.10050198,Half Volley,Open Play,,,,Arsenal WFC,968,00:39:03.676,Shot,
,,,,,,,,,,,,,,,0.239001,,,,,,,,,,,5f3372e6-79fb-42d6-b52c-bd5ebd49e269,3183,,,"[101.7, 33.3]",3775560,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,161,Arsenal WFC,968,"['6d6ce0ae-a586-4bcf-92b2-bc68e27b242b', '786db8b3-5848-439e-89a3-dc03697d482c']",19,,Left Foot,"[105.5, 33.1]",,,"[{'location': [112.7, 47.7], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.4, 46.4], 'player': {'id': 46537, 'name': 'Jodie Hutton'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [87.1, 47.2], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.7, 18.9], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.3, 30.9], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 34.2], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.6, 40.4], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.6, 37.0], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.2, 29.8], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.7, 33.1], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 41.1], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.2, 35.2], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 25.6], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 27.9], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.5, 38.9], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 40.4], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 37.1], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",322bfef3-d914-47c3-8fdc-4a59c1350adb,Blocked,0.079415396,Normal,Open Play,,,,Arsenal WFC,968,00:39:19.355,Shot,
,,,,,,,,,,,,,,,0.055156,,,,,,,,,,,20627092-b310-4a8a-9772-8cb69bfefa8a,3199,,,"[102.0, 32.2]",3775560,84,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Stine Larsen,10102.0,Center Forward,162,Aston Villa,2647,"['367c03de-1eac-4444-8cd4-87ebb35b4151', '9a3a685c-f2ef-4f99-94ad-e9ba0debcce7']",32,,Left Foot,"[103.1, 32.8]",True,,"[{'location': [115.0, 37.5], 'player': {'id': 5066, 'name': 'Lydia Grace Yilkari Williams'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 32.1], 'player': {'id': 49697, 'name': 'Carlotte Wubben-Moy'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 33.0], 'player': {'id': 5000, 'name': 'Stephanie-Elise Catley'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",d46ec81a-f772-467e-a01c-c81a6b599c19,Blocked,0.060766738,Normal,Open Play,,,,Aston Villa,2647,00:39:32.840,Shot,
,,,,,,,,,,,,,,,0.315013,,,,,,,,,,,b50c2beb-23e7-453c-9d2e-517bfabf60ec,3407,,,"[112.0, 46.5]",3775560,91,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Roord,10650.0,Right Center Forward,171,Arsenal WFC,968,"['c650e3f5-a33a-4d7d-9b4c-d05bb44fa187', 'd27af3f2-3c1a-4a63-b62c-95d9ed0fd76b']",36,,Right Foot,"[115.4, 43.4]",True,True,"[{'location': [116.7, 39.6], 'player': {'id': 10102, 'name': 'Stine Larsen'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.0, 39.5], 'player': {'id': 10193, 'name': 'Chloe Arthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 43.2], 'player': {'id': 38317, 'name': 'Lisa Weiß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.1, 42.9], 'player': {'id': 46533, 'name': 'Ramona Petzelberger'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.8, 40.7], 'player': {'id': 46534, 'name': ""Elisha N''Dow""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 50.6], 'player': {'id': 4657, 'name': 'Anita Amma Ankyewah Asante'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.3, 50.8], 'player': {'id': 46535, 'name': 'Natalie Haigh'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 48.8], 'player': {'id': 46541, 'name': 'Asmita Ale'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.3, 38.0], 'player': {'id': 46539, 'name': 'Nadine Hanssen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.7, 52.9], 'player': {'id': 15716, 'name': 'Emily Syme'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 52.5], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.4, 60.4], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.8, 38.1], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.9, 48.2], 'player': {'id': 11338, 'name': 'Caitlin Jade Foord'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.9, 48.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Blocked,0.20666389,Normal,Open Play,,,,Arsenal WFC,968,00:46:36.014,Shot,
