50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.090728,,,,,,,,,,,,87f5f200-922b-4842-a033-875c498a749d,1735,,"[110.8, 44.3]",3890556,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dante Bonfim da Costa Santos,3197.0,Left Center Back,75,Wolfsburg,179,"['183be9db-34a1-4adc-932f-b35f031aac2e', '46bf2079-a74f-4652-998f-47aae9cf7ced']",13,True,Head,,"[120.0, 34.6, 3.1]",,"[{'location': [111.4, 42.7], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.2, 47.0], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.2, 37.9], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.1, 43.8], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 42.3], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 38.0], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 35.8], 'player': {'id': 11370, 'name': 'Matthias Zimmermann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 51.7], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 44.2], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.4, 41.5], 'player': {'id': 37112, 'name': 'Mitchell James Langerak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 32.5], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 42.8], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.5, 49.2], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [115.9, 74.9], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.5, 24.5], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.2, 38.3], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",aed07f7e-f4d7-407e-b467-ea9980b046c0,,Off T,0.051767092,Normal,Open Play,,,,Wolfsburg,179,00:38:13.715,Shot,True
,,,,,,,,,,,,,,,,,0.547455,,,,,,,,,,,,3b83653b-bde1-4f1b-9344-273bdd8ec562,1925,,"[102.2, 41.6]",3890556,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Seguin,23267.0,Right Center Midfield,86,Wolfsburg,179,"['280281eb-cc0e-4f81-b6e5-44e8b74b3487', '969e51e0-8cea-4b70-8d0e-8004cfa9c017']",9,,Left Foot,,"[115.4, 42.5, 0.2]",,"[{'location': [103.6, 48.4], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.6, 42.7], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 46.3], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 40.9], 'player': {'id': 37112, 'name': 'Mitchell James Langerak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 36.9], 'player': {'id': 11370, 'name': 'Matthias Zimmermann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 61.6], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.7, 33.1], 'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ff956dc2-25c8-48c1-b849-c3d39ead141f,,Saved,0.16585635,Normal,Open Play,,,,Wolfsburg,179,00:43:09.309,Shot,True
,,,,,,,,,,,,,,,,,0.684306,,,,,,,,,,,,d39cb6c3-fc48-42bd-8b01-8df52f444851,1946,,"[107.0, 36.5]",3890556,44,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Wing,88,VfB Stuttgart,174,"['2021ca13-ad56-4dbc-ba48-4e7ad4e8aef3', 'f7e2994f-29ce-4a78-89c5-7a07d9a0dd98']",1,,Right Foot,,"[120.0, 42.4, 3.0]",,"[{'location': [100.2, 41.9], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 35.2], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.8, 37.8], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 42.9], 'player': {'id': 23267, 'name': 'Paul Seguin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.1, 44.8], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.5, 37.9], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 50.9], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 46.1], 'player': {'id': 27639, 'name': 'Artem Kravets'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",54b9e8cb-d4a0-4152-8f8b-5884856cf3fa,,Post,0.17769505,Normal,Open Play,,,,VfB Stuttgart,174,00:44:01.769,Shot,True
,,,,,,,,,,,,,,,,,0.058585,,,,,,,,,,,,14dadeb1-5eea-4931-b644-525b930aeca3,2102,,"[106.7, 25.6]",3890556,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Right Wing,100,VfB Stuttgart,174,"['123dcc07-6892-4271-9bb2-ee58d5fa0744', 'd058c36f-3c0c-4493-8971-9aedbc1b30af']",25,,Right Foot,,"[108.2, 27.3]",True,"[{'location': [99.9, 28.1], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.1, 39.0], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 40.9], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 44.2], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.2, 38.5], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 31.5], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.4, 35.6], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 27.9], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 44.1], 'player': {'id': 11370, 'name': 'Matthias Zimmermann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 45.6], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.3, 22.5], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.9, 35.8], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.3, 30.7], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.032028988,Volley,Open Play,,,,VfB Stuttgart,174,00:02:25.501,Shot,
,,,,,,,,,,,,,,,,,1.398727,,,,,,,,,,,,0061f314-86dc-4f24-a854-0a0d54013b56,2317,,"[108.9, 32.5]",3890556,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,112,VfB Stuttgart,174,['935cb01a-5ae3-4d95-8e88-ae44b70a8b10'],51,,Left Foot,,"[119.3, 40.5, 1.7]",True,"[{'location': [119.3, 38.5], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.4, 25.7], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.6, 39.3], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 36.7], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 36.9], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 26.2], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 31.0], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.1, 18.5], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.8, 36.5], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 34.0], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.1811835,Half Volley,Open Play,,,,VfB Stuttgart,174,00:06:51.810,Shot,
,,,,,,,,,,,,,,,,,0.983761,,,,,,,,,,,,503f52ac-a27a-43ab-a521-6b532f61660d,2718,,"[113.1, 44.2]",3890556,60,,,True,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Schwaab,8270.0,Right Center Back,135,VfB Stuttgart,174,"['0308b247-6323-4861-b1f8-801d0d1f8547', '9a6f0b7a-f463-4627-b72d-e5e7068daad2']",18,True,Head,,"[110.0, 80.0]",,"[{'location': [111.4, 46.0], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.2, 28.5], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.0, 36.5], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.3, 41.3], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.9, 37.0], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 32.6], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.0], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.3, 38.5], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 45.1], 'player': {'id': 23267, 'name': 'Paul Seguin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 43.9], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 34.9], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.7, 29.8], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.6, 34.2], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 38.5], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 41.7], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",e678bb98-7a14-4fde-82aa-a157f32617f1,,Wayward,0.07785193,Normal,Open Play,,,,VfB Stuttgart,174,00:15:18.434,Shot,True
,,,,,,,,,,,,,,,,,0.157917,,,,,,,,,,,,b27aa5f4-5285-4aca-895b-897b259133b1,2733,,"[95.9, 45.4]",3890556,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Center Attacking Midfield,137,VfB Stuttgart,174,"['01c5ac27-3685-43b8-9020-4b498abe0754', '4674e4cf-7a20-4d5b-a19f-67d6956f4029', '92bfaa72-0e4e-422d-b95e-9080b872f6d9']",2,,Left Foot,,"[98.2, 44.7]",,"[{'location': [104.5, 33.5], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 44.8], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.0, 46.5], 'player': {'id': 23267, 'name': 'Paul Seguin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 60.2], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.9, 45.8], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 41.6], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 52.9], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 51.6], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.8, 54.2], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 44.1], 'player': {'id': 8521, 'name': 'Daniel Caligiuri'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.7, 57.6], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.3, 51.6], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.9, 58.1], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.2, 46.1], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.5, 22.7], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.9, 32.6], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",7c638182-2d7b-4331-9ad2-2b14cd6b4d75,,Blocked,0.03529778,Normal,Open Play,,,,VfB Stuttgart,174,00:16:02.466,Shot,True
,,,,,,,,,,,,,,,,,0.760188,,,,,,,,,,,,c5d04333-1fbf-402b-a38c-a4cf05b6d896,2822,,"[109.6, 37.5]",3890556,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bas Dost,10594.0,Center Forward,145,Wolfsburg,179,['d494ef77-47a0-498d-9c91-1436e7930710'],52,,Head,,"[118.8, 39.7, 1.4]",,"[{'location': [111.8, 34.1], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 36.8], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 38.6], 'player': {'id': 11370, 'name': 'Matthias Zimmermann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 36.9], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 30.1], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.1, 41.5], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.3, 42.3], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 36.3], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 39.9], 'player': {'id': 37112, 'name': 'Mitchell James Langerak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 33.4], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.7, 38.9], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.8, 36.1], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.5, 42.9], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",02682603-ec92-40f6-a92d-58d5faf71e45,,Saved,0.048578087,Normal,Open Play,,,,Wolfsburg,179,00:19:52.266,Shot,
,,,,,,,,,,,,,,,,,0.764641,,,,,,,,,,,,f965411c-a8b2-4174-b55e-34b7043668ea,3094,,"[101.6, 17.6]",3890556,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Schäfer,40469.0,Left Back,162,Wolfsburg,179,['30e5839f-3fb4-4d5e-91fe-052362843abb'],19,,Left Foot,,"[120.0, 34.7, 0.9]",,"[{'location': [89.6, 36.6], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.2, 26.7], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.8, 37.9], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 20.0], 'player': {'id': 11370, 'name': 'Matthias Zimmermann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 20.6], 'player': {'id': 8270, 'name': 'Daniel Schwaab'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 37.2], 'player': {'id': 8956, 'name': 'Timo Baumgartl'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 42.6], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 49.2], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.6, 52.9], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.7, 36.3], 'player': {'id': 37112, 'name': 'Mitchell James Langerak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 43.2], 'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 36.9], 'player': {'id': 23267, 'name': 'Paul Seguin'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 15.9], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",83bf56f4-fee9-4a75-ad50-59687c200dc3,,Off T,0.0063436627,Normal,Open Play,,,,Wolfsburg,179,00:27:19.468,Shot,
,,,,,,,,,,,,,,,,,1.277608,,,,,,,,,,,,3652cf2a-15ae-4ffb-9007-bc4beb52006c,3115,,"[92.3, 52.5]",3890556,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Zimmermann,11370.0,Right Back,164,VfB Stuttgart,174,['8d8e0782-ade8-4ea3-8d48-7a8a8169ccf8'],26,,Right Foot,,"[120.0, 37.5, 5.3]",True,"[{'location': [118.8, 42.6], 'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 15.1], 'player': {'id': 8243, 'name': 'Daniel Didavi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.2, 26.8], 'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [78.2, 25.3], 'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.2, 51.7], 'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.6, 44.6], 'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.3, 14.9], 'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.3, 29.9], 'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 41.3], 'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 41.4], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 41.7], 'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [80.0, 14.3], 'player': {'id': 12626, 'name': 'Emiliano Adrián Insúa Zapata'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.2, 40.6], 'player': {'id': 8557, 'name': 'Martin Harnik'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.9, 34.7], 'player': {'id': 5591, 'name': 'Filip Kostić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 34.5], 'player': {'id': 9266, 'name': 'Borys Tashchy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.6, 17.1], 'player': {'id': 8959, 'name': 'Christian Gentner'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [80.9, 38.0], 'player': {'id': 11395, 'name': 'Lukas Rupp'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Off T,0.013390083,Half Volley,Open Play,,,,VfB Stuttgart,174,00:28:26.760,Shot,
