ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.257172,,,,,,,,,,,,14268e06-8778-49ea-a6ac-048cbed4a1dc,1923,,"[108.2, 56.7]",3754043,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,104,Tottenham Hotspur,38,"['71c40ff0-696b-4d81-8ca1-beb003949ec2', 'c485195d-038e-4fd6-94a8-1e2eadb2e044']",26,,Right Foot,"[120.0, 30.7, 0.2]",,"[{'location': [102.0, 29.8], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 55.4], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 50.3], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 56.8], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.0, 37.1], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 44.6], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 48.3], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 46.3], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 37.3], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 70.2], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8a8e16bd-2435-462d-a411-07c67223f090,,Off T,0.053705662,Normal,Open Play,,,,Tottenham Hotspur,38,00:02:26.318,Shot,True
,,,,,,,,,,,,,,,,0.802752,,,,,,,,,,,,9db5aa14-4540-489d-be5c-7df2247d61c4,2098,,"[92.0, 50.7]",3754043,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,110,Tottenham Hotspur,38,['7e92db15-37dd-4264-a4a8-d5beb87410c9'],17,,Right Foot,"[115.7, 39.8, 0.5]",,"[{'location': [102.2, 64.3], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.9, 40.6], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 56.9], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 44.7], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 37.5], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.5, 52.0], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.8, 47.1], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 33.5], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 39.6], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 40.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.4, 39.8], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.1, 35.7], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",0678bf34-1430-4748-9f45-27b5efe73360,,Saved,0.028420696,Normal,Open Play,,,,Tottenham Hotspur,38,00:06:17.081,Shot,
,,,,,,,,,,,,,,,,0.319237,,,,,,,,,,,,68bb5d9f-1cd2-4a12-9c63-51c152f557da,2101,,"[112.8, 41.5]",3754043,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,110,Tottenham Hotspur,38,['b9b84b31-c055-4b5c-922d-c159c9e9795d'],19,,Right Foot,"[120.0, 42.7, 0.5]",True,"[{'location': [104.4, 32.0], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.9, 52.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.8, 39.1], 'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.6, 55.5], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.9, 40.4], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.5, 55.5], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 45.6], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 39.4], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 47.4], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 51.8], 'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 41.7], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Goal,0.6160112,Normal,Open Play,,,,Tottenham Hotspur,38,00:06:19.046,Shot,
,,,,,,,,,,,,,,,,1.17095,,,,,,,,,,,,3f8a4831-3670-4990-b6f3-b69ea3784ec7,2705,,"[112.1, 40.4]",3754043,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Left Center Forward,140,AFC Bournemouth,28,"['4d069f55-f3db-43a9-bce7-47e2f0bb1aea', 'c0d937a0-02c5-41f5-8fe6-fd576ff46b48']",21,True,Head,"[120.0, 35.5, 1.0]",,"[{'location': [98.7, 38.4], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.2, 39.3], 'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 41.6], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.9, 18.8], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.6, 39.6], 'player': {'id': 3611, 'name': 'Kevin Wimmer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.4, 28.7], 'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 36.9], 'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 12.6], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 18.1], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 40.0], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 21.9], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.5, 13.6], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.9, 39.5], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",78876438-f7a3-44d4-a27b-485d2f878aa3,,Off T,0.14782605,Normal,Open Play,,,,AFC Bournemouth,28,00:22:21.205,Shot,True
,,,,,,,,,,,,,,,,1.736747,,,,,,,,,,,,6ef8f4ac-3649-41cb-86a0-3d8f7aa82360,3026,,"[90.1, 39.1]",3754043,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,155,Tottenham Hotspur,38,['55c77829-50e7-4645-b815-ab8346a1b174'],15,,Right Foot,"[120.0, 25.2, 0.2]",True,"[{'location': [105.4, 58.8], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.2, 45.8], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 39.3], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 43.7], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 40.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 33.9], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.1, 47.6], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.5, 28.9], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 19.9], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.2, 38.1], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 17.1], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.1, 17.1], 'player': {'id': 9593, 'name': 'Lewis Grabban'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [101.8, 28.4], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 35.6], 'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.4, 22.7], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.1, 9.8], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,0.017211357,Half Volley,Open Play,,,,Tottenham Hotspur,38,00:30:15.956,Shot,
,,,,,,,,,,,,,,,,1.448916,,,,,,,,,,,,658f511b-c105-42e4-9134-79a61827def3,3239,,"[109.5, 40.0]",3754043,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,165,Tottenham Hotspur,38,"['14ec9062-6d69-4321-9e42-c4dc56b3c2cd', 'fdfae22d-2604-41ea-ae02-26a8c45d4cbd']",5,,Right Foot,"[120.0, 30.4, 0.2]",True,"[{'location': [111.4, 39.1], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 37.5], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 47.5], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.9, 67.4], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.8, 50.7], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 62.2], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 49.3], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 40.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 45.7], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 57.8], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.4, 42.5], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 55.7], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b8c2fa89-aa59-49c6-ae63-00ade5359976,,Off T,0.13966918,Normal,Open Play,,,,Tottenham Hotspur,38,00:35:05.133,Shot,True
,,,,,,,,,,,,,,,,0.381767,,,,,,,,,,,,a1e8543d-afc8-4ae2-ae33-677e876da0eb,3304,,"[108.6, 23.8]",3754043,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ryan Mason,40127.0,Center Attacking Midfield,168,Tottenham Hotspur,38,"['d3af5d0d-220f-4413-9a70-ae7b77ed6804', 'e78acd2b-67e7-4c1f-ad43-ae68ecb092b4']",39,,Left Foot,"[115.4, 32.8, 0.8]",,"[{'location': [92.6, 38.6], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.5, 33.7], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 29.4], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 24.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 37.2], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.3, 49.6], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 32.5], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bd2d1bf6-2ed5-485e-90ff-1af002316e8b,,Saved,0.06994204,Normal,Open Play,,,,Tottenham Hotspur,38,00:37:39.863,Shot,True
,,,,,,,,,,,,,,,,0.456046,,,,,,,,,,,,b11f8553-3a90-4737-93de-fac8403d9ef1,3457,,"[111.8, 56.3]",3754043,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,175,Tottenham Hotspur,38,"['44e9c178-7ad1-4549-a2bb-8c98c51b11ae', 'd7e07963-d4a7-4eb5-9882-f1d8a12027ce']",33,,Right Foot,"[119.1, 44.0]",True,"[{'location': [113.8, 35.2], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 43.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 43.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.4, 61.8], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [120.0, 51.5], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 57.4], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 50.4], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 48.8], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 63.4], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 42.4], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.014327681,Normal,Open Play,,,,Tottenham Hotspur,38,00:41:33.197,Shot,
,,,,,,,,,,,,,,,,1.017973,,,,,,,,,,,,ef8efa36-b84f-4a5e-8d90-4d4af335a915,3564,,"[89.4, 37.1]",3754043,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,179,Tottenham Hotspur,38,['3f84d6bf-8066-4afe-94af-fa5af1d0d8b1'],51,,Right Foot,"[120.0, 34.9, 0.1]",,"[{'location': [118.0, 39.1], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.3, 29.3], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.0, 45.7], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 31.1], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 36.9], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 31.5], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 16.0], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.6, 45.5], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.1, 24.5], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [85.8, 41.1], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.5, 12.1], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",9dbe7db6-dd20-4579-9446-c867f77fb3a4,,Off T,0.024015278,Normal,Open Play,,,,Tottenham Hotspur,38,00:43:51.842,Shot,
,,,,,,,,,,,,,,,,1.066344,,,,,,,,,,,,e6c54113-0408-464e-bb40-b47e88cbdd23,3698,,"[92.9, 40.1]",3754043,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,182,Tottenham Hotspur,38,['d981a69d-ac0b-41a1-aa42-2e99260a5e39'],58,,Right Foot,"[120.0, 44.0, 5.0]",,"[{'location': [103.7, 20.6], 'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.0, 38.5], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 23.0], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 27.0], 'player': {'id': 4831, 'name': 'Nacer Chadli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 29.2], 'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 51.0], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 40.5], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 52.5], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.5, 37.0], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 29.3], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 32.4], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 39.3], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 40.0], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 58.3], 'player': {'id': 3310, 'name': 'Tom Carroll'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",7500e632-3b46-4045-a613-19bd02143c27,,Off T,0.02907804,Normal,Open Play,,,,Tottenham Hotspur,38,00:46:58.359,Shot,
