50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.004862,,,,,,,,,,,,65c97815-2e39-4f91-9d30-af1fb0dbbe9c,2473,,,"[113.0, 31.3]",3901169,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wissam Ben Yedder,6723.0,Center Forward,131,Toulouse,130,['b4b7b3f7-322a-45b1-893a-0b3cfc9fac97'],21,,Left Foot,,"[120.0, 43.5, 0.2]",,"[{'location': [102.4, 42.9], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 44.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 40.7], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.8, 31.6], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.6, 34.3], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",18ed2e09-3186-4e73-abdc-a6c8a31817a1,True,Goal,0.26514205,Normal,Open Play,,,,Toulouse,130,00:09:21.732,Shot,
,,,,,,,,,,,,,,,,0.809933,,,,,,,,,,,,2425398f-fb24-4158-8d17-10da36812eb2,2494,,,"[107.8, 29.5]",3901169,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Blin,3036.0,Center Defensive Midfield,134,Toulouse,130,['461450f9-2b61-49e7-98ff-4560233857f0'],12,,Right Foot,,"[119.0, 36.8, 1.8]",True,"[{'location': [93.3, 40.2], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.8, 34.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.7, 36.9], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.0, 42.4], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.3, 42.5], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.8, 45.6], 'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.8, 9.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.7, 41.1], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 30.3], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.2, 31.5], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 36.1], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 34.5], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 35.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 41.5], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 42.9], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 37.8], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",649f54ca-fbaf-49f3-a8d3-d9f172446efb,,Saved,0.040922474,Backheel,Open Play,,,,Toulouse,130,00:11:12.200,Shot,
,,,,,,,,,,,,,,,,1.452981,,,,,,,,,,,,29ca130f-5499-4561-a379-d067f2fafc3b,2583,,,"[87.3, 24.7]",3901169,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Braithwaite Christensen,4447.0,Left Wing,140,Toulouse,130,['3e75291c-7f88-4817-b8b5-3ffe2077c905'],4,,Right Foot,,"[120.0, 30.8, 0.2]",,"[{'location': [96.6, 27.8], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [80.1, 45.6], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.3, 40.0], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 46.4], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 36.9], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 44.2], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.4, 47.4], 'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 27.1], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.7, 26.1], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 28.1], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 39.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.4, 34.2], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [83.3, 45.9], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.3, 43.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 42.1], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 45.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 47.7], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 41.0], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.008444517,Normal,Free Kick,,,,Toulouse,130,00:14:04.091,Shot,
,,,,,,,,,,,,,,,,1.073542,,,,,,,,,,,,64ebeda5-9e5a-4282-85d6-41d73dd6d224,2609,,,"[101.9, 65.6]",3901169,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Wing,142,Toulouse,130,['8483518d-72eb-48dd-b7ad-5bd5e01c4ec8'],39,,Right Foot,,"[120.0, 51.7, 4.7]",,"[{'location': [96.1, 33.0], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.5, 49.3], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.0, 30.8], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 40.9], 'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 52.5], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.8, 46.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.2, 64.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Off T,0.0073381807,Normal,Open Play,,,,Toulouse,130,00:14:39.962,Shot,
,,,,,,,,,,,,,,,,0.918501,,,,,,,,,,,,140a7a8a-524a-4f22-87a0-f21d81e2599f,2714,,,"[101.2, 25.3]",3901169,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,147,Marseille,147,['2260a559-bfa7-405d-ae3b-d2c523025758'],36,,Right Foot,,"[120.0, 41.4, 4.5]",,"[{'location': [118.0, 37.4], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 57.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.1, 55.2], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.9, 35.9], 'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.3, 49.4], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 37.8], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 43.2], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 29.8], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 34.4], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 26.6], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 32.5], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 17.2], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.9, 64.4], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.2, 38.8], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.2, 60.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.3, 45.1], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",50ca512b-32c6-44d5-911a-04c5f0b4d7a4,,Off T,0.031308092,Normal,Open Play,,,,Marseille,147,00:17:36.481,Shot,
,,,,,,,,,,,,,,,,0.122272,,,,,,,,,,,,a01cc4bf-2b82-41d5-ab3b-6b1797b82744,2983,,,"[90.3, 52.8]",3901169,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,158,Toulouse,130,"['8a78a466-1c97-4cfd-9c42-97d47185ba44', 'ace4ee3b-ec41-4d03-bd53-bf20cd7b4038', 'c0f7cdce-0121-42ef-88c4-4b6e4fe760f2']",1,,Right Foot,,"[91.3, 52.4]",,"[{'location': [104.2, 72.1], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.1, 41.5], 'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 38.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.4, 49.6], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [77.5, 63.3], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [85.2, 52.9], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.2, 69.5], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.9, 60.5], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.4, 40.7], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.7, 52.3], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.7, 40.5], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.1, 36.5], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 43.3], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 50.8], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 56.4], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 65.5], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.3, 57.2], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.7, 52.2], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,Blocked,0.010277572,Normal,Open Play,,,,Toulouse,130,00:23:01.735,Shot,True
,,,,,,,,,,,,,,,,0.085984,,,,,,,,,,,,00f9dd02-704a-4829-8920-8a26e0a8e69a,3042,,,"[96.9, 31.5]",3901169,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,160,Toulouse,130,"['2d5f0751-834c-4eba-a3a8-70907a656e81', '91e05a66-dc35-4cdf-ab9f-53c471fdc8f6']",59,,Right Foot,,"[99.2, 32.3]",,"[{'location': [102.7, 30.6], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 32.3], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.6, 33.9], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 38.0], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 40.3], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 49.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 41.5], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.3, 64.4], 'player': {'id': 31174, 'name': 'Jean-Daniel Akpa Akpro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",25647d22-7c15-4892-9381-c026f07e3a55,,Blocked,0.031054484,Normal,Open Play,,,,Toulouse,130,00:23:59.004,Shot,
,,,,,,,,,,,,,,,,0.650811,,,,,,,,,,,,e38998d9-43e8-47c3-8b62-7cf13270f37c,3248,,,"[108.6, 44.2]",3901169,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Attacking Midfield,166,Marseille,147,"['5c014201-51b9-4244-a5f9-7863cd5ad85e', 'bf79828a-c2d3-4971-9c0e-2d55bb79c889']",22,,Right Foot,True,"[120.0, 38.9, 0.5]",True,"[{'location': [105.3, 46.6], 'player': {'id': 2961, 'name': 'Yann Bodiger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.9, 61.0], 'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 35.6], 'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 44.1], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 41.5], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 39.1], 'player': {'id': 3030, 'name': 'Wergiton do Rosário Calmon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 42.3], 'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 35.6], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 38.1], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.4, 66.7], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Goal,0.13873945,Normal,Open Play,,,,Marseille,147,00:28:22.293,Shot,
,,,,,,,,,,,,,,,,0.704307,,,,,,,,,,,,37c5f0a4-6e84-436d-b922-b8e0657daebf,3310,,,"[102.2, 43.1]",3901169,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yann Bodiger,2961.0,Right Center Midfield,171,Toulouse,130,['3d279e19-acf6-459f-bc58-977a98e718f5'],31,,Left Foot,,"[117.4, 39.1, 2.1]",,"[{'location': [107.1, 37.4], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.4, 55.7], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.1, 40.2], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 38.6], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 43.2], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.4, 44.2], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 46.6], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 58.6], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",430f136c-ea69-4358-8229-98a059147c03,,Saved,0.06598858,Normal,Open Play,,,,Toulouse,130,00:30:31.755,Shot,
,,,,,,,,,,,,,,,,0.819455,,,,,,,,,,,,c137df8b-a71f-4a69-968a-5a51fae0f119,3327,,,"[102.7, 59.6]",3901169,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Braithwaite Christensen,4447.0,Left Wing,172,Toulouse,130,['96222640-3f69-4d9d-a07e-89895747ec4f'],13,,Right Foot,,"[118.4, 43.8, 1.2]",,"[{'location': [91.3, 35.4], 'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.2, 46.7], 'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.4, 39.8], 'player': {'id': 4349, 'name': 'Issa Diop'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.2, 50.9], 'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [98.7, 56.8], 'player': {'id': 2961, 'name': 'Yann Bodiger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [92.2, 27.1], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 38.6], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 28.8], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 44.5], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 43.0], 'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 55.5], 'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.6, 53.4], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.8, 57.1], 'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",dc8a3f1e-5707-4116-be5b-0e867642b3a0,,Saved,0.0109079955,Normal,Open Play,,,,Toulouse,130,00:31:13.736,Shot,
