50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.703299,,,,,,,,,,1a60857d-b8b9-4818-ad3e-771a1df41422,1145,,"[114.6, 31.9]",3879553,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,78,Sassuolo,232,"['359224ad-5536-44c0-b8d3-a79b2ba5a1d3', '7374205e-b6fe-4e15-946e-c4906cc8c70a']",47,True,Head,,"[120.0, 36.8, 6.0]",,"[{'location': [114.6, 44.0], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 42.0], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 54.4], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 38.6], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.4, 41.8], 'player': {'id': 11643, 'name': 'Riccardo Meggiorini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.0, 46.8], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.1, 32.3], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 31.1], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 32.2], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 38.2], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 32.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.2, 43.7], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.3, 32.2], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.4, 47.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.1, 44.6], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",ed0346d1-5892-4f57-8ede-bfaa1ff71b5a,Off T,0.04458871,Normal,Open Play,,,,Sassuolo,232,00:32:47.805,Shot,True
,,,,,,,,,,,,,,,,0.882725,,,,,,,,,,37381005-09bd-4b32-a79a-5f4decc0699f,1327,,"[96.9, 48.9]",3879553,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,87,Sassuolo,232,['31bed4dc-6c11-41d8-b7a3-85d0d3b34119'],42,,Left Foot,,"[120.0, 32.5, 4.9]",,"[{'location': [92.2, 37.7], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 34.7], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 38.9], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 33.7], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.2, 45.1], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.2, 48.4], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.0, 51.9], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.4, 42.1], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 35.1], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.2, 59.3], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.1, 35.2], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [84.2, 19.4], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",ebeae058-ed9a-494d-9068-7056ec129391,Off T,0.029666394,Normal,Open Play,,,,Sassuolo,232,00:36:42.319,Shot,
,,,,,,,,,,,,,,,,0.543405,,,,,,,,,,5c9f4e30-dd61-43a6-ae94-ec7d54a44eb6,1417,,"[105.7, 29.6]",3879553,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,94,Sassuolo,232,['f50151b2-b91c-4d07-9ee4-5a62928fe353'],13,,Left Foot,,"[120.0, 32.7, 2.0]",True,"[{'location': [97.6, 40.9], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 38.6], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 43.1], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 39.3], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 36.0], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 31.4], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.8, 37.2], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 41.1], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.7, 36.5], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",4987898c-429f-4a9a-9a6d-97907473bb04,Off T,0.09690272,Normal,Open Play,,,,Sassuolo,232,00:40:13.249,Shot,
,,,,,,,,,,,,,,,,1.086528,,,,,,,,,,567bbe90-a3ed-44d6-90ac-c4e838708a7f,1561,,"[107.3, 37.3]",3879553,44,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Nahuel Castro,7049.0,Right Center Midfield,102,Chievo,231,"['47ae9379-665f-404c-b445-54c36f0d8784', 'c3942a0b-9b05-4d5b-b046-ded565b5e435']",31,True,Head,,"[120.0, 36.0, 1.1]",,"[{'location': [111.7, 34.4], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 37.8], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 36.0], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.7, 36.5], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.4, 46.9], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.6, 42.7], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 48.2], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 43.0], 'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 39.1], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 50.1], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.7, 45.4], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.5, 36.4], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.1, 45.6], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.8, 45.0], 'player': {'id': 11643, 'name': 'Riccardo Meggiorini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.3, 43.0], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.5, 37.1], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.7, 39.9], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b4471adb-9977-4c08-ab4b-86d207d69424,Post,0.027114661,Normal,Open Play,,,,Chievo,231,00:44:31.359,Shot,True
,,,,,,,,,,,,,,,,0.24218,,,,,,,,,,bbfaca35-ac17-41ed-a5d5-b47790b46986,1660,,"[95.9, 54.5]",3879553,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Nahuel Castro,7049.0,Right Center Midfield,110,Chievo,231,"['62952204-19bc-44cd-819e-579f9bf0b997', '75b2923e-2fb5-4aaf-a2ac-87807fdb9421']",17,,Right Foot,,"[101.3, 51.4]",True,"[{'location': [117.2, 42.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 57.8], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.6, 45.6], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.0, 40.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.6, 49.0], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.5, 36.0], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.4, 51.2], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 46.1], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 41.6], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 35.7], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.3, 35.6], 'player': {'id': 11643, 'name': 'Riccardo Meggiorini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 43.1], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [82.2, 26.5], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.3, 48.2], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,Blocked,0.02106499,Normal,Open Play,,,,Chievo,231,00:00:17.527,Shot,
,,,,,,,,,,,,,,,,0.823161,,,,,,,,,,b8aa5357-3d94-4060-988b-eae5f5d77676,1790,,"[105.1, 26.4]",3879553,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Left Wing,120,Sassuolo,232,['c6d08229-4feb-40fa-ad4a-46c6a6338559'],47,,Right Foot,,"[120.0, 48.5, 3.2]",,"[{'location': [114.0, 7.4], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 37.1], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 41.6], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 38.3], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 32.2], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 25.8], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 22.5], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 26.5], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.1, 12.5], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 8.4], 'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.7, 39.0], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.2, 47.1], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.5, 32.6], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",5da79a3d-88ca-4c5f-89ab-9097d7bfe6c9,Off T,0.06396752,Normal,Open Play,,,,Sassuolo,232,00:03:47.962,Shot,
,,,,,,,,,,,,,,,,0.585872,,,,,,,,,,6711e7c9-7e90-43f9-bf0a-685d0c43d03f,1801,,"[107.2, 57.3]",3879553,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Wing,122,Sassuolo,232,['3638a653-d975-445e-8b44-d8a523bf62a0'],22,,Left Foot,,"[117.8, 43.9, 2.2]",True,"[{'location': [111.2, 43.0], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 36.9], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 49.2], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 54.4], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 39.6], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 43.1], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 43.2], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.8, 35.7], 'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.7, 43.7], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",43883bde-e184-4d94-9637-fc4c9f8dc797,Saved,0.025671633,Volley,Open Play,,,,Sassuolo,232,00:04:22.804,Shot,
,,,,,,,,,,,,,,,,0.887911,,,,,,,,,,db85f784-7f9c-45fb-a745-086183ed3f8c,1819,,"[111.6, 34.8]",3879553,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,125,Chievo,231,"['53826df0-3870-4bd5-971e-283469698452', '7f9a724b-c243-472f-8558-1198202f015d']",56,True,Head,,"[120.0, 32.1, 4.2]",,"[{'location': [105.5, 46.4], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 37.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.5, 29.3], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.6, 48.0], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 39.1], 'player': {'id': 32903, 'name': 'Emanuele Terranova'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 34.8], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 39.1], 'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 50.0], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.7, 42.2], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",6fe0336c-08f9-4f15-9972-d7aa1e2671eb,Off T,0.062098566,Normal,Open Play,,,,Chievo,231,00:04:56.743,Shot,True
,,,,,,,,,,,,,,,,1.568625,,,,,,,,,,f26bcbdd-b8cf-4332-9ff2-8619eff4e5ae,1869,,"[92.3, 36.2]",3879553,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Domenico Berardi,7131.0,Right Wing,126,Sassuolo,232,['0fd73dae-ee6a-48ad-a682-ceb360ea238e'],32,,Left Foot,,"[120.0, 45.6, 0.3]",True,"[{'location': [118.2, 40.9], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 43.3], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 36.4], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.0, 53.1], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 33.8], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.0, 33.8], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.6, 22.8], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.2, 36.2], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [84.8, 15.1], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.4, 20.5], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.7, 34.6], 'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.4, 58.2], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [81.7, 57.9], 'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3dec6cbb-ea49-45a4-a187-6d5ac9de11fc,Off T,0.026211899,Half Volley,Open Play,,,,Sassuolo,232,00:06:32.806,Shot,
,,,,,,,,,,,,,,,,2.176223,,,,,,,,,,290fd9e8-8867-4c4d-b0a3-a723172b793d,1980,,"[111.8, 48.3]",3879553,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gregoire Defrel,7457.0,Center Forward,134,Sassuolo,232,"['90af1550-d5a6-4f5e-aa3f-35cd92b1143a', 'd7a46cff-de9a-48f5-9a39-6a68790dbbf6']",38,True,Head,,"[119.1, 47.4]",,"[{'location': [110.6, 52.4], 'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 37.1], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 42.6], 'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 48.2], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 44.0], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 66.3], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.6, 66.3], 'player': {'id': 40247, 'name': 'Simone Pepe'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 56.1], 'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 64.5], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.0, 42.7], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 37.9], 'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.8, 70.1], 'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.0, 61.4], 'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.9, 49.7], 'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",51341711-0503-4136-afa6-81941cf9cd7c,Wayward,0.0741936,Normal,Open Play,,,,Sassuolo,232,00:09:38.115,Shot,True
