50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.116772,,,,,,,,,,,,,,c06e26a2-98d8-43ef-befc-9d073593d21d,998,,"[107.7, 50.1]",3754035,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stéphane Sessègnon,2966.0,Right Wing,58,West Bromwich Albion,27,"['6e6695c5-a7fc-4283-b7ca-aa08343b9529', 'b9651c8d-72fc-41c7-89d8-0e09c4f32358']",17,,Left Foot,"[108.6, 49.3]",True,"[{'location': [108.5, 49.2], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 48.8], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.1, 44.6], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 34.9], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.8, 42.3], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 44.4], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 44.5], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.3, 41.5], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 39.4], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 35.4], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.8, 42.1], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 42.4], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.6, 41.1], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.5, 42.5], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.1, 36.3], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 43.7], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.8, 31.5], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,0.04877359,Half Volley,Open Play,,,,West Bromwich Albion,27,00:32:17.400,Shot,
,,,,,,,,,,,,,,,,,,1.50568,,,,,,,,,,,,,,6173d8e9-f25f-4585-82c5-aedea562b513,1499,,"[108.0, 36.7]",3754035,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilfried Guemiand Bony,3598.0,Left Center Forward,77,Manchester City,36,"['440e5e73-8266-40f8-af97-d57fedba070f', 'bcd5fde7-e42b-4dd4-a129-51ef75a48ddf']",23,True,Head,"[120.0, 33.2, 1.3]",,"[{'location': [108.9, 36.7], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 24.6], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 38.6], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 46.8], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 55.5], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.7, 28.5], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.9, 36.9], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.7, 13.3], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 38.1], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 63.8], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.5, 37.9], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.5, 21.9], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.8, 50.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",794654eb-aef6-45b4-abe4-f711bef92510,,Off T,0.032966934,Normal,Open Play,,,,Manchester City,36,00:44:23.336,Shot,True
,,,,,,,,,,,,,,,,,,0.221783,,,,,,,,,,,,,,c6d1ff40-81b7-4c27-a3b1-281dee8febae,1852,,"[92.2, 39.4]",3754035,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Guemiand Bony,3598.0,Left Center Forward,94,Manchester City,36,"['64b7051d-4cc5-4685-83d9-c14ba7f9e7f0', '7a8cac02-142f-44ae-b3f7-9b4da0aa94ad']",18,,Right Foot,"[96.1, 39.8]",,"[{'location': [102.0, 60.1], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.6, 26.7], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.2, 30.4], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [91.8, 52.9], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [81.3, 18.8], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.9, 41.5], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.1, 40.1], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 47.2], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.7, 36.2], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [104.6, 33.3], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 24.4], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.7, 28.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.7, 40.8], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.1, 32.9], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",c8d722c0-de78-4b95-b8f9-d341e2b066c6,,Blocked,0.03422213,Normal,Open Play,,,,Manchester City,36,00:07:18.457,Shot,
,,,,,,,,,,,,,,,,,,0.932734,,,,,,,,,,,,,,53614ad2-97ef-40dd-9a25-738ffd4048c9,1915,,"[90.5, 35.4]",3754035,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,97,Manchester City,36,['fae0b8ee-95ce-493f-85a6-d5944ee40367'],2,,Right Foot,"[115.5, 38.4, 0.9]",,"[{'location': [102.5, 38.6], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 34.0], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 47.1], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.9, 53.2], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.2, 41.7], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 39.1], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [116.2, 39.4], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.3, 35.0], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.4, 18.5], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.6, 21.9], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.1, 46.4], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [85.6, 28.7], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.1, 63.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.5, 36.0], 'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [93.8, 17.1], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",53089b58-ffac-4629-b622-9e6c79ca10c7,,Saved,0.025257818,Normal,Open Play,,,,Manchester City,36,00:09:02.659,Shot,
,,,,,,,,,,,,,,,,,,1.706905,,,,,,,,,,,,,,a175f2bc-066c-475b-bbe9-0404d560c6b4,2045,,"[91.1, 34.9]",3754035,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Gardner,9485.0,Left Center Midfield,104,West Bromwich Albion,27,['7d1a3d99-957b-4b0f-bfdd-ee5fa94d3ac4'],51,,Left Foot,"[120.0, 50.7, 0.4]",True,"[{'location': [118.2, 39.7], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 29.1], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 49.2], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 41.0], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.5, 53.3], 'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 36.0], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.3, 37.8], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.7, 25.9], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.1, 44.8], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [85.2, 62.0], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.9, 19.4], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 37.3], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",07ece419-c1c0-4381-86a9-615682da99c7,,Off T,0.02707704,Normal,Open Play,,,,West Bromwich Albion,27,00:13:51.964,Shot,
,,,,,,,,,,,,,,,,,,0.375083,,,,,,,,,,,,,,9174c439-3a7b-4519-ba3d-a7423d0d4c76,2287,,"[108.4, 42.1]",3754035,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,116,Manchester City,36,"['8db43722-fba1-4776-b7ca-a6bc7ae3dc12', '93d28fd8-14bf-47f5-a0de-690efbf5cd17']",25,,Right Foot,"[111.8, 41.0]",True,"[{'location': [108.4, 46.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.6, 60.5], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 56.1], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 51.2], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 45.5], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 41.4], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 42.4], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 46.6], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [95.6, 25.0], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.3, 36.1], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",de6bc990-6b76-4301-90c9-12ca99c18f20,,Blocked,0.1992491,Normal,Open Play,,,,Manchester City,36,00:20:25.426,Shot,
,,,,,,,,,,,,,,,,,,0.318676,,,,,,,,,,,,,,f4ec3831-5e88-4260-b97a-f655d43e95ee,2293,,"[116.7, 35.4]",3754035,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samir Nasri,20253.0,Left Midfield,116,Manchester City,36,['8c4f1bbd-5666-4e62-80bb-57c0d3603bc1'],27,,Right Foot,"[120.0, 37.6, 0.3]",,"[{'location': [116.1, 39.6], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 38.9], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.1, 41.8], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.1, 51.9], 'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.1, 40.0], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.3, 37.8], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 47.6], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 41.8], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.5, 25.5], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.4, 39.5], 'player': {'id': 7121, 'name': 'Sandro Ranieri Guimarães Cordeiro'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}]",,,Goal,0.6024973,Normal,Open Play,,,,Manchester City,36,00:20:27.885,Shot,
,,,,,,,,,,,,,,,,,,1.54501,,,,,,,,,,,,,,26311cc8-0242-49ff-9709-b44da3cbf660,2436,,"[106.3, 28.2]",3754035,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saido Berahino,4630.0,Center Forward,123,West Bromwich Albion,27,['7754b134-f8b2-49ee-8f91-3fa4f15b88f1'],22,,Right Foot,"[120.0, 45.3, 0.5]",,"[{'location': [112.9, 34.0], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 34.4], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 43.6], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 44.8], 'player': {'id': 20253, 'name': 'Samir Nasri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 29.5], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 33.6], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 33.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 21.5], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.2, 25.1], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 32.9], 'player': {'id': 9628, 'name': 'James Grant Chester'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.1, 15.8], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.9, 41.4], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.4, 52.9], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.1, 46.3], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",5302f4d7-7c99-4ff8-a1fe-a242708f85f0,,Off T,0.2159393,Normal,Open Play,,,,West Bromwich Albion,27,00:25:22.533,Shot,
,,,,,,,,,,,,,,,,,,0.112389,,,,,,,,,,,,,,a4dae4a8-7c1a-4af9-84bd-807b0647ba36,2553,,"[97.8, 56.3]",3754035,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Left Center Midfield,129,West Bromwich Albion,27,"['1eb007df-a4a1-42b9-801f-49d8c6509587', 'cf99dbc7-4904-4ae5-861b-b8b34a80de5f']",18,,Right Foot,"[99.0, 55.4]",True,"[{'location': [99.3, 55.7], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.7, 49.2], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 41.0], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 45.9], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.9, 38.2], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 41.6], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 42.5], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 22.8], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.4, 42.0], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.2, 36.1], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 43.9], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",051eba69-7a6f-41f1-8f39-73bda2e42118,,Blocked,0.023145797,Normal,Open Play,,,,West Bromwich Albion,27,00:28:18.808,Shot,
,,,,,,,,,,,,,,,,,,0.822572,,,,,,,,,,,,,,b033eede-5339-4393-830a-98a7a24ff41c,2558,,"[111.0, 36.4]",3754035,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Forward,129,West Bromwich Albion,27,['b929269f-bd12-40ca-9d31-de4a87562a62'],21,,Right Foot,"[120.0, 45.0, 1.3]",,"[{'location': [114.5, 38.3], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 38.9], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 47.1], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 58.2], 'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 36.5], 'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 48.2], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 42.9], 'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 28.4], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.5, 42.0], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.5, 40.9], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 59.3], 'player': {'id': 9485, 'name': 'Craig Gardner'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,True,Off T,0.4303916,Half Volley,Open Play,,,,West Bromwich Albion,27,00:28:21.196,Shot,
